Events for energy 17.900778 GeV:
Cross section pb: 0.03375838969883892
Total number of events: 974328

pid = -11, p = (-0.6329596146149772, 0.37337527789117136, 9.552299626927482, 9.580525841288345), Parent_PIDs = (-11, 90), theta = 0.07678090417443081, phi = 2.6086416311896725
pid = -13, p = (0.14684620136768453, 0.04339187882849929, -0.03958841490314885, 0.19020499519973041), Parent_PIDs = (223, 90), theta = 1.8237962667464434, phi = 0.2873159074039237

pid = -11, p = (-0.6343570965857352, 1.5279851033097775, 9.446450372499044, 9.590233172511166), Parent_PIDs = (-12, 2), theta = 0.1733795859868805, phi = 1.9643023038630467
pid = 2112, p = (0.21279635220035636, -1.547633429301492, 4.169800246288409, 4.550876552692696), Parent_PIDs = (1, 2103), theta = 0.3584593259836009, phi = 4.849030085457329
pid = 13, p = (0.2747145430176945, -0.023743552836780285, 1.4061296783164245, 1.4368008018820786), Parent_PIDs = (223, 90), theta = 0.19364048957055824, phi = 6.196969653308422
pid = -13, p = (0.14684620136768453, 0.04339187882849929, -0.03958841490314885, 0.19020499519973041), Parent_PIDs = (223, 90), theta = 1.8237962667464434, phi = 0.2873159074039237

pid = -11, p = (1.449873879641894, -0.17587079706901992, 6.325051747682763, 6.491482471370874), Parent_PIDs = (-12, -1), theta = 0.22693007303442672, phi = 6.162474288568772
pid = -211, p = (-0.4904656178856789, -0.6255083554838233, 1.3073209977803533, 1.5363545167849364), Parent_PIDs = (1, -2), theta = 0.5462912321967619, phi = 4.047414162016516
pid = 2212, p = (0.37575335784321245, 0.3251091300362536, 1.398021842757814, 1.7554777691817496), Parent_PIDs = (2214, 90), theta = 0.34148997055146435, phi = 0.7132636752010427
pid = 22, p = (0.002579857987213118, 0.026609226840501106, 0.03030812850004211, 0.04041397374001348), Parent_PIDs = (221, 90), theta = 0.7228222227696737, phi = 1.4741449002411793
pid = 13, p = (-0.7616594306434795, 0.16470045693107835, 4.269644953682306, 4.341460974707277), Parent_PIDs = (221, 90), theta = 0.18052546086482588, phi = 2.928632558824266
pid = -13, p = (-0.398472261743111, 0.2593897734689916, 3.796683153930257, 3.8277970433261954), Parent_PIDs = (221, 90), theta = 0.12458207357129271, phi = 2.5645423849661495
pid = 22, p = (-0.18228479696986694, 0.030120062881260387, 0.4423967587746223, 0.47942659247126457), Parent_PIDs = (111, 90), theta = 0.39560848113237584, phi = 2.9778360197049074
pid = 22, p = (0.004675011769821203, -0.004549497605233778, -0.007546118891922679, 0.009974847058427837), Parent_PIDs = (111, 90), theta = 2.4287635622653045, phi = 5.51139289932654

pid = -11, p = (1.449873879641894, -0.17587079706901992, 6.325051747682763, 6.491482471370874), Parent_PIDs = (-12, -1), theta = 0.22693007303442672, phi = 6.162474288568772
pid = -211, p = (-0.4904656178856789, -0.6255083554838233, 1.3073209977803533, 1.5363545167849364), Parent_PIDs = (1, -2), theta = 0.5462912321967619, phi = 4.047414162016516
pid = 2212, p = (0.37575335784321245, 0.3251091300362536, 1.398021842757814, 1.7554777691817496), Parent_PIDs = (2214, 90), theta = 0.34148997055146435, phi = 0.7132636752010427
pid = 22, p = (0.002579857987213118, 0.026609226840501106, 0.03030812850004211, 0.04041397374001348), Parent_PIDs = (221, 90), theta = 0.7228222227696737, phi = 1.4741449002411793
pid = 13, p = (-0.7616594306434795, 0.16470045693107835, 4.269644953682306, 4.341460974707277), Parent_PIDs = (221, 90), theta = 0.18052546086482588, phi = 2.928632558824266
pid = -13, p = (-0.398472261743111, 0.2593897734689916, 3.796683153930257, 3.8277970433261954), Parent_PIDs = (221, 90), theta = 0.12458207357129271, phi = 2.5645423849661495
pid = 22, p = (-0.18228479696986694, 0.030120062881260387, 0.4423967587746223, 0.47942659247126457), Parent_PIDs = (111, 90), theta = 0.39560848113237584, phi = 2.9778360197049074
pid = 22, p = (0.004675011769821203, -0.004549497605233778, -0.007546118891922679, 0.009974847058427837), Parent_PIDs = (111, 90), theta = 2.4287635622653045, phi = 5.51139289932654

pid = -11, p = (1.449873879641894, -0.17587079706901992, 6.325051747682763, 6.491482471370874), Parent_PIDs = (-12, -1), theta = 0.22693007303442672, phi = 6.162474288568772
pid = -211, p = (-0.4904656178856789, -0.6255083554838233, 1.3073209977803533, 1.5363545167849364), Parent_PIDs = (1, -2), theta = 0.5462912321967619, phi = 4.047414162016516
pid = 2212, p = (0.37575335784321245, 0.3251091300362536, 1.398021842757814, 1.7554777691817496), Parent_PIDs = (2214, 90), theta = 0.34148997055146435, phi = 0.7132636752010427
pid = 22, p = (0.002579857987213118, 0.026609226840501106, 0.03030812850004211, 0.04041397374001348), Parent_PIDs = (221, 90), theta = 0.7228222227696737, phi = 1.4741449002411793
pid = 13, p = (-0.7616594306434795, 0.16470045693107835, 4.269644953682306, 4.341460974707277), Parent_PIDs = (221, 90), theta = 0.18052546086482588, phi = 2.928632558824266
pid = -13, p = (-0.398472261743111, 0.2593897734689916, 3.796683153930257, 3.8277970433261954), Parent_PIDs = (221, 90), theta = 0.12458207357129271, phi = 2.5645423849661495
pid = 22, p = (-0.18228479696986694, 0.030120062881260387, 0.4423967587746223, 0.47942659247126457), Parent_PIDs = (111, 90), theta = 0.39560848113237584, phi = 2.9778360197049074
pid = 22, p = (0.004675011769821203, -0.004549497605233778, -0.007546118891922679, 0.009974847058427837), Parent_PIDs = (111, 90), theta = 2.4287635622653045, phi = 5.51139289932654

pid = -11, p = (1.449873879641894, -0.17587079706901992, 6.325051747682763, 6.491482471370874), Parent_PIDs = (-12, -1), theta = 0.22693007303442672, phi = 6.162474288568772
pid = -211, p = (-0.4904656178856789, -0.6255083554838233, 1.3073209977803533, 1.5363545167849364), Parent_PIDs = (1, -2), theta = 0.5462912321967619, phi = 4.047414162016516
pid = 2212, p = (0.37575335784321245, 0.3251091300362536, 1.398021842757814, 1.7554777691817496), Parent_PIDs = (2214, 90), theta = 0.34148997055146435, phi = 0.7132636752010427
pid = 22, p = (0.002579857987213118, 0.026609226840501106, 0.03030812850004211, 0.04041397374001348), Parent_PIDs = (221, 90), theta = 0.7228222227696737, phi = 1.4741449002411793
pid = 13, p = (-0.7616594306434795, 0.16470045693107835, 4.269644953682306, 4.341460974707277), Parent_PIDs = (221, 90), theta = 0.18052546086482588, phi = 2.928632558824266
pid = -13, p = (-0.398472261743111, 0.2593897734689916, 3.796683153930257, 3.8277970433261954), Parent_PIDs = (221, 90), theta = 0.12458207357129271, phi = 2.5645423849661495
pid = 22, p = (-0.18228479696986694, 0.030120062881260387, 0.4423967587746223, 0.47942659247126457), Parent_PIDs = (111, 90), theta = 0.39560848113237584, phi = 2.9778360197049074
pid = 22, p = (0.004675011769821203, -0.004549497605233778, -0.007546118891922679, 0.009974847058427837), Parent_PIDs = (111, 90), theta = 2.4287635622653045, phi = 5.51139289932654

pid = -11, p = (1.449873879641894, -0.17587079706901992, 6.325051747682763, 6.491482471370874), Parent_PIDs = (-12, -1), theta = 0.22693007303442672, phi = 6.162474288568772
pid = -211, p = (-0.4904656178856789, -0.6255083554838233, 1.3073209977803533, 1.5363545167849364), Parent_PIDs = (1, -2), theta = 0.5462912321967619, phi = 4.047414162016516
pid = 2212, p = (0.37575335784321245, 0.3251091300362536, 1.398021842757814, 1.7554777691817496), Parent_PIDs = (2214, 90), theta = 0.34148997055146435, phi = 0.7132636752010427
pid = 22, p = (0.002579857987213118, 0.026609226840501106, 0.03030812850004211, 0.04041397374001348), Parent_PIDs = (221, 90), theta = 0.7228222227696737, phi = 1.4741449002411793
pid = 13, p = (-0.7616594306434795, 0.16470045693107835, 4.269644953682306, 4.341460974707277), Parent_PIDs = (221, 90), theta = 0.18052546086482588, phi = 2.928632558824266
pid = -13, p = (-0.398472261743111, 0.2593897734689916, 3.796683153930257, 3.8277970433261954), Parent_PIDs = (221, 90), theta = 0.12458207357129271, phi = 2.5645423849661495
pid = 22, p = (-0.18228479696986694, 0.030120062881260387, 0.4423967587746223, 0.47942659247126457), Parent_PIDs = (111, 90), theta = 0.39560848113237584, phi = 2.9778360197049074
pid = 22, p = (0.004675011769821203, -0.004549497605233778, -0.007546118891922679, 0.009974847058427837), Parent_PIDs = (111, 90), theta = 2.4287635622653045, phi = 5.51139289932654

pid = -11, p = (1.449873879641894, -0.17587079706901992, 6.325051747682763, 6.491482471370874), Parent_PIDs = (-12, -1), theta = 0.22693007303442672, phi = 6.162474288568772
pid = -211, p = (-0.4904656178856789, -0.6255083554838233, 1.3073209977803533, 1.5363545167849364), Parent_PIDs = (1, -2), theta = 0.5462912321967619, phi = 4.047414162016516
pid = 2212, p = (0.37575335784321245, 0.3251091300362536, 1.398021842757814, 1.7554777691817496), Parent_PIDs = (2214, 90), theta = 0.34148997055146435, phi = 0.7132636752010427
pid = 22, p = (0.002579857987213118, 0.026609226840501106, 0.03030812850004211, 0.04041397374001348), Parent_PIDs = (221, 90), theta = 0.7228222227696737, phi = 1.4741449002411793
pid = 13, p = (-0.7616594306434795, 0.16470045693107835, 4.269644953682306, 4.341460974707277), Parent_PIDs = (221, 90), theta = 0.18052546086482588, phi = 2.928632558824266
pid = -13, p = (-0.398472261743111, 0.2593897734689916, 3.796683153930257, 3.8277970433261954), Parent_PIDs = (221, 90), theta = 0.12458207357129271, phi = 2.5645423849661495
pid = 22, p = (-0.18228479696986694, 0.030120062881260387, 0.4423967587746223, 0.47942659247126457), Parent_PIDs = (111, 90), theta = 0.39560848113237584, phi = 2.9778360197049074
pid = 22, p = (0.004675011769821203, -0.004549497605233778, -0.007546118891922679, 0.009974847058427837), Parent_PIDs = (111, 90), theta = 2.4287635622653045, phi = 5.51139289932654

pid = -11, p = (1.449873879641894, -0.17587079706901992, 6.325051747682763, 6.491482471370874), Parent_PIDs = (-12, -1), theta = 0.22693007303442672, phi = 6.162474288568772
pid = -211, p = (-0.4904656178856789, -0.6255083554838233, 1.3073209977803533, 1.5363545167849364), Parent_PIDs = (1, -2), theta = 0.5462912321967619, phi = 4.047414162016516
pid = 2212, p = (0.37575335784321245, 0.3251091300362536, 1.398021842757814, 1.7554777691817496), Parent_PIDs = (2214, 90), theta = 0.34148997055146435, phi = 0.7132636752010427
pid = 22, p = (0.002579857987213118, 0.026609226840501106, 0.03030812850004211, 0.04041397374001348), Parent_PIDs = (221, 90), theta = 0.7228222227696737, phi = 1.4741449002411793
pid = 13, p = (-0.7616594306434795, 0.16470045693107835, 4.269644953682306, 4.341460974707277), Parent_PIDs = (221, 90), theta = 0.18052546086482588, phi = 2.928632558824266
pid = -13, p = (-0.398472261743111, 0.2593897734689916, 3.796683153930257, 3.8277970433261954), Parent_PIDs = (221, 90), theta = 0.12458207357129271, phi = 2.5645423849661495
pid = 22, p = (-0.18228479696986694, 0.030120062881260387, 0.4423967587746223, 0.47942659247126457), Parent_PIDs = (111, 90), theta = 0.39560848113237584, phi = 2.9778360197049074
pid = 22, p = (0.004675011769821203, -0.004549497605233778, -0.007546118891922679, 0.009974847058427837), Parent_PIDs = (111, 90), theta = 2.4287635622653045, phi = 5.51139289932654

pid = -11, p = (1.449873879641894, -0.17587079706901992, 6.325051747682763, 6.491482471370874), Parent_PIDs = (-12, -1), theta = 0.22693007303442672, phi = 6.162474288568772
pid = -211, p = (-0.4904656178856789, -0.6255083554838233, 1.3073209977803533, 1.5363545167849364), Parent_PIDs = (1, -2), theta = 0.5462912321967619, phi = 4.047414162016516
pid = 2212, p = (0.37575335784321245, 0.3251091300362536, 1.398021842757814, 1.7554777691817496), Parent_PIDs = (2214, 90), theta = 0.34148997055146435, phi = 0.7132636752010427
pid = 22, p = (0.002579857987213118, 0.026609226840501106, 0.03030812850004211, 0.04041397374001348), Parent_PIDs = (221, 90), theta = 0.7228222227696737, phi = 1.4741449002411793
pid = 13, p = (-0.7616594306434795, 0.16470045693107835, 4.269644953682306, 4.341460974707277), Parent_PIDs = (221, 90), theta = 0.18052546086482588, phi = 2.928632558824266
pid = -13, p = (-0.398472261743111, 0.2593897734689916, 3.796683153930257, 3.8277970433261954), Parent_PIDs = (221, 90), theta = 0.12458207357129271, phi = 2.5645423849661495
pid = 22, p = (-0.18228479696986694, 0.030120062881260387, 0.4423967587746223, 0.47942659247126457), Parent_PIDs = (111, 90), theta = 0.39560848113237584, phi = 2.9778360197049074
pid = 22, p = (0.004675011769821203, -0.004549497605233778, -0.007546118891922679, 0.009974847058427837), Parent_PIDs = (111, 90), theta = 2.4287635622653045, phi = 5.51139289932654

pid = -11, p = (-0.06946162066846441, 1.0723664309645704, 11.215980387073438, 11.267342676218853), Parent_PIDs = (-11, 90), theta = 0.09551938098226218, phi = 1.6354801102619034
pid = 22, p = (-0.018444519262890098, 0.06931373592086497, 0.3303518049808506, 0.33804867893877716), Parent_PIDs = (22, 22), theta = 0.21380115443715975, phi = 1.8308714055098183
pid = 22, p = (-0.0031919362099492817, 0.016088576371133225, 0.07593322554268968, 0.07768452540715655), Parent_PIDs = (22, 22), theta = 0.2127390790368632, phi = 1.7666507196724868
pid = 22, p = (-8.679066002178565e-05, 0.00033999267672731265, 0.0015190838190804945, 0.0015590841184129228), Parent_PIDs = (22, 22), theta = 0.22700988832458313, phi = 1.8207308208036859
pid = 2112, p = (0.3230222722159657, -0.4850048448809127, 2.4346635967496413, 2.6739393602218104), Parent_PIDs = (1, 2101), theta = 0.23492728751571668, phi = 5.29994282308587
pid = 211, p = (0.03019212979146707, 0.005150775459329113, 0.07141285767746372, 0.15974253137733507), Parent_PIDs = (221, 90), theta = 0.4051618288621827, phi = 0.1689731857206579
pid = -211, p = (0.2984081977234152, 0.22016577202092458, 0.5600391491720731, 0.6860350232630152), Parent_PIDs = (221, 90), theta = 0.5848785115123155, phi = 0.6356477193968821
pid = 13, p = (-0.016361392962946072, -0.022894118690177823, 0.5355010817611497, 0.5465503453641297), Parent_PIDs = (223, 90), theta = 0.052499838249861604, phi = 4.091895109240396
pid = -13, p = (-0.08089621574590829, -0.49845875262354206, 0.942826714319947, 1.0747518665368174), Parent_PIDs = (223, 90), theta = 0.49172245786641283, phi = 4.551499051351033
pid = 22, p = (-0.012996162009881525, -0.017259730250112716, 0.17028502958511252, 0.17165019608522558), Parent_PIDs = (111, 90), theta = 0.12620423054019259, phi = 4.066985974220092
pid = 22, p = (0.06344495871464784, 0.04112612890396647, 0.04338222652428134, 0.08717017175119648), Parent_PIDs = (111, 90), theta = 1.0498826515393584, phi = 0.5751210840223144
pid = 22, p = (-0.31389673720035094, -0.21092216594635058, 0.44918361166750675, 0.587184160807486), Parent_PIDs = (111, 90), theta = 0.6997874455217493, phi = 3.7332423971473343
pid = 22, p = (-0.1997321837250836, -0.19001179992642186, 0.5180959332314868, 0.5868737729340736), Parent_PIDs = (111, 90), theta = 0.4889928159722644, phi = 3.902055553027003

pid = -11, p = (-0.06946162066846441, 1.0723664309645704, 11.215980387073438, 11.267342676218853), Parent_PIDs = (-11, 90), theta = 0.09551938098226218, phi = 1.6354801102619034
pid = 22, p = (-0.018444519262890098, 0.06931373592086497, 0.3303518049808506, 0.33804867893877716), Parent_PIDs = (22, 22), theta = 0.21380115443715975, phi = 1.8308714055098183
pid = 22, p = (-0.0031919362099492817, 0.016088576371133225, 0.07593322554268968, 0.07768452540715655), Parent_PIDs = (22, 22), theta = 0.2127390790368632, phi = 1.7666507196724868
pid = 22, p = (-8.679066002178565e-05, 0.00033999267672731265, 0.0015190838190804945, 0.0015590841184129228), Parent_PIDs = (22, 22), theta = 0.22700988832458313, phi = 1.8207308208036859
pid = 2112, p = (0.3230222722159657, -0.4850048448809127, 2.4346635967496413, 2.6739393602218104), Parent_PIDs = (1, 2101), theta = 0.23492728751571668, phi = 5.29994282308587
pid = 211, p = (0.03019212979146707, 0.005150775459329113, 0.07141285767746372, 0.15974253137733507), Parent_PIDs = (221, 90), theta = 0.4051618288621827, phi = 0.1689731857206579
pid = -211, p = (0.2984081977234152, 0.22016577202092458, 0.5600391491720731, 0.6860350232630152), Parent_PIDs = (221, 90), theta = 0.5848785115123155, phi = 0.6356477193968821
pid = 13, p = (-0.016361392962946072, -0.022894118690177823, 0.5355010817611497, 0.5465503453641297), Parent_PIDs = (223, 90), theta = 0.052499838249861604, phi = 4.091895109240396
pid = -13, p = (-0.08089621574590829, -0.49845875262354206, 0.942826714319947, 1.0747518665368174), Parent_PIDs = (223, 90), theta = 0.49172245786641283, phi = 4.551499051351033
pid = 22, p = (-0.012996162009881525, -0.017259730250112716, 0.17028502958511252, 0.17165019608522558), Parent_PIDs = (111, 90), theta = 0.12620423054019259, phi = 4.066985974220092
pid = 22, p = (0.06344495871464784, 0.04112612890396647, 0.04338222652428134, 0.08717017175119648), Parent_PIDs = (111, 90), theta = 1.0498826515393584, phi = 0.5751210840223144
pid = 22, p = (-0.31389673720035094, -0.21092216594635058, 0.44918361166750675, 0.587184160807486), Parent_PIDs = (111, 90), theta = 0.6997874455217493, phi = 3.7332423971473343
pid = 22, p = (-0.1997321837250836, -0.19001179992642186, 0.5180959332314868, 0.5868737729340736), Parent_PIDs = (111, 90), theta = 0.4889928159722644, phi = 3.902055553027003

pid = -11, p = (-0.06946162066846441, 1.0723664309645704, 11.215980387073438, 11.267342676218853), Parent_PIDs = (-11, 90), theta = 0.09551938098226218, phi = 1.6354801102619034
pid = 22, p = (-0.018444519262890098, 0.06931373592086497, 0.3303518049808506, 0.33804867893877716), Parent_PIDs = (22, 22), theta = 0.21380115443715975, phi = 1.8308714055098183
pid = 22, p = (-0.0031919362099492817, 0.016088576371133225, 0.07593322554268968, 0.07768452540715655), Parent_PIDs = (22, 22), theta = 0.2127390790368632, phi = 1.7666507196724868
pid = 22, p = (-8.679066002178565e-05, 0.00033999267672731265, 0.0015190838190804945, 0.0015590841184129228), Parent_PIDs = (22, 22), theta = 0.22700988832458313, phi = 1.8207308208036859
pid = 2112, p = (0.3230222722159657, -0.4850048448809127, 2.4346635967496413, 2.6739393602218104), Parent_PIDs = (1, 2101), theta = 0.23492728751571668, phi = 5.29994282308587
pid = 211, p = (0.03019212979146707, 0.005150775459329113, 0.07141285767746372, 0.15974253137733507), Parent_PIDs = (221, 90), theta = 0.4051618288621827, phi = 0.1689731857206579
pid = -211, p = (0.2984081977234152, 0.22016577202092458, 0.5600391491720731, 0.6860350232630152), Parent_PIDs = (221, 90), theta = 0.5848785115123155, phi = 0.6356477193968821
pid = 13, p = (-0.016361392962946072, -0.022894118690177823, 0.5355010817611497, 0.5465503453641297), Parent_PIDs = (223, 90), theta = 0.052499838249861604, phi = 4.091895109240396
pid = -13, p = (-0.08089621574590829, -0.49845875262354206, 0.942826714319947, 1.0747518665368174), Parent_PIDs = (223, 90), theta = 0.49172245786641283, phi = 4.551499051351033
pid = 22, p = (-0.012996162009881525, -0.017259730250112716, 0.17028502958511252, 0.17165019608522558), Parent_PIDs = (111, 90), theta = 0.12620423054019259, phi = 4.066985974220092
pid = 22, p = (0.06344495871464784, 0.04112612890396647, 0.04338222652428134, 0.08717017175119648), Parent_PIDs = (111, 90), theta = 1.0498826515393584, phi = 0.5751210840223144
pid = 22, p = (-0.31389673720035094, -0.21092216594635058, 0.44918361166750675, 0.587184160807486), Parent_PIDs = (111, 90), theta = 0.6997874455217493, phi = 3.7332423971473343
pid = 22, p = (-0.1997321837250836, -0.19001179992642186, 0.5180959332314868, 0.5868737729340736), Parent_PIDs = (111, 90), theta = 0.4889928159722644, phi = 3.902055553027003

pid = -11, p = (-0.06946162066846441, 1.0723664309645704, 11.215980387073438, 11.267342676218853), Parent_PIDs = (-11, 90), theta = 0.09551938098226218, phi = 1.6354801102619034
pid = 22, p = (-0.018444519262890098, 0.06931373592086497, 0.3303518049808506, 0.33804867893877716), Parent_PIDs = (22, 22), theta = 0.21380115443715975, phi = 1.8308714055098183
pid = 22, p = (-0.0031919362099492817, 0.016088576371133225, 0.07593322554268968, 0.07768452540715655), Parent_PIDs = (22, 22), theta = 0.2127390790368632, phi = 1.7666507196724868
pid = 22, p = (-8.679066002178565e-05, 0.00033999267672731265, 0.0015190838190804945, 0.0015590841184129228), Parent_PIDs = (22, 22), theta = 0.22700988832458313, phi = 1.8207308208036859
pid = 2112, p = (0.3230222722159657, -0.4850048448809127, 2.4346635967496413, 2.6739393602218104), Parent_PIDs = (1, 2101), theta = 0.23492728751571668, phi = 5.29994282308587
pid = 211, p = (0.03019212979146707, 0.005150775459329113, 0.07141285767746372, 0.15974253137733507), Parent_PIDs = (221, 90), theta = 0.4051618288621827, phi = 0.1689731857206579
pid = -211, p = (0.2984081977234152, 0.22016577202092458, 0.5600391491720731, 0.6860350232630152), Parent_PIDs = (221, 90), theta = 0.5848785115123155, phi = 0.6356477193968821
pid = 13, p = (-0.016361392962946072, -0.022894118690177823, 0.5355010817611497, 0.5465503453641297), Parent_PIDs = (223, 90), theta = 0.052499838249861604, phi = 4.091895109240396
pid = -13, p = (-0.08089621574590829, -0.49845875262354206, 0.942826714319947, 1.0747518665368174), Parent_PIDs = (223, 90), theta = 0.49172245786641283, phi = 4.551499051351033
pid = 22, p = (-0.012996162009881525, -0.017259730250112716, 0.17028502958511252, 0.17165019608522558), Parent_PIDs = (111, 90), theta = 0.12620423054019259, phi = 4.066985974220092
pid = 22, p = (0.06344495871464784, 0.04112612890396647, 0.04338222652428134, 0.08717017175119648), Parent_PIDs = (111, 90), theta = 1.0498826515393584, phi = 0.5751210840223144
pid = 22, p = (-0.31389673720035094, -0.21092216594635058, 0.44918361166750675, 0.587184160807486), Parent_PIDs = (111, 90), theta = 0.6997874455217493, phi = 3.7332423971473343
pid = 22, p = (-0.1997321837250836, -0.19001179992642186, 0.5180959332314868, 0.5868737729340736), Parent_PIDs = (111, 90), theta = 0.4889928159722644, phi = 3.902055553027003

pid = -11, p = (-0.06946162066846441, 1.0723664309645704, 11.215980387073438, 11.267342676218853), Parent_PIDs = (-11, 90), theta = 0.09551938098226218, phi = 1.6354801102619034
pid = 22, p = (-0.018444519262890098, 0.06931373592086497, 0.3303518049808506, 0.33804867893877716), Parent_PIDs = (22, 22), theta = 0.21380115443715975, phi = 1.8308714055098183
pid = 22, p = (-0.0031919362099492817, 0.016088576371133225, 0.07593322554268968, 0.07768452540715655), Parent_PIDs = (22, 22), theta = 0.2127390790368632, phi = 1.7666507196724868
pid = 22, p = (-8.679066002178565e-05, 0.00033999267672731265, 0.0015190838190804945, 0.0015590841184129228), Parent_PIDs = (22, 22), theta = 0.22700988832458313, phi = 1.8207308208036859
pid = 2112, p = (0.3230222722159657, -0.4850048448809127, 2.4346635967496413, 2.6739393602218104), Parent_PIDs = (1, 2101), theta = 0.23492728751571668, phi = 5.29994282308587
pid = 211, p = (0.03019212979146707, 0.005150775459329113, 0.07141285767746372, 0.15974253137733507), Parent_PIDs = (221, 90), theta = 0.4051618288621827, phi = 0.1689731857206579
pid = -211, p = (0.2984081977234152, 0.22016577202092458, 0.5600391491720731, 0.6860350232630152), Parent_PIDs = (221, 90), theta = 0.5848785115123155, phi = 0.6356477193968821
pid = 13, p = (-0.016361392962946072, -0.022894118690177823, 0.5355010817611497, 0.5465503453641297), Parent_PIDs = (223, 90), theta = 0.052499838249861604, phi = 4.091895109240396
pid = -13, p = (-0.08089621574590829, -0.49845875262354206, 0.942826714319947, 1.0747518665368174), Parent_PIDs = (223, 90), theta = 0.49172245786641283, phi = 4.551499051351033
pid = 22, p = (-0.012996162009881525, -0.017259730250112716, 0.17028502958511252, 0.17165019608522558), Parent_PIDs = (111, 90), theta = 0.12620423054019259, phi = 4.066985974220092
pid = 22, p = (0.06344495871464784, 0.04112612890396647, 0.04338222652428134, 0.08717017175119648), Parent_PIDs = (111, 90), theta = 1.0498826515393584, phi = 0.5751210840223144
pid = 22, p = (-0.31389673720035094, -0.21092216594635058, 0.44918361166750675, 0.587184160807486), Parent_PIDs = (111, 90), theta = 0.6997874455217493, phi = 3.7332423971473343
pid = 22, p = (-0.1997321837250836, -0.19001179992642186, 0.5180959332314868, 0.5868737729340736), Parent_PIDs = (111, 90), theta = 0.4889928159722644, phi = 3.902055553027003

pid = -11, p = (-0.06946162066846441, 1.0723664309645704, 11.215980387073438, 11.267342676218853), Parent_PIDs = (-11, 90), theta = 0.09551938098226218, phi = 1.6354801102619034
pid = 22, p = (-0.018444519262890098, 0.06931373592086497, 0.3303518049808506, 0.33804867893877716), Parent_PIDs = (22, 22), theta = 0.21380115443715975, phi = 1.8308714055098183
pid = 22, p = (-0.0031919362099492817, 0.016088576371133225, 0.07593322554268968, 0.07768452540715655), Parent_PIDs = (22, 22), theta = 0.2127390790368632, phi = 1.7666507196724868
pid = 22, p = (-8.679066002178565e-05, 0.00033999267672731265, 0.0015190838190804945, 0.0015590841184129228), Parent_PIDs = (22, 22), theta = 0.22700988832458313, phi = 1.8207308208036859
pid = 2112, p = (0.3230222722159657, -0.4850048448809127, 2.4346635967496413, 2.6739393602218104), Parent_PIDs = (1, 2101), theta = 0.23492728751571668, phi = 5.29994282308587
pid = 211, p = (0.03019212979146707, 0.005150775459329113, 0.07141285767746372, 0.15974253137733507), Parent_PIDs = (221, 90), theta = 0.4051618288621827, phi = 0.1689731857206579
pid = -211, p = (0.2984081977234152, 0.22016577202092458, 0.5600391491720731, 0.6860350232630152), Parent_PIDs = (221, 90), theta = 0.5848785115123155, phi = 0.6356477193968821
pid = 13, p = (-0.016361392962946072, -0.022894118690177823, 0.5355010817611497, 0.5465503453641297), Parent_PIDs = (223, 90), theta = 0.052499838249861604, phi = 4.091895109240396
pid = -13, p = (-0.08089621574590829, -0.49845875262354206, 0.942826714319947, 1.0747518665368174), Parent_PIDs = (223, 90), theta = 0.49172245786641283, phi = 4.551499051351033
pid = 22, p = (-0.012996162009881525, -0.017259730250112716, 0.17028502958511252, 0.17165019608522558), Parent_PIDs = (111, 90), theta = 0.12620423054019259, phi = 4.066985974220092
pid = 22, p = (0.06344495871464784, 0.04112612890396647, 0.04338222652428134, 0.08717017175119648), Parent_PIDs = (111, 90), theta = 1.0498826515393584, phi = 0.5751210840223144
pid = 22, p = (-0.31389673720035094, -0.21092216594635058, 0.44918361166750675, 0.587184160807486), Parent_PIDs = (111, 90), theta = 0.6997874455217493, phi = 3.7332423971473343
pid = 22, p = (-0.1997321837250836, -0.19001179992642186, 0.5180959332314868, 0.5868737729340736), Parent_PIDs = (111, 90), theta = 0.4889928159722644, phi = 3.902055553027003

pid = -11, p = (-0.06946162066846441, 1.0723664309645704, 11.215980387073438, 11.267342676218853), Parent_PIDs = (-11, 90), theta = 0.09551938098226218, phi = 1.6354801102619034
pid = 22, p = (-0.018444519262890098, 0.06931373592086497, 0.3303518049808506, 0.33804867893877716), Parent_PIDs = (22, 22), theta = 0.21380115443715975, phi = 1.8308714055098183
pid = 22, p = (-0.0031919362099492817, 0.016088576371133225, 0.07593322554268968, 0.07768452540715655), Parent_PIDs = (22, 22), theta = 0.2127390790368632, phi = 1.7666507196724868
pid = 22, p = (-8.679066002178565e-05, 0.00033999267672731265, 0.0015190838190804945, 0.0015590841184129228), Parent_PIDs = (22, 22), theta = 0.22700988832458313, phi = 1.8207308208036859
pid = 2112, p = (0.3230222722159657, -0.4850048448809127, 2.4346635967496413, 2.6739393602218104), Parent_PIDs = (1, 2101), theta = 0.23492728751571668, phi = 5.29994282308587
pid = 211, p = (0.03019212979146707, 0.005150775459329113, 0.07141285767746372, 0.15974253137733507), Parent_PIDs = (221, 90), theta = 0.4051618288621827, phi = 0.1689731857206579
pid = -211, p = (0.2984081977234152, 0.22016577202092458, 0.5600391491720731, 0.6860350232630152), Parent_PIDs = (221, 90), theta = 0.5848785115123155, phi = 0.6356477193968821
pid = 13, p = (-0.016361392962946072, -0.022894118690177823, 0.5355010817611497, 0.5465503453641297), Parent_PIDs = (223, 90), theta = 0.052499838249861604, phi = 4.091895109240396
