Events for energy 712.64279 GeV:
Cross section pb: 2.2227229261281036
Total number of events: 999800

pid = -11, p = (-0.7049684045916194, -3.8926682102539036, 583.3904977101695, 583.4039103957283), Parent_PIDs = (-11, 90), theta = 0.006780926391469771, phi = 4.533229228266524
pid = -13, p = (0.6988900001244938, 0.08842820352885081, 3.173790892304728, 3.2527495205025856), Parent_PIDs = (223, 90), theta = 0.21842127874639566, phi = 0.12585786438300495
pid = 211, p = (-0.08307853342270005, 0.13010663060513697, 1.1192900977594376, 1.1384726109509262), Parent_PIDs = (221, 90), theta = 0.1370522569969477, phi = 2.1390744168810887
pid = -211, p = (-0.03757151805563966, 0.057398556234213235, 1.1868474795433661, 1.1969932906350051), Parent_PIDs = (221, 90), theta = 0.05773749289697078, phi = 2.150379265124844
pid = 22, p = (0.06825574783059381, 0.5320196483494913, 3.5976472316101793, 3.6374124534418986), Parent_PIDs = (221, 90), theta = 0.14800175858913356, phi = 1.4431978202801858
pid = 22, p = (0.020371942222730782, 0.18833197552974937, 0.1896602183620894, 0.26805773159157387), Parent_PIDs = (111, 90), theta = 0.7847924332657479, phi = 1.4630448993342229
pid = 22, p = (0.05127126943453521, 0.0048485343069336745, 0.09753706067395945, 0.11029836607706382), Parent_PIDs = (111, 90), theta = 0.48579945408093894, phi = 0.09428590876055261

pid = -11, p = (-1.4196857906768692, -2.2655993946335187, 480.4319074602267, 480.4393470090623), Parent_PIDs = (-11, 90), theta = 0.005565056344436755, phi = 4.152620530648072
pid = 22, p = (0.2220353538681767, -0.3908876313089078, 73.25845179005807, 73.25983109122585), Parent_PIDs = (22, 22), theta = 0.006136380408036854, phi = 5.228968285322585
pid = 2112, p = (-0.49941106612920694, 0.18944965417910567, 2.4448662877982934, 2.6731003599852983), Parent_PIDs = (2114, 90), theta = 0.21509331885831584, phi = 2.7790171343835
pid = 211, p = (0.5067814134004752, 1.0036641798150454, 6.270802335180666, 6.372331668912037), Parent_PIDs = (113, 90), theta = 0.17741450352766464, phi = 1.1032115007546872
pid = -211, p = (0.5136329122194278, 0.26853404332705233, 5.633770584014008, 5.6652255099988835), Parent_PIDs = (113, 90), theta = 0.10251787068032508, phi = 0.48173112669635554
pid = 22, p = (-0.09844969104832321, 0.008571094639153072, 0.02720955854714631, 0.10249958735114144), Parent_PIDs = (111, 90), theta = 1.3021151346436448, phi = 3.054750963546424
pid = 22, p = (-0.22821368567178676, -0.008857375226653703, 0.31842756844791187, 0.39186229184683885), Parent_PIDs = (111, 90), theta = 0.6221957474194034, phi = 3.180384944997542
pid = 13, p = (0.285171645904087, 0.19399188065434328, 6.076623194593598, 6.087320363021841), Parent_PIDs = (223, 90), theta = 0.05669759538436185, phi = 0.5973568641323672
pid = -13, p = (0.6988900001244938, 0.08842820352885081, 3.173790892304728, 3.2527495205025856), Parent_PIDs = (223, 90), theta = 0.21842127874639566, phi = 0.12585786438300495
pid = 211, p = (-0.08307853342270005, 0.13010663060513697, 1.1192900977594376, 1.1384726109509262), Parent_PIDs = (221, 90), theta = 0.1370522569969477, phi = 2.1390744168810887
pid = -211, p = (-0.03757151805563966, 0.057398556234213235, 1.1868474795433661, 1.1969932906350051), Parent_PIDs = (221, 90), theta = 0.05773749289697078, phi = 2.150379265124844
pid = 22, p = (0.06825574783059381, 0.5320196483494913, 3.5976472316101793, 3.6374124534418986), Parent_PIDs = (221, 90), theta = 0.14800175858913356, phi = 1.4431978202801858
pid = 22, p = (0.020371942222730782, 0.18833197552974937, 0.1896602183620894, 0.26805773159157387), Parent_PIDs = (111, 90), theta = 0.7847924332657479, phi = 1.4630448993342229
pid = 22, p = (0.05127126943453521, 0.0048485343069336745, 0.09753706067395945, 0.11029836607706382), Parent_PIDs = (111, 90), theta = 0.48579945408093894, phi = 0.09428590876055261

pid = -11, p = (-1.4196857906768692, -2.2655993946335187, 480.4319074602267, 480.4393470090623), Parent_PIDs = (-11, 90), theta = 0.005565056344436755, phi = 4.152620530648072
pid = 22, p = (0.2220353538681767, -0.3908876313089078, 73.25845179005807, 73.25983109122585), Parent_PIDs = (22, 22), theta = 0.006136380408036854, phi = 5.228968285322585
pid = 2112, p = (-0.49941106612920694, 0.18944965417910567, 2.4448662877982934, 2.6731003599852983), Parent_PIDs = (2114, 90), theta = 0.21509331885831584, phi = 2.7790171343835
pid = 211, p = (0.5067814134004752, 1.0036641798150454, 6.270802335180666, 6.372331668912037), Parent_PIDs = (113, 90), theta = 0.17741450352766464, phi = 1.1032115007546872
pid = -211, p = (0.5136329122194278, 0.26853404332705233, 5.633770584014008, 5.6652255099988835), Parent_PIDs = (113, 90), theta = 0.10251787068032508, phi = 0.48173112669635554
pid = 22, p = (-0.09844969104832321, 0.008571094639153072, 0.02720955854714631, 0.10249958735114144), Parent_PIDs = (111, 90), theta = 1.3021151346436448, phi = 3.054750963546424
pid = 22, p = (-0.22821368567178676, -0.008857375226653703, 0.31842756844791187, 0.39186229184683885), Parent_PIDs = (111, 90), theta = 0.6221957474194034, phi = 3.180384944997542
pid = 13, p = (0.285171645904087, 0.19399188065434328, 6.076623194593598, 6.087320363021841), Parent_PIDs = (223, 90), theta = 0.05669759538436185, phi = 0.5973568641323672
pid = -13, p = (0.6988900001244938, 0.08842820352885081, 3.173790892304728, 3.2527495205025856), Parent_PIDs = (223, 90), theta = 0.21842127874639566, phi = 0.12585786438300495
pid = 211, p = (-0.08307853342270005, 0.13010663060513697, 1.1192900977594376, 1.1384726109509262), Parent_PIDs = (221, 90), theta = 0.1370522569969477, phi = 2.1390744168810887
pid = -211, p = (-0.03757151805563966, 0.057398556234213235, 1.1868474795433661, 1.1969932906350051), Parent_PIDs = (221, 90), theta = 0.05773749289697078, phi = 2.150379265124844
pid = 22, p = (0.06825574783059381, 0.5320196483494913, 3.5976472316101793, 3.6374124534418986), Parent_PIDs = (221, 90), theta = 0.14800175858913356, phi = 1.4431978202801858
pid = 22, p = (0.020371942222730782, 0.18833197552974937, 0.1896602183620894, 0.26805773159157387), Parent_PIDs = (111, 90), theta = 0.7847924332657479, phi = 1.4630448993342229
pid = 22, p = (0.05127126943453521, 0.0048485343069336745, 0.09753706067395945, 0.11029836607706382), Parent_PIDs = (111, 90), theta = 0.48579945408093894, phi = 0.09428590876055261

pid = -11, p = (-1.4196857906768692, -2.2655993946335187, 480.4319074602267, 480.4393470090623), Parent_PIDs = (-11, 90), theta = 0.005565056344436755, phi = 4.152620530648072
pid = 22, p = (0.2220353538681767, -0.3908876313089078, 73.25845179005807, 73.25983109122585), Parent_PIDs = (22, 22), theta = 0.006136380408036854, phi = 5.228968285322585
pid = 2112, p = (-0.49941106612920694, 0.18944965417910567, 2.4448662877982934, 2.6731003599852983), Parent_PIDs = (2114, 90), theta = 0.21509331885831584, phi = 2.7790171343835
pid = 211, p = (0.5067814134004752, 1.0036641798150454, 6.270802335180666, 6.372331668912037), Parent_PIDs = (113, 90), theta = 0.17741450352766464, phi = 1.1032115007546872
pid = -211, p = (0.5136329122194278, 0.26853404332705233, 5.633770584014008, 5.6652255099988835), Parent_PIDs = (113, 90), theta = 0.10251787068032508, phi = 0.48173112669635554
pid = 22, p = (-0.09844969104832321, 0.008571094639153072, 0.02720955854714631, 0.10249958735114144), Parent_PIDs = (111, 90), theta = 1.3021151346436448, phi = 3.054750963546424
pid = 22, p = (-0.22821368567178676, -0.008857375226653703, 0.31842756844791187, 0.39186229184683885), Parent_PIDs = (111, 90), theta = 0.6221957474194034, phi = 3.180384944997542
pid = 13, p = (0.285171645904087, 0.19399188065434328, 6.076623194593598, 6.087320363021841), Parent_PIDs = (223, 90), theta = 0.05669759538436185, phi = 0.5973568641323672
pid = -13, p = (0.6988900001244938, 0.08842820352885081, 3.173790892304728, 3.2527495205025856), Parent_PIDs = (223, 90), theta = 0.21842127874639566, phi = 0.12585786438300495
pid = 211, p = (-0.08307853342270005, 0.13010663060513697, 1.1192900977594376, 1.1384726109509262), Parent_PIDs = (221, 90), theta = 0.1370522569969477, phi = 2.1390744168810887
pid = -211, p = (-0.03757151805563966, 0.057398556234213235, 1.1868474795433661, 1.1969932906350051), Parent_PIDs = (221, 90), theta = 0.05773749289697078, phi = 2.150379265124844
pid = 22, p = (0.06825574783059381, 0.5320196483494913, 3.5976472316101793, 3.6374124534418986), Parent_PIDs = (221, 90), theta = 0.14800175858913356, phi = 1.4431978202801858
pid = 22, p = (0.020371942222730782, 0.18833197552974937, 0.1896602183620894, 0.26805773159157387), Parent_PIDs = (111, 90), theta = 0.7847924332657479, phi = 1.4630448993342229
pid = 22, p = (0.05127126943453521, 0.0048485343069336745, 0.09753706067395945, 0.11029836607706382), Parent_PIDs = (111, 90), theta = 0.48579945408093894, phi = 0.09428590876055261

pid = -11, p = (0.9213187926794231, 3.271248425593893, 89.76803123965297, 89.83234009800772), Parent_PIDs = (-12, -1), theta = 0.03784076853002542, phi = 1.2962662583955207
pid = 2112, p = (-0.4459495144449141, 1.327837648764974, 3.012091490540822, 3.4521747816701955), Parent_PIDs = (2212, 90), theta = 0.4352849841360476, phi = 1.8948069471958489
pid = 211, p = (0.12901871631547512, 0.27269074423547757, 6.99445384454477, 7.002347494913295), Parent_PIDs = (2, -2), theta = 0.043103476309108255, phi = 1.1288732163916892
pid = -211, p = (-0.6598644491810302, -0.7523791171331553, 24.16919186442388, 24.190304061574437), Parent_PIDs = (-213, 90), theta = 0.041382273645395755, phi = 3.9924063513993318
pid = 22, p = (0.35011878555472664, 0.03306889606033575, 15.456283467101922, 15.460283805004785), Parent_PIDs = (111, 90), theta = 0.022749086930951443, phi = 0.0941711375746978
pid = 22, p = (0.3157426443539961, 0.0612646208351868, 9.598807091269133, 9.604194101882175), Parent_PIDs = (111, 90), theta = 0.033494905042172465, phi = 0.19165192334968487
pid = 22, p = (-0.022053716069995323, -1.3031870922481517, 90.49152583208222, 90.50091176547451), Parent_PIDs = (111, 90), theta = 0.014402271975757115, phi = 4.695467686980574
pid = 22, p = (-0.060305906942643595, -0.4058113394521708, 25.000566271608392, 25.003932361665097), Parent_PIDs = (111, 90), theta = 0.016408866356147238, phi = 4.564862860110517
pid = 22, p = (0.11070473018142998, -0.4682556750191298, 37.78822890111344, 37.79129215040705), Parent_PIDs = (221, 90), theta = 0.012732486715167173, phi = 4.944545639881417
pid = 13, p = (-0.09710658200714216, -0.8368944105078288, 51.7389722544729, 51.74593931824337), Parent_PIDs = (221, 90), theta = 0.016282404164973632, phi = 4.596873484638787
pid = -13, p = (0.13497814013359846, -0.17725346464671332, 17.783028441496214, 17.784737908546944), Parent_PIDs = (221, 90), theta = 0.012527897962153195, phi = 5.363208221642088
pid = 22, p = (-0.662334675048127, -1.0194913150035023, 66.10351052892591, 66.11468939661563), Parent_PIDs = (111, 90), theta = 0.018389547558353404, phi = 4.136244571969123
pid = 22, p = (-0.014266965524856623, -0.0028379214793885603, 1.5026077088210523, 1.5026781181317777), Parent_PIDs = (111, 90), theta = 0.009680521612002196, phi = 3.3379452684120148

pid = -11, p = (0.9213187926794231, 3.271248425593893, 89.76803123965297, 89.83234009800772), Parent_PIDs = (-12, -1), theta = 0.03784076853002542, phi = 1.2962662583955207
pid = 2112, p = (-0.4459495144449141, 1.327837648764974, 3.012091490540822, 3.4521747816701955), Parent_PIDs = (2212, 90), theta = 0.4352849841360476, phi = 1.8948069471958489
pid = 211, p = (0.12901871631547512, 0.27269074423547757, 6.99445384454477, 7.002347494913295), Parent_PIDs = (2, -2), theta = 0.043103476309108255, phi = 1.1288732163916892
pid = -211, p = (-0.6598644491810302, -0.7523791171331553, 24.16919186442388, 24.190304061574437), Parent_PIDs = (-213, 90), theta = 0.041382273645395755, phi = 3.9924063513993318
pid = 22, p = (0.35011878555472664, 0.03306889606033575, 15.456283467101922, 15.460283805004785), Parent_PIDs = (111, 90), theta = 0.022749086930951443, phi = 0.0941711375746978
pid = 22, p = (0.3157426443539961, 0.0612646208351868, 9.598807091269133, 9.604194101882175), Parent_PIDs = (111, 90), theta = 0.033494905042172465, phi = 0.19165192334968487
pid = 22, p = (-0.022053716069995323, -1.3031870922481517, 90.49152583208222, 90.50091176547451), Parent_PIDs = (111, 90), theta = 0.014402271975757115, phi = 4.695467686980574
pid = 22, p = (-0.060305906942643595, -0.4058113394521708, 25.000566271608392, 25.003932361665097), Parent_PIDs = (111, 90), theta = 0.016408866356147238, phi = 4.564862860110517
pid = 22, p = (0.11070473018142998, -0.4682556750191298, 37.78822890111344, 37.79129215040705), Parent_PIDs = (221, 90), theta = 0.012732486715167173, phi = 4.944545639881417
pid = 13, p = (-0.09710658200714216, -0.8368944105078288, 51.7389722544729, 51.74593931824337), Parent_PIDs = (221, 90), theta = 0.016282404164973632, phi = 4.596873484638787
pid = -13, p = (0.13497814013359846, -0.17725346464671332, 17.783028441496214, 17.784737908546944), Parent_PIDs = (221, 90), theta = 0.012527897962153195, phi = 5.363208221642088
pid = 22, p = (-0.662334675048127, -1.0194913150035023, 66.10351052892591, 66.11468939661563), Parent_PIDs = (111, 90), theta = 0.018389547558353404, phi = 4.136244571969123
pid = 22, p = (-0.014266965524856623, -0.0028379214793885603, 1.5026077088210523, 1.5026781181317777), Parent_PIDs = (111, 90), theta = 0.009680521612002196, phi = 3.3379452684120148

pid = -11, p = (0.9213187926794231, 3.271248425593893, 89.76803123965297, 89.83234009800772), Parent_PIDs = (-12, -1), theta = 0.03784076853002542, phi = 1.2962662583955207
pid = 2112, p = (-0.4459495144449141, 1.327837648764974, 3.012091490540822, 3.4521747816701955), Parent_PIDs = (2212, 90), theta = 0.4352849841360476, phi = 1.8948069471958489
pid = 211, p = (0.12901871631547512, 0.27269074423547757, 6.99445384454477, 7.002347494913295), Parent_PIDs = (2, -2), theta = 0.043103476309108255, phi = 1.1288732163916892
pid = -211, p = (-0.6598644491810302, -0.7523791171331553, 24.16919186442388, 24.190304061574437), Parent_PIDs = (-213, 90), theta = 0.041382273645395755, phi = 3.9924063513993318
pid = 22, p = (0.35011878555472664, 0.03306889606033575, 15.456283467101922, 15.460283805004785), Parent_PIDs = (111, 90), theta = 0.022749086930951443, phi = 0.0941711375746978
pid = 22, p = (0.3157426443539961, 0.0612646208351868, 9.598807091269133, 9.604194101882175), Parent_PIDs = (111, 90), theta = 0.033494905042172465, phi = 0.19165192334968487
pid = 22, p = (-0.022053716069995323, -1.3031870922481517, 90.49152583208222, 90.50091176547451), Parent_PIDs = (111, 90), theta = 0.014402271975757115, phi = 4.695467686980574
pid = 22, p = (-0.060305906942643595, -0.4058113394521708, 25.000566271608392, 25.003932361665097), Parent_PIDs = (111, 90), theta = 0.016408866356147238, phi = 4.564862860110517
pid = 22, p = (0.11070473018142998, -0.4682556750191298, 37.78822890111344, 37.79129215040705), Parent_PIDs = (221, 90), theta = 0.012732486715167173, phi = 4.944545639881417
pid = 13, p = (-0.09710658200714216, -0.8368944105078288, 51.7389722544729, 51.74593931824337), Parent_PIDs = (221, 90), theta = 0.016282404164973632, phi = 4.596873484638787
pid = -13, p = (0.13497814013359846, -0.17725346464671332, 17.783028441496214, 17.784737908546944), Parent_PIDs = (221, 90), theta = 0.012527897962153195, phi = 5.363208221642088
pid = 22, p = (-0.662334675048127, -1.0194913150035023, 66.10351052892591, 66.11468939661563), Parent_PIDs = (111, 90), theta = 0.018389547558353404, phi = 4.136244571969123
pid = 22, p = (-0.014266965524856623, -0.0028379214793885603, 1.5026077088210523, 1.5026781181317777), Parent_PIDs = (111, 90), theta = 0.009680521612002196, phi = 3.3379452684120148

pid = -11, p = (0.9213187926794231, 3.271248425593893, 89.76803123965297, 89.83234009800772), Parent_PIDs = (-12, -1), theta = 0.03784076853002542, phi = 1.2962662583955207
pid = 2112, p = (-0.4459495144449141, 1.327837648764974, 3.012091490540822, 3.4521747816701955), Parent_PIDs = (2212, 90), theta = 0.4352849841360476, phi = 1.8948069471958489
pid = 211, p = (0.12901871631547512, 0.27269074423547757, 6.99445384454477, 7.002347494913295), Parent_PIDs = (2, -2), theta = 0.043103476309108255, phi = 1.1288732163916892
pid = -211, p = (-0.6598644491810302, -0.7523791171331553, 24.16919186442388, 24.190304061574437), Parent_PIDs = (-213, 90), theta = 0.041382273645395755, phi = 3.9924063513993318
pid = 22, p = (0.35011878555472664, 0.03306889606033575, 15.456283467101922, 15.460283805004785), Parent_PIDs = (111, 90), theta = 0.022749086930951443, phi = 0.0941711375746978
pid = 22, p = (0.3157426443539961, 0.0612646208351868, 9.598807091269133, 9.604194101882175), Parent_PIDs = (111, 90), theta = 0.033494905042172465, phi = 0.19165192334968487
pid = 22, p = (-0.022053716069995323, -1.3031870922481517, 90.49152583208222, 90.50091176547451), Parent_PIDs = (111, 90), theta = 0.014402271975757115, phi = 4.695467686980574
pid = 22, p = (-0.060305906942643595, -0.4058113394521708, 25.000566271608392, 25.003932361665097), Parent_PIDs = (111, 90), theta = 0.016408866356147238, phi = 4.564862860110517
pid = 22, p = (0.11070473018142998, -0.4682556750191298, 37.78822890111344, 37.79129215040705), Parent_PIDs = (221, 90), theta = 0.012732486715167173, phi = 4.944545639881417
pid = 13, p = (-0.09710658200714216, -0.8368944105078288, 51.7389722544729, 51.74593931824337), Parent_PIDs = (221, 90), theta = 0.016282404164973632, phi = 4.596873484638787
pid = -13, p = (0.13497814013359846, -0.17725346464671332, 17.783028441496214, 17.784737908546944), Parent_PIDs = (221, 90), theta = 0.012527897962153195, phi = 5.363208221642088
pid = 22, p = (-0.662334675048127, -1.0194913150035023, 66.10351052892591, 66.11468939661563), Parent_PIDs = (111, 90), theta = 0.018389547558353404, phi = 4.136244571969123
pid = 22, p = (-0.014266965524856623, -0.0028379214793885603, 1.5026077088210523, 1.5026781181317777), Parent_PIDs = (111, 90), theta = 0.009680521612002196, phi = 3.3379452684120148

pid = -11, p = (0.9213187926794231, 3.271248425593893, 89.76803123965297, 89.83234009800772), Parent_PIDs = (-12, -1), theta = 0.03784076853002542, phi = 1.2962662583955207
pid = 2112, p = (-0.4459495144449141, 1.327837648764974, 3.012091490540822, 3.4521747816701955), Parent_PIDs = (2212, 90), theta = 0.4352849841360476, phi = 1.8948069471958489
pid = 211, p = (0.12901871631547512, 0.27269074423547757, 6.99445384454477, 7.002347494913295), Parent_PIDs = (2, -2), theta = 0.043103476309108255, phi = 1.1288732163916892
pid = -211, p = (-0.6598644491810302, -0.7523791171331553, 24.16919186442388, 24.190304061574437), Parent_PIDs = (-213, 90), theta = 0.041382273645395755, phi = 3.9924063513993318
pid = 22, p = (0.35011878555472664, 0.03306889606033575, 15.456283467101922, 15.460283805004785), Parent_PIDs = (111, 90), theta = 0.022749086930951443, phi = 0.0941711375746978
pid = 22, p = (0.3157426443539961, 0.0612646208351868, 9.598807091269133, 9.604194101882175), Parent_PIDs = (111, 90), theta = 0.033494905042172465, phi = 0.19165192334968487
pid = 22, p = (-0.022053716069995323, -1.3031870922481517, 90.49152583208222, 90.50091176547451), Parent_PIDs = (111, 90), theta = 0.014402271975757115, phi = 4.695467686980574
pid = 22, p = (-0.060305906942643595, -0.4058113394521708, 25.000566271608392, 25.003932361665097), Parent_PIDs = (111, 90), theta = 0.016408866356147238, phi = 4.564862860110517
pid = 22, p = (0.11070473018142998, -0.4682556750191298, 37.78822890111344, 37.79129215040705), Parent_PIDs = (221, 90), theta = 0.012732486715167173, phi = 4.944545639881417
pid = 13, p = (-0.09710658200714216, -0.8368944105078288, 51.7389722544729, 51.74593931824337), Parent_PIDs = (221, 90), theta = 0.016282404164973632, phi = 4.596873484638787
pid = -13, p = (0.13497814013359846, -0.17725346464671332, 17.783028441496214, 17.784737908546944), Parent_PIDs = (221, 90), theta = 0.012527897962153195, phi = 5.363208221642088
pid = 22, p = (-0.662334675048127, -1.0194913150035023, 66.10351052892591, 66.11468939661563), Parent_PIDs = (111, 90), theta = 0.018389547558353404, phi = 4.136244571969123
pid = 22, p = (-0.014266965524856623, -0.0028379214793885603, 1.5026077088210523, 1.5026781181317777), Parent_PIDs = (111, 90), theta = 0.009680521612002196, phi = 3.3379452684120148

pid = -11, p = (0.9213187926794231, 3.271248425593893, 89.76803123965297, 89.83234009800772), Parent_PIDs = (-12, -1), theta = 0.03784076853002542, phi = 1.2962662583955207
pid = 2112, p = (-0.4459495144449141, 1.327837648764974, 3.012091490540822, 3.4521747816701955), Parent_PIDs = (2212, 90), theta = 0.4352849841360476, phi = 1.8948069471958489
pid = 211, p = (0.12901871631547512, 0.27269074423547757, 6.99445384454477, 7.002347494913295), Parent_PIDs = (2, -2), theta = 0.043103476309108255, phi = 1.1288732163916892
pid = -211, p = (-0.6598644491810302, -0.7523791171331553, 24.16919186442388, 24.190304061574437), Parent_PIDs = (-213, 90), theta = 0.041382273645395755, phi = 3.9924063513993318
pid = 22, p = (0.35011878555472664, 0.03306889606033575, 15.456283467101922, 15.460283805004785), Parent_PIDs = (111, 90), theta = 0.022749086930951443, phi = 0.0941711375746978
pid = 22, p = (0.3157426443539961, 0.0612646208351868, 9.598807091269133, 9.604194101882175), Parent_PIDs = (111, 90), theta = 0.033494905042172465, phi = 0.19165192334968487
pid = 22, p = (-0.022053716069995323, -1.3031870922481517, 90.49152583208222, 90.50091176547451), Parent_PIDs = (111, 90), theta = 0.014402271975757115, phi = 4.695467686980574
pid = 22, p = (-0.060305906942643595, -0.4058113394521708, 25.000566271608392, 25.003932361665097), Parent_PIDs = (111, 90), theta = 0.016408866356147238, phi = 4.564862860110517
pid = 22, p = (0.11070473018142998, -0.4682556750191298, 37.78822890111344, 37.79129215040705), Parent_PIDs = (221, 90), theta = 0.012732486715167173, phi = 4.944545639881417
pid = 13, p = (-0.09710658200714216, -0.8368944105078288, 51.7389722544729, 51.74593931824337), Parent_PIDs = (221, 90), theta = 0.016282404164973632, phi = 4.596873484638787
pid = -13, p = (0.13497814013359846, -0.17725346464671332, 17.783028441496214, 17.784737908546944), Parent_PIDs = (221, 90), theta = 0.012527897962153195, phi = 5.363208221642088
pid = 22, p = (-0.662334675048127, -1.0194913150035023, 66.10351052892591, 66.11468939661563), Parent_PIDs = (111, 90), theta = 0.018389547558353404, phi = 4.136244571969123
pid = 22, p = (-0.014266965524856623, -0.0028379214793885603, 1.5026077088210523, 1.5026781181317777), Parent_PIDs = (111, 90), theta = 0.009680521612002196, phi = 3.3379452684120148

pid = -11, p = (0.9213187926794231, 3.271248425593893, 89.76803123965297, 89.83234009800772), Parent_PIDs = (-12, -1), theta = 0.03784076853002542, phi = 1.2962662583955207
pid = 2112, p = (-0.4459495144449141, 1.327837648764974, 3.012091490540822, 3.4521747816701955), Parent_PIDs = (2212, 90), theta = 0.4352849841360476, phi = 1.8948069471958489
pid = 211, p = (0.12901871631547512, 0.27269074423547757, 6.99445384454477, 7.002347494913295), Parent_PIDs = (2, -2), theta = 0.043103476309108255, phi = 1.1288732163916892
pid = -211, p = (-0.6598644491810302, -0.7523791171331553, 24.16919186442388, 24.190304061574437), Parent_PIDs = (-213, 90), theta = 0.041382273645395755, phi = 3.9924063513993318
pid = 22, p = (0.35011878555472664, 0.03306889606033575, 15.456283467101922, 15.460283805004785), Parent_PIDs = (111, 90), theta = 0.022749086930951443, phi = 0.0941711375746978
pid = 22, p = (0.3157426443539961, 0.0612646208351868, 9.598807091269133, 9.604194101882175), Parent_PIDs = (111, 90), theta = 0.033494905042172465, phi = 0.19165192334968487
pid = 22, p = (-0.022053716069995323, -1.3031870922481517, 90.49152583208222, 90.50091176547451), Parent_PIDs = (111, 90), theta = 0.014402271975757115, phi = 4.695467686980574
pid = 22, p = (-0.060305906942643595, -0.4058113394521708, 25.000566271608392, 25.003932361665097), Parent_PIDs = (111, 90), theta = 0.016408866356147238, phi = 4.564862860110517
pid = 22, p = (0.11070473018142998, -0.4682556750191298, 37.78822890111344, 37.79129215040705), Parent_PIDs = (221, 90), theta = 0.012732486715167173, phi = 4.944545639881417
pid = 13, p = (-0.09710658200714216, -0.8368944105078288, 51.7389722544729, 51.74593931824337), Parent_PIDs = (221, 90), theta = 0.016282404164973632, phi = 4.596873484638787
pid = -13, p = (0.13497814013359846, -0.17725346464671332, 17.783028441496214, 17.784737908546944), Parent_PIDs = (221, 90), theta = 0.012527897962153195, phi = 5.363208221642088
pid = 22, p = (-0.662334675048127, -1.0194913150035023, 66.10351052892591, 66.11468939661563), Parent_PIDs = (111, 90), theta = 0.018389547558353404, phi = 4.136244571969123
pid = 22, p = (-0.014266965524856623, -0.0028379214793885603, 1.5026077088210523, 1.5026781181317777), Parent_PIDs = (111, 90), theta = 0.009680521612002196, phi = 3.3379452684120148

pid = -11, p = (0.9213187926794231, 3.271248425593893, 89.76803123965297, 89.83234009800772), Parent_PIDs = (-12, -1), theta = 0.03784076853002542, phi = 1.2962662583955207
pid = 2112, p = (-0.4459495144449141, 1.327837648764974, 3.012091490540822, 3.4521747816701955), Parent_PIDs = (2212, 90), theta = 0.4352849841360476, phi = 1.8948069471958489
pid = 211, p = (0.12901871631547512, 0.27269074423547757, 6.99445384454477, 7.002347494913295), Parent_PIDs = (2, -2), theta = 0.043103476309108255, phi = 1.1288732163916892
pid = -211, p = (-0.6598644491810302, -0.7523791171331553, 24.16919186442388, 24.190304061574437), Parent_PIDs = (-213, 90), theta = 0.041382273645395755, phi = 3.9924063513993318
pid = 22, p = (0.35011878555472664, 0.03306889606033575, 15.456283467101922, 15.460283805004785), Parent_PIDs = (111, 90), theta = 0.022749086930951443, phi = 0.0941711375746978
pid = 22, p = (0.3157426443539961, 0.0612646208351868, 9.598807091269133, 9.604194101882175), Parent_PIDs = (111, 90), theta = 0.033494905042172465, phi = 0.19165192334968487
pid = 22, p = (-0.022053716069995323, -1.3031870922481517, 90.49152583208222, 90.50091176547451), Parent_PIDs = (111, 90), theta = 0.014402271975757115, phi = 4.695467686980574
pid = 22, p = (-0.060305906942643595, -0.4058113394521708, 25.000566271608392, 25.003932361665097), Parent_PIDs = (111, 90), theta = 0.016408866356147238, phi = 4.564862860110517
pid = 22, p = (0.11070473018142998, -0.4682556750191298, 37.78822890111344, 37.79129215040705), Parent_PIDs = (221, 90), theta = 0.012732486715167173, phi = 4.944545639881417
pid = 13, p = (-0.09710658200714216, -0.8368944105078288, 51.7389722544729, 51.74593931824337), Parent_PIDs = (221, 90), theta = 0.016282404164973632, phi = 4.596873484638787
pid = -13, p = (0.13497814013359846, -0.17725346464671332, 17.783028441496214, 17.784737908546944), Parent_PIDs = (221, 90), theta = 0.012527897962153195, phi = 5.363208221642088
pid = 22, p = (-0.662334675048127, -1.0194913150035023, 66.10351052892591, 66.11468939661563), Parent_PIDs = (111, 90), theta = 0.018389547558353404, phi = 4.136244571969123
pid = 22, p = (-0.014266965524856623, -0.0028379214793885603, 1.5026077088210523, 1.5026781181317777), Parent_PIDs = (111, 90), theta = 0.009680521612002196, phi = 3.3379452684120148

pid = -11, p = (-1.9943292507171537, 1.6216737905588856, 221.4988936891274, 221.51380787845198), Parent_PIDs = (-11, 90), theta = 0.011604243958836056, phi = 2.4588892334352925
pid = 22, p = (-0.00030480466089122954, 0.0005301204735132561, 0.04640520107046733, 0.0464092299008316), Parent_PIDs = (22, 22), theta = 0.013176663325720357, phi = 2.0926098925068826
pid = 2112, p = (-0.5852213177693958, -0.9330149219205002, 1.6079999085320544, 2.1636673325715146), Parent_PIDs = (2212, 90), theta = 0.6005383252962734, phi = 4.152182778122588
pid = 211, p = (0.35907473305202364, -0.11851272655321476, 13.546124903480836, 13.552120115165568), Parent_PIDs = (2, -2), theta = 0.027906778354757696, phi = 5.96439237916737
pid = -211, p = (-0.32042753270233715, 0.086493582887696, 6.611302515570977, 6.621099280398214), Parent_PIDs = (2, -2), theta = 0.05015919202809687, phi = 2.8779443798089277
