Events for energy 1790.077754 GeV:
Cross section pb: 5.64919546984251
Total number of events: 999944

pid = -11, p = (-0.442234214668431, 3.1956590143176697, 970.2448812138913, 970.2502446944579), Parent_PIDs = (-11, 90), theta = 0.003325038418786574, phi = 1.7083088671011477
pid = 22, p = (-0.005749792394885045, 3.0162246354561995e-05, 4.167576099273847, 4.167580065728909), Parent_PIDs = (111, 90), theta = 0.0013796671546949181, phi = 3.1363469042452086
pid = 22, p = (-0.056015788123864645, 0.13446614447350055, 4.694024927102366, 4.696284587712619), Parent_PIDs = (111, 90), theta = 0.031022501724786884, phi = 1.9655128481320254
pid = 22, p = (0.0535869580879635, 0.09712924520838213, 2.405994459689121, 2.4085503923328244), Parent_PIDs = (111, 90), theta = 0.04607339814818466, phi = 1.0666429230272616
pid = 22, p = (0.023034987120792695, -0.015547309726274668, 3.347600520458198, 3.3477158741511133), Parent_PIDs = (111, 90), theta = 0.008301521563609719, phi = 5.689474608641051
pid = 22, p = (-0.011496925646619027, -0.16175374590962618, 0.6616926456847139, 0.6812735214055773), Parent_PIDs = (111, 90), theta = 0.24033444325514727, phi = 4.641431590090524
pid = 22, p = (-0.11974189612866577, -0.14550108383670612, 0.46857031932178095, 0.5050414153665618), Parent_PIDs = (111, 90), theta = 0.3823620041808336, phi = 4.023802657615402
pid = 130, p = (1.9583839329266444, -0.8396174439925151, 46.87911746685702, 46.93015550010973), Parent_PIDs = (-311, -311), theta = 0.04542139370685222, phi = 5.878159778554436
pid = 22, p = (0.1271019069500016, -0.020765574566730158, 1.1084404613780394, 1.1158971100676673), Parent_PIDs = (111, 90), theta = 0.11566897745240894, phi = 6.121238729040379
pid = 22, p = (0.19524179788314142, 0.13912646017008168, 2.2864808540183037, 2.299015055921201), Parent_PIDs = (111, 90), theta = 0.10446960309324872, phi = 0.6191227152894911
pid = -13, p = (0.1576339465599432, 0.40121569052700223, 39.01769909431606, 39.02022333536323), Parent_PIDs = (431, 90), theta = 0.011047647663409122, phi = 1.1964335692458403
pid = 14, p = (1.0836890651841569, -0.05039234148460145, 69.32778588218491, 69.33627345555973), Parent_PIDs = (431, 90), theta = 0.01564699525477296, phi = 6.23671804205755
pid = 130, p = (0.2829574942982975, -0.02966834080364636, 34.39058328691103, 34.39535985681919), Parent_PIDs = (333, 90), theta = 0.008272675279170413, phi = 6.178716150870268
pid = 22, p = (0.07937208374633845, -0.06397015141565862, 9.785886056799406, 9.78641701669265), Parent_PIDs = (111, 90), theta = 0.010416839221727446, phi = 5.604825147395427
pid = 22, p = (0.24229086340307526, 0.03671406655735687, 17.71627651019226, 17.71797127694821), Parent_PIDs = (111, 90), theta = 0.01383140923764154, phi = 0.1503848620588999
pid = 22, p = (0.06083635862052827, 0.10969179772828658, 8.076922288621398, 8.077896199472248), Parent_PIDs = (111, 90), theta = 0.015528511552748517, phi = 1.0644193301791285
pid = 22, p = (-0.0647175259663156, 0.11272323739726911, 5.685676966948574, 5.687162513846958), Parent_PIDs = (111, 90), theta = 0.022857030929038912, phi = 2.0919747558165684

pid = -11, p = (-13.476123549577395, 3.2910104257681203, 1178.114263985011, 1178.1959326278254), Parent_PIDs = (-11, -11), theta = 0.011774335754074227, phi = 2.902070341472925
pid = -211, p = (-0.08781641020830065, 0.16780604732445595, 9.406172283389155, 9.409114060373529), Parent_PIDs = (4, 2101), theta = 0.02013249770826042, phi = 2.0529261158970527
pid = 211, p = (0.6020871646779826, -0.3977508918773373, 17.78015688993312, 17.79534134377296), Parent_PIDs = (113, 90), theta = 0.04056262608840505, phi = 5.699380468150466
pid = -211, p = (4.300366265852603, -1.3840673981638256, 78.03522258165629, 78.1660043480328), Parent_PIDs = (113, 90), theta = 0.057827379193484706, phi = 5.9718062638112555
pid = 211, p = (0.62834682000606, -0.4578878094956424, 40.51480708726844, 40.52250675952529), Parent_PIDs = (213, 90), theta = 0.019187758308735668, phi = 5.65344420569261
pid = -211, p = (0.3858313051082096, 0.17399524077289197, 1.7628714255228404, 1.818333189390229), Parent_PIDs = (-213, 90), theta = 0.23563098915593184, phi = 0.42365360308562017
pid = 2212, p = (-0.5071999410995951, 0.012104776321921362, 8.788776683845416, 8.853267447517105), Parent_PIDs = (2214, 90), theta = 0.057662398432592354, phi = 3.1177312965365287
pid = 211, p = (0.46510999823417903, 0.05729461293460421, 0.519878885755835, 0.7136972914923053), Parent_PIDs = (113, 90), theta = 0.7335952654560971, phi = 0.12256760029348164
pid = -211, p = (-0.289464568629792, 0.21007876326727631, 0.7758081546639551, 0.8656101322252595), Parent_PIDs = (113, 90), theta = 0.43198019893481304, phi = 2.5137933682743734
pid = -211, p = (3.08867226262536, -1.3695881332639028, 67.68802349208042, 67.77244035778862), Parent_PIDs = (-411, 90), theta = 0.049874496627786466, phi = 5.865814310345549
pid = 22, p = (-0.04202753722699494, -0.04622206354823759, 2.5752346760038747, 2.5759923193862213), Parent_PIDs = (433, 90), theta = 0.024254134303437896, phi = 3.9744853314697393
pid = 211, p = (0.22235263107534065, -0.020665437982463543, 20.72339980633982, 20.725072908705968), Parent_PIDs = (310, 90), theta = 0.010775367345212469, phi = 6.190511598513619
pid = -211, p = (0.7034580926418442, 0.06001105536965779, 24.569914033682263, 24.580451786375004), Parent_PIDs = (310, 90), theta = 0.028726961024588472, phi = 0.08510259569404903
pid = 22, p = (-0.005749792394885045, 3.0162246354561995e-05, 4.167576099273847, 4.167580065728909), Parent_PIDs = (111, 90), theta = 0.0013796671546949181, phi = 3.1363469042452086
pid = 22, p = (-0.056015788123864645, 0.13446614447350055, 4.694024927102366, 4.696284587712619), Parent_PIDs = (111, 90), theta = 0.031022501724786884, phi = 1.9655128481320254
pid = 22, p = (0.0535869580879635, 0.09712924520838213, 2.405994459689121, 2.4085503923328244), Parent_PIDs = (111, 90), theta = 0.04607339814818466, phi = 1.0666429230272616
pid = 22, p = (0.023034987120792695, -0.015547309726274668, 3.347600520458198, 3.3477158741511133), Parent_PIDs = (111, 90), theta = 0.008301521563609719, phi = 5.689474608641051
pid = 22, p = (-0.011496925646619027, -0.16175374590962618, 0.6616926456847139, 0.6812735214055773), Parent_PIDs = (111, 90), theta = 0.24033444325514727, phi = 4.641431590090524
pid = 22, p = (-0.11974189612866577, -0.14550108383670612, 0.46857031932178095, 0.5050414153665618), Parent_PIDs = (111, 90), theta = 0.3823620041808336, phi = 4.023802657615402
pid = 130, p = (1.9583839329266444, -0.8396174439925151, 46.87911746685702, 46.93015550010973), Parent_PIDs = (-311, -311), theta = 0.04542139370685222, phi = 5.878159778554436
pid = 22, p = (0.1271019069500016, -0.020765574566730158, 1.1084404613780394, 1.1158971100676673), Parent_PIDs = (111, 90), theta = 0.11566897745240894, phi = 6.121238729040379
pid = 22, p = (0.19524179788314142, 0.13912646017008168, 2.2864808540183037, 2.299015055921201), Parent_PIDs = (111, 90), theta = 0.10446960309324872, phi = 0.6191227152894911
pid = -13, p = (0.1576339465599432, 0.40121569052700223, 39.01769909431606, 39.02022333536323), Parent_PIDs = (431, 90), theta = 0.011047647663409122, phi = 1.1964335692458403
pid = 14, p = (1.0836890651841569, -0.05039234148460145, 69.32778588218491, 69.33627345555973), Parent_PIDs = (431, 90), theta = 0.01564699525477296, phi = 6.23671804205755
pid = 130, p = (0.2829574942982975, -0.02966834080364636, 34.39058328691103, 34.39535985681919), Parent_PIDs = (333, 90), theta = 0.008272675279170413, phi = 6.178716150870268
pid = 22, p = (0.07937208374633845, -0.06397015141565862, 9.785886056799406, 9.78641701669265), Parent_PIDs = (111, 90), theta = 0.010416839221727446, phi = 5.604825147395427
pid = 22, p = (0.24229086340307526, 0.03671406655735687, 17.71627651019226, 17.71797127694821), Parent_PIDs = (111, 90), theta = 0.01383140923764154, phi = 0.1503848620588999
pid = 22, p = (0.06083635862052827, 0.10969179772828658, 8.076922288621398, 8.077896199472248), Parent_PIDs = (111, 90), theta = 0.015528511552748517, phi = 1.0644193301791285
pid = 22, p = (-0.0647175259663156, 0.11272323739726911, 5.685676966948574, 5.687162513846958), Parent_PIDs = (111, 90), theta = 0.022857030929038912, phi = 2.0919747558165684

pid = -11, p = (-13.476123549577395, 3.2910104257681203, 1178.114263985011, 1178.1959326278254), Parent_PIDs = (-11, -11), theta = 0.011774335754074227, phi = 2.902070341472925
pid = -211, p = (-0.08781641020830065, 0.16780604732445595, 9.406172283389155, 9.409114060373529), Parent_PIDs = (4, 2101), theta = 0.02013249770826042, phi = 2.0529261158970527
pid = 211, p = (0.6020871646779826, -0.3977508918773373, 17.78015688993312, 17.79534134377296), Parent_PIDs = (113, 90), theta = 0.04056262608840505, phi = 5.699380468150466
pid = -211, p = (4.300366265852603, -1.3840673981638256, 78.03522258165629, 78.1660043480328), Parent_PIDs = (113, 90), theta = 0.057827379193484706, phi = 5.9718062638112555
pid = 211, p = (0.62834682000606, -0.4578878094956424, 40.51480708726844, 40.52250675952529), Parent_PIDs = (213, 90), theta = 0.019187758308735668, phi = 5.65344420569261
pid = -211, p = (0.3858313051082096, 0.17399524077289197, 1.7628714255228404, 1.818333189390229), Parent_PIDs = (-213, 90), theta = 0.23563098915593184, phi = 0.42365360308562017
pid = 2212, p = (-0.5071999410995951, 0.012104776321921362, 8.788776683845416, 8.853267447517105), Parent_PIDs = (2214, 90), theta = 0.057662398432592354, phi = 3.1177312965365287
pid = 211, p = (0.46510999823417903, 0.05729461293460421, 0.519878885755835, 0.7136972914923053), Parent_PIDs = (113, 90), theta = 0.7335952654560971, phi = 0.12256760029348164
pid = -211, p = (-0.289464568629792, 0.21007876326727631, 0.7758081546639551, 0.8656101322252595), Parent_PIDs = (113, 90), theta = 0.43198019893481304, phi = 2.5137933682743734
pid = -211, p = (3.08867226262536, -1.3695881332639028, 67.68802349208042, 67.77244035778862), Parent_PIDs = (-411, 90), theta = 0.049874496627786466, phi = 5.865814310345549
pid = 22, p = (-0.04202753722699494, -0.04622206354823759, 2.5752346760038747, 2.5759923193862213), Parent_PIDs = (433, 90), theta = 0.024254134303437896, phi = 3.9744853314697393
pid = 211, p = (0.22235263107534065, -0.020665437982463543, 20.72339980633982, 20.725072908705968), Parent_PIDs = (310, 90), theta = 0.010775367345212469, phi = 6.190511598513619
pid = -211, p = (0.7034580926418442, 0.06001105536965779, 24.569914033682263, 24.580451786375004), Parent_PIDs = (310, 90), theta = 0.028726961024588472, phi = 0.08510259569404903
pid = 22, p = (-0.005749792394885045, 3.0162246354561995e-05, 4.167576099273847, 4.167580065728909), Parent_PIDs = (111, 90), theta = 0.0013796671546949181, phi = 3.1363469042452086
pid = 22, p = (-0.056015788123864645, 0.13446614447350055, 4.694024927102366, 4.696284587712619), Parent_PIDs = (111, 90), theta = 0.031022501724786884, phi = 1.9655128481320254
pid = 22, p = (0.0535869580879635, 0.09712924520838213, 2.405994459689121, 2.4085503923328244), Parent_PIDs = (111, 90), theta = 0.04607339814818466, phi = 1.0666429230272616
pid = 22, p = (0.023034987120792695, -0.015547309726274668, 3.347600520458198, 3.3477158741511133), Parent_PIDs = (111, 90), theta = 0.008301521563609719, phi = 5.689474608641051
pid = 22, p = (-0.011496925646619027, -0.16175374590962618, 0.6616926456847139, 0.6812735214055773), Parent_PIDs = (111, 90), theta = 0.24033444325514727, phi = 4.641431590090524
pid = 22, p = (-0.11974189612866577, -0.14550108383670612, 0.46857031932178095, 0.5050414153665618), Parent_PIDs = (111, 90), theta = 0.3823620041808336, phi = 4.023802657615402
pid = 130, p = (1.9583839329266444, -0.8396174439925151, 46.87911746685702, 46.93015550010973), Parent_PIDs = (-311, -311), theta = 0.04542139370685222, phi = 5.878159778554436
pid = 22, p = (0.1271019069500016, -0.020765574566730158, 1.1084404613780394, 1.1158971100676673), Parent_PIDs = (111, 90), theta = 0.11566897745240894, phi = 6.121238729040379
pid = 22, p = (0.19524179788314142, 0.13912646017008168, 2.2864808540183037, 2.299015055921201), Parent_PIDs = (111, 90), theta = 0.10446960309324872, phi = 0.6191227152894911
pid = -13, p = (0.1576339465599432, 0.40121569052700223, 39.01769909431606, 39.02022333536323), Parent_PIDs = (431, 90), theta = 0.011047647663409122, phi = 1.1964335692458403
pid = 14, p = (1.0836890651841569, -0.05039234148460145, 69.32778588218491, 69.33627345555973), Parent_PIDs = (431, 90), theta = 0.01564699525477296, phi = 6.23671804205755
pid = 130, p = (0.2829574942982975, -0.02966834080364636, 34.39058328691103, 34.39535985681919), Parent_PIDs = (333, 90), theta = 0.008272675279170413, phi = 6.178716150870268
pid = 22, p = (0.07937208374633845, -0.06397015141565862, 9.785886056799406, 9.78641701669265), Parent_PIDs = (111, 90), theta = 0.010416839221727446, phi = 5.604825147395427
pid = 22, p = (0.24229086340307526, 0.03671406655735687, 17.71627651019226, 17.71797127694821), Parent_PIDs = (111, 90), theta = 0.01383140923764154, phi = 0.1503848620588999
pid = 22, p = (0.06083635862052827, 0.10969179772828658, 8.076922288621398, 8.077896199472248), Parent_PIDs = (111, 90), theta = 0.015528511552748517, phi = 1.0644193301791285
pid = 22, p = (-0.0647175259663156, 0.11272323739726911, 5.685676966948574, 5.687162513846958), Parent_PIDs = (111, 90), theta = 0.022857030929038912, phi = 2.0919747558165684

pid = -11, p = (-13.476123549577395, 3.2910104257681203, 1178.114263985011, 1178.1959326278254), Parent_PIDs = (-11, -11), theta = 0.011774335754074227, phi = 2.902070341472925
pid = -211, p = (-0.08781641020830065, 0.16780604732445595, 9.406172283389155, 9.409114060373529), Parent_PIDs = (4, 2101), theta = 0.02013249770826042, phi = 2.0529261158970527
pid = 211, p = (0.6020871646779826, -0.3977508918773373, 17.78015688993312, 17.79534134377296), Parent_PIDs = (113, 90), theta = 0.04056262608840505, phi = 5.699380468150466
pid = -211, p = (4.300366265852603, -1.3840673981638256, 78.03522258165629, 78.1660043480328), Parent_PIDs = (113, 90), theta = 0.057827379193484706, phi = 5.9718062638112555
pid = 211, p = (0.62834682000606, -0.4578878094956424, 40.51480708726844, 40.52250675952529), Parent_PIDs = (213, 90), theta = 0.019187758308735668, phi = 5.65344420569261
pid = -211, p = (0.3858313051082096, 0.17399524077289197, 1.7628714255228404, 1.818333189390229), Parent_PIDs = (-213, 90), theta = 0.23563098915593184, phi = 0.42365360308562017
pid = 2212, p = (-0.5071999410995951, 0.012104776321921362, 8.788776683845416, 8.853267447517105), Parent_PIDs = (2214, 90), theta = 0.057662398432592354, phi = 3.1177312965365287
pid = 211, p = (0.46510999823417903, 0.05729461293460421, 0.519878885755835, 0.7136972914923053), Parent_PIDs = (113, 90), theta = 0.7335952654560971, phi = 0.12256760029348164
pid = -211, p = (-0.289464568629792, 0.21007876326727631, 0.7758081546639551, 0.8656101322252595), Parent_PIDs = (113, 90), theta = 0.43198019893481304, phi = 2.5137933682743734
pid = -211, p = (3.08867226262536, -1.3695881332639028, 67.68802349208042, 67.77244035778862), Parent_PIDs = (-411, 90), theta = 0.049874496627786466, phi = 5.865814310345549
pid = 22, p = (-0.04202753722699494, -0.04622206354823759, 2.5752346760038747, 2.5759923193862213), Parent_PIDs = (433, 90), theta = 0.024254134303437896, phi = 3.9744853314697393
pid = 211, p = (0.22235263107534065, -0.020665437982463543, 20.72339980633982, 20.725072908705968), Parent_PIDs = (310, 90), theta = 0.010775367345212469, phi = 6.190511598513619
pid = -211, p = (0.7034580926418442, 0.06001105536965779, 24.569914033682263, 24.580451786375004), Parent_PIDs = (310, 90), theta = 0.028726961024588472, phi = 0.08510259569404903
pid = 22, p = (-0.005749792394885045, 3.0162246354561995e-05, 4.167576099273847, 4.167580065728909), Parent_PIDs = (111, 90), theta = 0.0013796671546949181, phi = 3.1363469042452086
pid = 22, p = (-0.056015788123864645, 0.13446614447350055, 4.694024927102366, 4.696284587712619), Parent_PIDs = (111, 90), theta = 0.031022501724786884, phi = 1.9655128481320254
pid = 22, p = (0.0535869580879635, 0.09712924520838213, 2.405994459689121, 2.4085503923328244), Parent_PIDs = (111, 90), theta = 0.04607339814818466, phi = 1.0666429230272616
pid = 22, p = (0.023034987120792695, -0.015547309726274668, 3.347600520458198, 3.3477158741511133), Parent_PIDs = (111, 90), theta = 0.008301521563609719, phi = 5.689474608641051
pid = 22, p = (-0.011496925646619027, -0.16175374590962618, 0.6616926456847139, 0.6812735214055773), Parent_PIDs = (111, 90), theta = 0.24033444325514727, phi = 4.641431590090524
pid = 22, p = (-0.11974189612866577, -0.14550108383670612, 0.46857031932178095, 0.5050414153665618), Parent_PIDs = (111, 90), theta = 0.3823620041808336, phi = 4.023802657615402
pid = 130, p = (1.9583839329266444, -0.8396174439925151, 46.87911746685702, 46.93015550010973), Parent_PIDs = (-311, -311), theta = 0.04542139370685222, phi = 5.878159778554436
pid = 22, p = (0.1271019069500016, -0.020765574566730158, 1.1084404613780394, 1.1158971100676673), Parent_PIDs = (111, 90), theta = 0.11566897745240894, phi = 6.121238729040379
pid = 22, p = (0.19524179788314142, 0.13912646017008168, 2.2864808540183037, 2.299015055921201), Parent_PIDs = (111, 90), theta = 0.10446960309324872, phi = 0.6191227152894911
pid = -13, p = (0.1576339465599432, 0.40121569052700223, 39.01769909431606, 39.02022333536323), Parent_PIDs = (431, 90), theta = 0.011047647663409122, phi = 1.1964335692458403
pid = 14, p = (1.0836890651841569, -0.05039234148460145, 69.32778588218491, 69.33627345555973), Parent_PIDs = (431, 90), theta = 0.01564699525477296, phi = 6.23671804205755
pid = 130, p = (0.2829574942982975, -0.02966834080364636, 34.39058328691103, 34.39535985681919), Parent_PIDs = (333, 90), theta = 0.008272675279170413, phi = 6.178716150870268
pid = 22, p = (0.07937208374633845, -0.06397015141565862, 9.785886056799406, 9.78641701669265), Parent_PIDs = (111, 90), theta = 0.010416839221727446, phi = 5.604825147395427
pid = 22, p = (0.24229086340307526, 0.03671406655735687, 17.71627651019226, 17.71797127694821), Parent_PIDs = (111, 90), theta = 0.01383140923764154, phi = 0.1503848620588999
pid = 22, p = (0.06083635862052827, 0.10969179772828658, 8.076922288621398, 8.077896199472248), Parent_PIDs = (111, 90), theta = 0.015528511552748517, phi = 1.0644193301791285
pid = 22, p = (-0.0647175259663156, 0.11272323739726911, 5.685676966948574, 5.687162513846958), Parent_PIDs = (111, 90), theta = 0.022857030929038912, phi = 2.0919747558165684

pid = -11, p = (-13.476123549577395, 3.2910104257681203, 1178.114263985011, 1178.1959326278254), Parent_PIDs = (-11, -11), theta = 0.011774335754074227, phi = 2.902070341472925
pid = -211, p = (-0.08781641020830065, 0.16780604732445595, 9.406172283389155, 9.409114060373529), Parent_PIDs = (4, 2101), theta = 0.02013249770826042, phi = 2.0529261158970527
pid = 211, p = (0.6020871646779826, -0.3977508918773373, 17.78015688993312, 17.79534134377296), Parent_PIDs = (113, 90), theta = 0.04056262608840505, phi = 5.699380468150466
pid = -211, p = (4.300366265852603, -1.3840673981638256, 78.03522258165629, 78.1660043480328), Parent_PIDs = (113, 90), theta = 0.057827379193484706, phi = 5.9718062638112555
pid = 211, p = (0.62834682000606, -0.4578878094956424, 40.51480708726844, 40.52250675952529), Parent_PIDs = (213, 90), theta = 0.019187758308735668, phi = 5.65344420569261
pid = -211, p = (0.3858313051082096, 0.17399524077289197, 1.7628714255228404, 1.818333189390229), Parent_PIDs = (-213, 90), theta = 0.23563098915593184, phi = 0.42365360308562017
pid = 2212, p = (-0.5071999410995951, 0.012104776321921362, 8.788776683845416, 8.853267447517105), Parent_PIDs = (2214, 90), theta = 0.057662398432592354, phi = 3.1177312965365287
pid = 211, p = (0.46510999823417903, 0.05729461293460421, 0.519878885755835, 0.7136972914923053), Parent_PIDs = (113, 90), theta = 0.7335952654560971, phi = 0.12256760029348164
pid = -211, p = (-0.289464568629792, 0.21007876326727631, 0.7758081546639551, 0.8656101322252595), Parent_PIDs = (113, 90), theta = 0.43198019893481304, phi = 2.5137933682743734
pid = -211, p = (3.08867226262536, -1.3695881332639028, 67.68802349208042, 67.77244035778862), Parent_PIDs = (-411, 90), theta = 0.049874496627786466, phi = 5.865814310345549
pid = 22, p = (-0.04202753722699494, -0.04622206354823759, 2.5752346760038747, 2.5759923193862213), Parent_PIDs = (433, 90), theta = 0.024254134303437896, phi = 3.9744853314697393
pid = 211, p = (0.22235263107534065, -0.020665437982463543, 20.72339980633982, 20.725072908705968), Parent_PIDs = (310, 90), theta = 0.010775367345212469, phi = 6.190511598513619
pid = -211, p = (0.7034580926418442, 0.06001105536965779, 24.569914033682263, 24.580451786375004), Parent_PIDs = (310, 90), theta = 0.028726961024588472, phi = 0.08510259569404903
pid = 22, p = (-0.005749792394885045, 3.0162246354561995e-05, 4.167576099273847, 4.167580065728909), Parent_PIDs = (111, 90), theta = 0.0013796671546949181, phi = 3.1363469042452086
pid = 22, p = (-0.056015788123864645, 0.13446614447350055, 4.694024927102366, 4.696284587712619), Parent_PIDs = (111, 90), theta = 0.031022501724786884, phi = 1.9655128481320254
pid = 22, p = (0.0535869580879635, 0.09712924520838213, 2.405994459689121, 2.4085503923328244), Parent_PIDs = (111, 90), theta = 0.04607339814818466, phi = 1.0666429230272616
pid = 22, p = (0.023034987120792695, -0.015547309726274668, 3.347600520458198, 3.3477158741511133), Parent_PIDs = (111, 90), theta = 0.008301521563609719, phi = 5.689474608641051
pid = 22, p = (-0.011496925646619027, -0.16175374590962618, 0.6616926456847139, 0.6812735214055773), Parent_PIDs = (111, 90), theta = 0.24033444325514727, phi = 4.641431590090524
pid = 22, p = (-0.11974189612866577, -0.14550108383670612, 0.46857031932178095, 0.5050414153665618), Parent_PIDs = (111, 90), theta = 0.3823620041808336, phi = 4.023802657615402
pid = 130, p = (1.9583839329266444, -0.8396174439925151, 46.87911746685702, 46.93015550010973), Parent_PIDs = (-311, -311), theta = 0.04542139370685222, phi = 5.878159778554436
pid = 22, p = (0.1271019069500016, -0.020765574566730158, 1.1084404613780394, 1.1158971100676673), Parent_PIDs = (111, 90), theta = 0.11566897745240894, phi = 6.121238729040379
pid = 22, p = (0.19524179788314142, 0.13912646017008168, 2.2864808540183037, 2.299015055921201), Parent_PIDs = (111, 90), theta = 0.10446960309324872, phi = 0.6191227152894911
pid = -13, p = (0.1576339465599432, 0.40121569052700223, 39.01769909431606, 39.02022333536323), Parent_PIDs = (431, 90), theta = 0.011047647663409122, phi = 1.1964335692458403
pid = 14, p = (1.0836890651841569, -0.05039234148460145, 69.32778588218491, 69.33627345555973), Parent_PIDs = (431, 90), theta = 0.01564699525477296, phi = 6.23671804205755
pid = 130, p = (0.2829574942982975, -0.02966834080364636, 34.39058328691103, 34.39535985681919), Parent_PIDs = (333, 90), theta = 0.008272675279170413, phi = 6.178716150870268
pid = 22, p = (0.07937208374633845, -0.06397015141565862, 9.785886056799406, 9.78641701669265), Parent_PIDs = (111, 90), theta = 0.010416839221727446, phi = 5.604825147395427
pid = 22, p = (0.24229086340307526, 0.03671406655735687, 17.71627651019226, 17.71797127694821), Parent_PIDs = (111, 90), theta = 0.01383140923764154, phi = 0.1503848620588999
pid = 22, p = (0.06083635862052827, 0.10969179772828658, 8.076922288621398, 8.077896199472248), Parent_PIDs = (111, 90), theta = 0.015528511552748517, phi = 1.0644193301791285
pid = 22, p = (-0.0647175259663156, 0.11272323739726911, 5.685676966948574, 5.687162513846958), Parent_PIDs = (111, 90), theta = 0.022857030929038912, phi = 2.0919747558165684

pid = -11, p = (-13.476123549577395, 3.2910104257681203, 1178.114263985011, 1178.1959326278254), Parent_PIDs = (-11, -11), theta = 0.011774335754074227, phi = 2.902070341472925
pid = -211, p = (-0.08781641020830065, 0.16780604732445595, 9.406172283389155, 9.409114060373529), Parent_PIDs = (4, 2101), theta = 0.02013249770826042, phi = 2.0529261158970527
pid = 211, p = (0.6020871646779826, -0.3977508918773373, 17.78015688993312, 17.79534134377296), Parent_PIDs = (113, 90), theta = 0.04056262608840505, phi = 5.699380468150466
pid = -211, p = (4.300366265852603, -1.3840673981638256, 78.03522258165629, 78.1660043480328), Parent_PIDs = (113, 90), theta = 0.057827379193484706, phi = 5.9718062638112555
pid = 211, p = (0.62834682000606, -0.4578878094956424, 40.51480708726844, 40.52250675952529), Parent_PIDs = (213, 90), theta = 0.019187758308735668, phi = 5.65344420569261
pid = -211, p = (0.3858313051082096, 0.17399524077289197, 1.7628714255228404, 1.818333189390229), Parent_PIDs = (-213, 90), theta = 0.23563098915593184, phi = 0.42365360308562017
pid = 2212, p = (-0.5071999410995951, 0.012104776321921362, 8.788776683845416, 8.853267447517105), Parent_PIDs = (2214, 90), theta = 0.057662398432592354, phi = 3.1177312965365287
pid = 211, p = (0.46510999823417903, 0.05729461293460421, 0.519878885755835, 0.7136972914923053), Parent_PIDs = (113, 90), theta = 0.7335952654560971, phi = 0.12256760029348164
pid = -211, p = (-0.289464568629792, 0.21007876326727631, 0.7758081546639551, 0.8656101322252595), Parent_PIDs = (113, 90), theta = 0.43198019893481304, phi = 2.5137933682743734
pid = -211, p = (3.08867226262536, -1.3695881332639028, 67.68802349208042, 67.77244035778862), Parent_PIDs = (-411, 90), theta = 0.049874496627786466, phi = 5.865814310345549
pid = 22, p = (-0.04202753722699494, -0.04622206354823759, 2.5752346760038747, 2.5759923193862213), Parent_PIDs = (433, 90), theta = 0.024254134303437896, phi = 3.9744853314697393
pid = 211, p = (0.22235263107534065, -0.020665437982463543, 20.72339980633982, 20.725072908705968), Parent_PIDs = (310, 90), theta = 0.010775367345212469, phi = 6.190511598513619
pid = -211, p = (0.7034580926418442, 0.06001105536965779, 24.569914033682263, 24.580451786375004), Parent_PIDs = (310, 90), theta = 0.028726961024588472, phi = 0.08510259569404903
pid = 22, p = (-0.005749792394885045, 3.0162246354561995e-05, 4.167576099273847, 4.167580065728909), Parent_PIDs = (111, 90), theta = 0.0013796671546949181, phi = 3.1363469042452086
pid = 22, p = (-0.056015788123864645, 0.13446614447350055, 4.694024927102366, 4.696284587712619), Parent_PIDs = (111, 90), theta = 0.031022501724786884, phi = 1.9655128481320254
pid = 22, p = (0.0535869580879635, 0.09712924520838213, 2.405994459689121, 2.4085503923328244), Parent_PIDs = (111, 90), theta = 0.04607339814818466, phi = 1.0666429230272616
pid = 22, p = (0.023034987120792695, -0.015547309726274668, 3.347600520458198, 3.3477158741511133), Parent_PIDs = (111, 90), theta = 0.008301521563609719, phi = 5.689474608641051
pid = 22, p = (-0.011496925646619027, -0.16175374590962618, 0.6616926456847139, 0.6812735214055773), Parent_PIDs = (111, 90), theta = 0.24033444325514727, phi = 4.641431590090524
pid = 22, p = (-0.11974189612866577, -0.14550108383670612, 0.46857031932178095, 0.5050414153665618), Parent_PIDs = (111, 90), theta = 0.3823620041808336, phi = 4.023802657615402
pid = 130, p = (1.9583839329266444, -0.8396174439925151, 46.87911746685702, 46.93015550010973), Parent_PIDs = (-311, -311), theta = 0.04542139370685222, phi = 5.878159778554436
pid = 22, p = (0.1271019069500016, -0.020765574566730158, 1.1084404613780394, 1.1158971100676673), Parent_PIDs = (111, 90), theta = 0.11566897745240894, phi = 6.121238729040379
pid = 22, p = (0.19524179788314142, 0.13912646017008168, 2.2864808540183037, 2.299015055921201), Parent_PIDs = (111, 90), theta = 0.10446960309324872, phi = 0.6191227152894911
pid = -13, p = (0.1576339465599432, 0.40121569052700223, 39.01769909431606, 39.02022333536323), Parent_PIDs = (431, 90), theta = 0.011047647663409122, phi = 1.1964335692458403
pid = 14, p = (1.0836890651841569, -0.05039234148460145, 69.32778588218491, 69.33627345555973), Parent_PIDs = (431, 90), theta = 0.01564699525477296, phi = 6.23671804205755
pid = 130, p = (0.2829574942982975, -0.02966834080364636, 34.39058328691103, 34.39535985681919), Parent_PIDs = (333, 90), theta = 0.008272675279170413, phi = 6.178716150870268
pid = 22, p = (0.07937208374633845, -0.06397015141565862, 9.785886056799406, 9.78641701669265), Parent_PIDs = (111, 90), theta = 0.010416839221727446, phi = 5.604825147395427
