Events for energy 22.535744 GeV:
Cross section pb: 0.017721339902804875
Total number of events: 978320

pid = -12, p = (0.01427070375872641, 0.3582172049742397, 0.38143403714103585, 0.5234645581269428), Parent_PIDs = (-12, -12), theta = 0.7544152591243676, phi = 1.5309792516385203
pid = 22, p = (-0.02457562255933311, 0.031162319662692926, 0.03705634481463189, 0.05429755134404821), Parent_PIDs = (111, 90), theta = 0.8196623151312293, phi = 2.2385674186503133
pid = 22, p = (0.031770011670697304, -0.027974403400994285, 0.4259183879528226, 0.4280167918242565), Parent_PIDs = (111, 90), theta = 0.09906191630927745, phi = 5.561232639701995
pid = 11, p = (0.07146936894822363, 0.036550530079118015, -0.013235621719512869, 0.08135880253681096), Parent_PIDs = (-421, 90), theta = 1.7342079491435318, phi = 0.47273810383703396
pid = -12, p = (-0.4576647613902958, -0.28462247810349695, 1.3988714562951252, 1.4991025115373047), Parent_PIDs = (-421, 90), theta = 0.36774812987315775, phi = 3.6979608511431836
pid = 321, p = (0.40346717563112977, 0.03756911969277443, 6.245504443536921, 6.278076369175964), Parent_PIDs = (-421, 90), theta = 0.0647898647687388, phi = 0.09284794889909766
pid = 2112, p = (0.16849532049681165, -0.5150022079094145, 2.3396947899103404, 2.5788721259524463), Parent_PIDs = (3122, 90), theta = 0.227584196768805, phi = 5.02858590899463
pid = 22, p = (0.01761668269856515, 0.026151453714518567, 0.05308592660711192, 0.06174432479524099), Parent_PIDs = (111, 90), theta = 0.5359769349421262, phi = 0.977981097829216
pid = 22, p = (-0.10065230877845749, -0.10497929727535221, 0.231255181788135, 0.27318583276356795), Parent_PIDs = (111, 90), theta = 0.5613967473911403, phi = 3.948030141191159

pid = -12, p = (-0.3381604247189915, 0.8076280108773649, 2.672579837405742, 2.8123475005958207), Parent_PIDs = (-12, -4), theta = 0.3165913905915572, phi = 1.9673256677522841
pid = -13, p = (-0.2500374800471561, -0.0886987704799084, 3.17197165772593, 3.1848005347791513), Parent_PIDs = (4122, 90), theta = 0.0834458673654333, phi = 3.4824856200712393
pid = 14, p = (0.47827203804880647, 0.08221572314269748, 1.6585711252289375, 1.7281092977454928), Parent_PIDs = (4122, 90), theta = 0.28464804780055886, phi = 0.17023775089281334
pid = 22, p = (-0.02457562255933311, 0.031162319662692926, 0.03705634481463189, 0.05429755134404821), Parent_PIDs = (111, 90), theta = 0.8196623151312293, phi = 2.2385674186503133
pid = 22, p = (0.031770011670697304, -0.027974403400994285, 0.4259183879528226, 0.4280167918242565), Parent_PIDs = (111, 90), theta = 0.09906191630927745, phi = 5.561232639701995
pid = 11, p = (0.07146936894822363, 0.036550530079118015, -0.013235621719512869, 0.08135880253681096), Parent_PIDs = (-421, 90), theta = 1.7342079491435318, phi = 0.47273810383703396
pid = -12, p = (-0.4576647613902958, -0.28462247810349695, 1.3988714562951252, 1.4991025115373047), Parent_PIDs = (-421, 90), theta = 0.36774812987315775, phi = 3.6979608511431836
pid = 321, p = (0.40346717563112977, 0.03756911969277443, 6.245504443536921, 6.278076369175964), Parent_PIDs = (-421, 90), theta = 0.0647898647687388, phi = 0.09284794889909766
pid = 2112, p = (0.16849532049681165, -0.5150022079094145, 2.3396947899103404, 2.5788721259524463), Parent_PIDs = (3122, 90), theta = 0.227584196768805, phi = 5.02858590899463
pid = 22, p = (0.01761668269856515, 0.026151453714518567, 0.05308592660711192, 0.06174432479524099), Parent_PIDs = (111, 90), theta = 0.5359769349421262, phi = 0.977981097829216
pid = 22, p = (-0.10065230877845749, -0.10497929727535221, 0.231255181788135, 0.27318583276356795), Parent_PIDs = (111, 90), theta = 0.5613967473911403, phi = 3.948030141191159

pid = -12, p = (-0.3381604247189915, 0.8076280108773649, 2.672579837405742, 2.8123475005958207), Parent_PIDs = (-12, -4), theta = 0.3165913905915572, phi = 1.9673256677522841
pid = -13, p = (-0.2500374800471561, -0.0886987704799084, 3.17197165772593, 3.1848005347791513), Parent_PIDs = (4122, 90), theta = 0.0834458673654333, phi = 3.4824856200712393
pid = 14, p = (0.47827203804880647, 0.08221572314269748, 1.6585711252289375, 1.7281092977454928), Parent_PIDs = (4122, 90), theta = 0.28464804780055886, phi = 0.17023775089281334
pid = 22, p = (-0.02457562255933311, 0.031162319662692926, 0.03705634481463189, 0.05429755134404821), Parent_PIDs = (111, 90), theta = 0.8196623151312293, phi = 2.2385674186503133
pid = 22, p = (0.031770011670697304, -0.027974403400994285, 0.4259183879528226, 0.4280167918242565), Parent_PIDs = (111, 90), theta = 0.09906191630927745, phi = 5.561232639701995
pid = 11, p = (0.07146936894822363, 0.036550530079118015, -0.013235621719512869, 0.08135880253681096), Parent_PIDs = (-421, 90), theta = 1.7342079491435318, phi = 0.47273810383703396
pid = -12, p = (-0.4576647613902958, -0.28462247810349695, 1.3988714562951252, 1.4991025115373047), Parent_PIDs = (-421, 90), theta = 0.36774812987315775, phi = 3.6979608511431836
pid = 321, p = (0.40346717563112977, 0.03756911969277443, 6.245504443536921, 6.278076369175964), Parent_PIDs = (-421, 90), theta = 0.0647898647687388, phi = 0.09284794889909766
pid = 2112, p = (0.16849532049681165, -0.5150022079094145, 2.3396947899103404, 2.5788721259524463), Parent_PIDs = (3122, 90), theta = 0.227584196768805, phi = 5.02858590899463
pid = 22, p = (0.01761668269856515, 0.026151453714518567, 0.05308592660711192, 0.06174432479524099), Parent_PIDs = (111, 90), theta = 0.5359769349421262, phi = 0.977981097829216
pid = 22, p = (-0.10065230877845749, -0.10497929727535221, 0.231255181788135, 0.27318583276356795), Parent_PIDs = (111, 90), theta = 0.5613967473911403, phi = 3.948030141191159

