Energy,Cross_section_pb,pid,momentum,parent_pids,theta,phi
,,22,"(0.050128192485909544, -0.5591373860998479, 0.9838874643207309, 1.1327762332711402)","(221, 90)",0.5185011613704251,4.801802663088315
,,22,"(-0.08589154578576684, -1.1895406968863118, 4.17586142839174, 4.34283353311132)","(221, 90)",0.2781965568609448,4.640308435671512
,,,,,,
,,-13,"(-0.8798093968346774, -1.3449874772933457, 9.34164789320716, 9.479483387036252)","(14, 2)",0.17037756296417866,4.133109264668869
,,39,"(-0.4893447882730689, -0.580887800317651, 9.894134962871497, 9.924043759649608)","(39, 39)",0.07661562601275906,4.012318749072167
,,211,"(1.0007711207821786, -0.06855999349217638, 1.240521116232964, 1.6014417671645589)","(1, 2101)",0.6799782061483343,6.214785013538844
,,2112,"(0.22402388567369153, 1.627194572313295, 4.469882556427488, 4.853925291006541)","(1114, 90)",0.35215188672813597,1.4339814922014087
,,-211,"(0.14435917865188397, 0.36724069878987875, 3.4226580926733776, 3.4481550875143783)","(1114, 90)",0.11478232723655349,1.1962597474024403
,,,,,,
,,-13,"(-0.3515300485265224, -0.06702055823015529, 0.4124491224225567, 0.5561865194605838)","(14, 2)",0.7146525352563293,3.329985595777579
,,39,"(-2.7072601571588857, -0.16838742752883662, 12.126261734161835, 12.42657170949589)","(39, 39)",0.2200647293613614,3.2037110967584037
,,-211,"(1.7214484144434632, 0.18263485824215153, 11.734938496484054, 11.862756907068375)","(1, 2103)",0.14646125508072477,0.10569832307490841
,,2112,"(1.1117302168394756, -0.06721892378294597, 3.1141973950637825, 3.43823787121696)","(2214, 90)",0.34346447615302167,6.222795485402152
,,211,"(0.22561157440246468, 0.11999205129978319, 0.9809978732802168, 1.0232962851294816)","(2214, 90)",0.2548230804529481,0.4888036207838322
,,,,,,
,,-13,"(0.5827892049877577, 1.8716671577948567, 7.905344820623222, 8.145454068102806)","(-13, 90)",0.2430687074348832,1.2689372606349423
,,39,"(0.9793922942636035, -0.5997137077272698, 9.327439284481061, 9.398714716626724)","(39, 39)",0.1225060787823164,5.733747125126081
,,22,"(0.0009761415306624784, 0.003069021010634291, 0.01222259418584589, 0.01263976071306228)","(22, 22)",0.25763333672672195,1.2628515920770855
,,2112,"(-1.7419302334185915, -1.5844362025256018, 10.097715522246093, 10.411119515742827)","(1, 2103)",0.22910021513513174,3.879678981588242
,,22,"(0.10886099320327608, 0.06933621236988828, -0.10902306000025958, 0.1689504477615441)","(223, 90)",2.2722071072656003,0.5671281798902863
,,22,"(0.054484853848234455, 0.20907366001637634, 0.6752456388244831, 0.7089690172094906)","(111, 90)",0.3096731980623143,1.3158651864139173
,,22,"(0.015426745585055496, 0.031003859061116593, 0.45989982105203125, 0.46120176621487263)","(111, 90)",0.07515676557709061,1.1090905883101503
,,,,,,
,,-13,"(-1.0371282073481072, -1.7378991609714467, 17.086202446753735, 17.205970083062322)","(14, 2)",0.11789945751137952,4.174346963174395
,,39,"(-0.13212599002772085, -0.30188312782857407, 4.845554801602949, 4.85837842875604)","(39, 39)",0.06790232064097687,4.299833631071865
,,2112,"(0.7088832873247612, 0.43905648075111303, 3.219004316422332, 3.4554401575462896)","(1, 2101)",0.2534649382748716,0.5545358780493164
,,22,"(0.09863475121848078, 0.1948645334261091, 0.5431009978075324, 0.5853714157309393)","(111, 90)",0.3823545210239645,1.1022242138053167
,,22,"(0.497422228397245, 0.4636510870792497, 1.7074908749539792, 1.837913570303173)","(111, 90)",0.3789931284222876,0.7502736297713244
,,22,"(-0.024950278489336737, 0.46561529731491774, 0.5475191554071595, 0.7191643393746134)","(111, 90)",0.7054391447727797,1.6243307334281687
,,22,"(-0.11073579107532208, 0.4765948902286346, 0.41997202846480186, 0.6448112975979577)","(111, 90)",0.861486819359608,1.799093442994184
,,,,,,
,,-13,"(-0.06620212115018778, 1.7306577729439159, 16.52825248451626, 16.6190809997248)","(-13, 90)",0.10440463024226912,1.6090302631661624
,,39,"(-0.21715344271901363, 0.5890099283753742, 5.908454655963691, 5.943044140551605)","(39, 39)",0.10585139770654452,1.9240106037069995
,,22,"(-0.00034471516355403283, 3.3940074789412284e-05, 0.009624749614158181, 0.009630980511240736)","(22, 22)",0.03597314862126053,3.043450651923554
,,22,"(-1.4620170297046892e-07, 3.093839786845208e-07, 2.7858926291112164e-06, 2.8068293722907942e-06)","(22, 22)",0.12221707408454044,2.0122498731345444
,,2212,"(0.14704900059139864, -2.0823841899806714, 5.997107425459454, 6.419002678661017)","(1, 2101)",0.33497769042349945,4.782887645489362
,,-211,"(0.13665142464306013, -0.23731776079738812, -0.07459748003371769, 0.31628768609328667)","(1, 2101)",1.8367470811588513,5.234836482306458
,,,,,,
,,-13,"(-0.12157830507535476, 1.5116131212150195, 11.734836543873454, 11.832890951053438)","(-13, 90)",0.12851785671577423,1.6510530781222712
,,39,"(0.768349025746948, 0.689279424794358, 2.6022432816835925, 2.8023178566027753)","(39, 39)",0.37762656876371214,0.731205902080748
,,22,"(-7.945040830405779e-11, 4.1510532550426645e-10, 3.2812615304225965e-09, 3.3083684845665135e-09)","(22, 22)",0.12809889932554427,1.7599074013599505
,,-211,"(-0.2771896193917223, 0.17173707224960247, 0.5259385673807656, 0.634364933332483)","(1, 2103)",0.5549921343574742,2.5869109795672607
,,2112,"(-0.058906426009340304, -0.24443068633357345, 1.9789792468980525, 2.205077543307691)","(2214, 90)",0.12637257617716946,4.475903972271336
,,211,"(0.15136990621542723, -0.39177000518202704, 1.945184857130459, 1.994898618671545)","(2214, 90)",0.21265122970284334,5.081094260853194
,,22,"(0.07584887764151974, -0.6084381537341981, 4.017355770003812, 4.063877141590514)","(111, 90)",0.15145588060712134,4.836410773525025
,,22,"(0.056080169896926435, -0.6904515439062437, 3.696921554586046, 3.761262726891209)","(111, 90)",0.18523100999612593,4.79343352915293
,,22,"(-0.12315077194613218, -0.13560933407471715, 0.3474813970002533, 0.3928095281180996)","(111, 90)",0.48514933795609866,3.975100816463633
,,22,"(-0.47082285699882104, -0.3019298954433255, 1.5199033995747802, 1.619549989495206)","(111, 90)",0.35261545257950394,3.7118142996855497
,,,,,,
,,-13,"(-0.10632594126328059, -0.648182967914836, 2.505339570595191, 2.5921683520308827)","(14, 2)",0.2564073823673067,4.549800055987681
,,39,"(-2.346488290122463, -0.24573896930346445, 14.403828256392318, 14.59631845014071)","(39, 39)",0.16235642650185694,3.2459385597943995
,,2112,"(1.4058676313827045, 0.5937008735906619, 4.395509232353419, 4.746813428066881)","(2114, 90)",0.33417154836313756,0.3995832967855269
,,22,"(-0.03472419287924863, -0.2178161809467325, 0.2641251349802111, 0.3441100771288886)","(221, 90)",0.6957705697834444,4.554299572600017
,,22,"(0.5454813661437045, 0.03947294117795318, 0.8173059717834639, 0.9834109443198973)","(221, 90)",0.5897261270491407,0.07223758607769352
,,22,"(0.03669771483203731, 0.06475674990060482, 0.9084793665851206, 0.9115234053179792)","(111, 90)",0.08174799458234785,1.0552213325847828
,,22,"(0.4732216390112662, 0.2966286252687197, 4.37416950594334, 4.409680955316599)","(111, 90)",0.12699525480523574,0.5599128308370778
,,22,"(0.026106138774168782, 0.0027571124815526753, 0.019035407829788444, 0.03242651541838036)","(111, 90)",0.9434083380521754,0.10522160265329146
,,22,"(0.00016393412110993905, 0.11442181574554315, 0.6810521749496096, 0.6905971646310868)","(111, 90)",0.16645307320530345,1.5693636104210664
,,,,,,
,,-13,"(-0.11044239859110017, -1.2492779302942167, 8.504497452764056, 8.597123578860376)","(-13, 90)",0.1464137878795887,4.6242132278833115
,,39,"(0.6274737591393359, -0.5970779274495146, 11.222169152317568, 11.256249587435422)","(39, 39)",0.07702982224993955,5.52260405572938
,,22,"(-3.482750806781097e-10, -1.6038078205325133e-09, 9.166901810449272e-09, 9.312657185757495e-09)","(22, 22)",0.1771570958836348,4.498553833516235
,,-211,"(0.04255149012755155, -0.2999791661032807, 0.17612853275199228, 0.3772256279171189)","(1, 2101)",1.0442278354453585,4.853297083845602
,,-211,"(-0.5085498369270818, 0.5695941592450615, 1.349945249108223, 1.5572066026621236)","(-213, 90)",0.5147720553921585,2.2996350550251154
,,2212,"(-0.0432152337722779, 0.2644508881721222, 3.1873016949708983, 3.3333233441041057)","(2224, 90)",0.08387345219269078,1.7327795319631254
,,211,"(0.009750701518509632, 0.8733609833313265, 1.7693796785731668, 1.9781402162721546)","(2224, 90)",0.45853705518985177,1.5596322187103429
,,22,"(-0.05985335729435953, 0.1755763657217294, 1.0851557708905062, 1.100896240195426)","(111, 90)",0.16930487398011587,1.8993381598704104
,,22,"(0.04228487614769744, 0.2633526289805794, 1.0742670808691626, 1.1068840856119313)","(111, 90)",0.24336506429785068,1.4115914700575878
,,,,,,
,,-13,"(1.3279263779662895, -0.1361601403254597, 12.526514507945393, 12.597883068296774)","(14, 2)",0.10616439880671935,6.181006487677599
,,39,"(1.0253940494116678, 0.8367965048257167, 5.410792248009634, 5.571730702370206)","(39, 39)",0.2398940129654734,0.6844650641854194
,,-211,"(-0.8291460414491539, 0.0369731030127301, 6.847038867337661, 6.898570228977145)","(1, 2101)",0.12062739290701754,3.097030388016485
,,2212,"(-1.3367017407828683, -0.8403685419437859, 2.370239466455667, 2.998562414115257)","(1, 2101)",0.5876406645602136,3.7028397252549237
,,22,"(-0.14621793421848317, 0.017493666271233846, 0.5520639590625918, 0.5713670690043248)","(111, 90)",0.26067619182181984,3.0225176031970293
,,22,"(-0.04125471092745141, 0.08526540815956604, 0.6621955726015311, 0.6689358096076141)","(111, 90)",0.1420776284767578,2.021431569987046
,,,,,,
,,-13,"(1.5966193251444687, 1.3651046772490776, 11.925574752253182, 12.10963258139778)","(14, 2)",0.17435751278385642,0.7073879159928848
,,39,"(0.2095322837596495, 0.610412993104098, 4.521015999713917, 4.568582098563329)","(39, 39)",0.14179186252034093,1.2401357209379107
,,2112,"(-0.9286442577316957, -0.1730930487731161, 3.0189103633357215, 3.299841348869282)","(1, 2101)",0.3032556250603536,3.3258712559519124
,,22,"(0.0022246555934419404, -0.020652580672650953, 0.023410268194447127, 0.03129726566148766)","(111, 90)",0.7257569675914667,4.819693277204745
,,22,"(-0.28436391643484643, 0.08988190308435835, 0.18973479901059104, 0.35346978290628994)","(111, 90)",1.0041826772575608,2.8354491228981713
,,211,"(-0.1826884434475568, -0.9684271227545249, 5.199647497457998, 5.294057049388222)","(223, 90)",0.18731178866684728,4.525935636697433
,,-211,"(-0.02878390558387245, -0.33393136955579905, 1.3606598732982158, 1.4082662207473378)","(223, 90)",0.2415203761754856,4.6264044434191165
,,22,"(-0.11213186340319306, -0.11114645084664027, 0.34899227695476276, 0.3830439892494684)","(111, 90)",0.42484569493984026,3.9225774633572583
,,22,"(-0.27176387789639034, -0.45814900083479815, 1.780898791193615, 1.8588589555881017)","(111, 90)",0.29064162376835173,4.177000805554602
,,,,,,
,,-13,"(-1.3415483380151516, 0.6356555536145614, 6.037739822422612, 6.218462520988616)","(-13, -13)",0.24109165031626692,2.6991056321314786
,,39,"(-1.5596797064265724, 0.7669582002101033, 7.391512142957854, 7.594150798381479)","(39, 39)",0.23094618028854091,2.6845741807474255
,,2112,"(0.8783266964045359, -0.2651644781901582, 3.833654224423831, 4.052340864667414)","(1, 2101)",0.23490441030285827,5.9899887598337855
,,211,"(1.0062881334014475, -0.023248181476390628, 5.034990949058785, 5.136513401848613)","(223, 90)",0.1973112366157392,6.260086508899086
,,-211,"(0.5174054942984739, -0.5773027331341107, 2.9261651784900824, 3.0303315541244418)","(223, 90)",0.2589817602743245,5.4431263932362315
,,22,"(0.2176484127678744, -0.40668144701610437, 0.9221883162216238, 1.0311119830082276)","(221, 90)",0.4637913194770093,5.2037841359378625
,,22,"(0.2815593075693812, -0.1302169140079001, 2.2225939878376915, 2.2441381693525333)","(221, 90)",0.13867662301132494,5.849997619540124
,,,,,,
,,-13,"(-1.3648771009013676, 0.44041414638325926, 11.909183213466154, 11.995693517608872)","(14, 2)",0.11984872294296173,2.829463461493487
,,39,"(-0.8159329061061263, -0.034003601978968345, 8.46653957464602, 8.506764604878745)","(39, 39)",0.09615765827278717,3.183243059886092
,,-211,"(-0.026244258575078894, -0.15225267477237797, 1.1589072813564953, 1.1774614684840445)","(1, 2101)",0.13253207402115277,4.541693331925223
,,2212,"(0.16036009216416233, -0.546619365438721, 1.5068919538788617, 1.8642912978921475)","(1, 2101)",0.36142779751139803,4.997749414425579
,,211,"(0.7318778171691962, 0.06475361496795767, 2.839037723207072, 2.9358905205420323)","(113, 90)",0.2532416805391408,0.08824620564444638
,,-211,"(1.3148163562492148, 0.22770788083884724, 2.4882848748578716, 2.8269478829654853)","(113, 90)",0.4922396426501273,0.17148509935557404
,,,,,,
,,-13,"(-0.5383610892629674, 1.6807211967955282, 12.667389617343611, 12.79017514176311)","(14, 2)",0.13843036017087973,1.8807854597914062
,,39,"(0.2148600105669865, 0.4050042593788548, 6.791232408289824, 6.807854274234878)","(39, 39)",0.06740658977497731,1.0830373598030527
,,-211,"(0.02783659356664983, -0.8175425305104499, 3.511465443338798, 3.6081879122070912)","(1, 2101)",0.22887387881253224,4.746424938919048
,,2212,"(-0.23136565308067508, -0.2751724129214469, 0.6656022546184083, 1.2052497154165054)","(1, 2101)",0.49523589296059417,4.013258831892973
,,211,"(0.053437079550562296, -0.05505414515541804, 0.6829736237996122, 0.7012982504438902)","(221, 90)",0.11186827682192615,5.482883211449851
,,-211,"(0.2750135116027752, -0.44211052107229565, 2.009102435500965, 2.080160216339793)","(221, 90)",0.25357550398894885,5.268861952193222
,,22,"(0.03203484844160592, -0.2421664437721262, 1.0243451264666665, 1.0530687328564676)","(111, 90)",0.23409829515667333,4.843909783294541
,,22,"(0.16654469861506227, -0.2536794027426479, 1.016733712054592, 1.061055049109592)","(111, 90)",0.2900520381829326,5.293331547006619
,,,,,,
,,-13,"(0.7713565737852812, 0.13213726926613067, 11.127658935079186, 11.15564469821886)","(14, 2)",0.07021298774547508,0.16965826742154658
,,39,"(1.294253446771827, 0.6799030255501713, 13.177510503905172, 13.258958937666273)","(39, 39)",0.1104925635584604,0.48370134104219215
,,2112,"(-0.9231755715587706, -0.08103435198509215, 1.5735101122454966, 2.053666370266442)","(1, 2101)",0.5322579342252252,3.2291460827815675
,,22,"(-0.7462166479843344, -0.4031902106392611, 1.5896960838897813, 1.8018144385088088)","(111, 90)",0.4901226306129934,3.636967862487992
,,22,"(-0.39621780101400306, -0.32781573219194854, 0.900468986292839, 1.0369648477109377)","(111, 90)",0.5188907139257993,3.8327967688010887
,,,,,,
,,-13,"(0.3069018639823826, 0.7676725686687814, 3.705016723478984, 3.7976075210138993)","(14, 2)",0.2195457189935827,1.1904776824194911
,,39,"(-0.06405130074580212, 1.5560435752440578, 10.445408564898964, 10.561618398067905)","(39, 39)",0.1480050347600634,1.611936024048853
,,-211,"(-0.5015693460821637, -0.9830241105596537, 3.1336763513856147, 3.3252541964494005)","(1, 2101)",0.33860725863806107,4.240590134181966
,,211,"(0.25987480160802257, -0.12321552446212046, -0.07747575741211224, 0.3289365529488402)","(1, 2101)",1.8339320211479735,5.84044364389649
,,2112,"(0.05693451298632165, -0.6961058562349665, 7.200402930905783, 7.294957097485235)","(2114, 90)",0.09669627483707832,4.793997349444306
,,22,"(-0.01225762099109581, -0.40129986426063585, 2.600991063957487, 2.6317952703648264)","(111, 90)",0.1531505200997439,4.681853682073331
,,22,"(-0.04583291075766316, -0.12007078839546254, 1.3608247441977466, 1.3668802560412123)","(111, 90)",0.09416416402541636,4.347743570066447
,,,,,,
,,-13,"(1.8411074782226875, -0.2507975288888249, 9.440853337099348, 9.622549138096627)","(14, 2)",0.19433214682904895,6.147797613871452
,,39,"(0.21887096685888807, -0.19619790587036695, 7.93879762163813, 7.9452347175703455)","(39, 39)",0.03700829488986221,5.552357726171883
,,-211,"(0.016610124111759272, 0.21270301982087514, 0.11237765688896252, 0.27861621189690505)","(1, 2101)",1.085995909997421,1.492863801787434
,,2212,"(0.08469661621210373, -0.20744990821182294, 1.4040831971375718, 1.7035284554708618)","(1, 2101)",0.1582526712142383,5.100008581112034
,,211,"(-0.170827092003883, 0.020305588920905955, 0.3925858350423486, 0.4507744836166154)","(113, 90)",0.4129947788737365,3.0232814571874007
,,-211,"(-1.9904580934015563, 0.42143673422923383, 9.08014697360611, 9.306346285719966)","(113, 90)",0.2204286110263476,2.9329455300820766
,,,,,,
,,-13,"(-0.5322472800765585, 2.0828660274594846, 15.028362468025627, 15.181714677909575)","(14, 2)",0.14208524327207914,1.8209785298981929
,,39,"(0.031041232401338836, 0.047595079238267335, 0.35458356749626196, 0.38053551420507004)","(39, 39)",0.15890162776411082,0.992880189626665
,,-211,"(-0.4568466034548767, -0.7391735466518669, 3.276028479197451, 3.3921864236169155)","(1, 2101)",0.2592766007656345,4.158802651055424
,,211,"(0.05973094903952207, 0.32927609747996434, 0.25444130772433626, 0.44295676834344344)","(1, 2101)",0.9207224638507625,1.3913468777464904
,,2112,"(-0.2526737858369529, -0.4598184342088245, 2.8162907548360456, 3.014890119915221)","(1, 2101)",0.1841862336001083,4.209923787357813
,,211,"(0.49125215084859414, -1.0257790197483942, 4.1083610459133455, 4.265168407173102)","(113, 90)",0.27007271115580483,5.159019770322837
,,-211,"(0.6597433370789334, -0.23496620356863412, 2.530776998219415, 2.6295973812080002)","(113, 90)",0.26997166051900684,5.94104405076623
,,,,,,
,,-13,"(0.09943509399338668, -1.172755895065302, 9.851806152661833, 9.922423707570314)","(14, 2)",0.11890326395469476,4.796974220754728
,,39,"(0.37226045436891286, -0.7869098031019424, 7.2451518481073105, 7.298347697101989)","(39, 39)",0.11957882112594519,5.154258352484909
,,2112,"(0.2765681619915157, 1.2910287258606392, 6.085096426619425, 6.2971767821287346)","(1, 2103)",0.21366411758294154,1.359762869964112
,,-2212,"(-0.05948896129063605, 0.350740236330524, 1.8142727839643675, 2.0732809692442666)","(1, 2103)",0.1936271193900139,1.7388071639907348
,,2212,"(-0.4552837390405952, 0.410852365853894, 1.8212975584229751, 2.138587931037678)","(2214, 90)",0.3247898832286951,2.407447936729791
,,22,"(-0.21772374926707974, -0.03813480884361797, 1.0663204826621122, 1.0889891029689933)","(111, 90)",0.2043958295028009,3.3149860611941584
,,22,"(-0.015767260755505136, -0.054820821034197595, 0.48489936897444824, 0.48824310231934015)","(111, 90)",0.11710108659625088,4.432333441012449
,,,,,,
,,-13,"(-1.5088219821473332, 0.5951436954697721, 6.685052514115547, 6.879813292826414)","(-13, 90)",0.23802478114385545,2.7658862831073807
,,39,"(-0.3907588189594898, -0.5048729604956336, 2.151835202053703, 2.248073134750734)","(39, 39)",0.28841695874173007,4.053719890476984
,,22,"(-0.12672050034442936, 0.14157970022342897, 0.5253228661756278, 0.5586295825051472)","(22, 22)",0.3470569311947198,2.3008682717878512
,,22,"(-0.6577030157228314, 0.4459095050441415, 3.2253689405586914, 3.3218087461954093)","(22, 22)",0.2415528696265399,2.5457985692346137
,,2112,"(2.18717769364684, 0.26017154483104227, 13.024985730317756, 13.243280581344152)","(1, 2101)",0.16752070744143907,0.11839674995912504
,,211,"(0.14662340080087055, -0.38651584868915456, 0.7844843832750421, 0.8976572037547145)","(223, 90)",0.48498234536212614,5.074964748877864
,,-211,"(-0.08156385428489345, -0.11153012959233861, 0.2154202227576813, 0.29150864379235836)","(223, 90)",0.5703121351274815,4.080952754999355
,,22,"(0.24027784075665196, -0.318048495313698, 1.2323981432573616, 1.2952580706693855)","(111, 90)",0.3128210793322012,5.359385198356654
,,22,"(0.1914892362546129, -0.12183701147755484, 0.5239766189010675, 0.5710200365330022)","(111, 90)",0.4087581733326642,5.716529597542859
,,,,,,
,,-13,"(-1.626968827363296, 1.167081609771753, 12.392475168013894, 12.553633413260096)","(-13, 90)",0.1601875261702515,2.5193269865933825
,,39,"(-0.12393527321038197, -0.005563165167414376, 0.26741165204208855, 0.3205445584572307)","(39, 39)",0.434376868913854,3.186450208038035
,,22,"(-0.036147115839335504, 0.0012446858651986707, 0.1903955149491139, 0.1938004523708436)","(22, 22)",0.18772844551007115,3.1071723617464797
,,22,"(-0.0006566373148913935, 0.00021751748606709055, 0.005398404104750928, 0.005442541069963956)","(22, 22)",0.12744104061599099,2.8217095203242706
,,-211,"(0.9897143166594684, -1.1664471040612792, 10.53668306563302, 10.648065696908118)","(1, 2101)",0.14417584931124588,5.416003571807666
,,2212,"(0.2929783680777791, 0.17612988425638998, 0.8463237605934227, 1.308996776518064)","(1, 2101)",0.3838790699669527,0.5412795477008212
,,211,"(0.752662020482231, 0.011445431498768158, 2.6658277984980674, 2.7735804929952264)","(113, 90)",0.2752047853370889,0.01520542965242551
,,-211,"(-0.24764685149157428, -0.1841088596494852, 1.464329257578112, 1.5029853607917778)","(113, 90)",0.20769611983464914,3.7808776638860317
,,,,,,
,,-13,"(-0.516729476903112, -0.23973802615647674, 6.010659538544053, 6.03851602609255)","(14, 2)",0.09448853691004576,3.575988858966939
,,39,"(-2.061068572936625, 0.8103130842416751, 15.26423139668811, 15.424565472324842)","(39, 39)",0.1440812496643885,2.7670036908827806
,,2112,"(1.6038381653764617, 0.3795981313479191, 3.9166820275066225, 4.351962946939501)","(3, 2101)",0.39830960231847135,0.2324044533569083
,,130,"(0.9739598844632753, -0.9501731894331175, 3.177271658673686, 3.492004847014427)","(-311, -311)",0.40462151091675813,5.51014880614324
,,,,,,
,,-13,"(-0.7406293996787836, 1.9444801523359554, 14.266584140954384, 14.417909767266135)","(14, 2)",0.14482690738509746,1.9347191696411439
,,39,"(0.8027432664219912, 0.7481549447809179, 2.353911379392151, 2.6001692784844024)","(39, 39)",0.43622163616810405,0.750214812867911
,,2112,"(-0.19699742068062426, -2.1942229349989137, 10.158004835865329, 10.436535646592382)","(1, 2103)",0.21357054996482583,4.622849004106925
,,211,"(-0.17735673707189017, -0.044974898851515455, 0.5366483984762117, 0.5839087618785793)","(223, 90)",0.3285899724917302,3.3899419986861963
,,-211,"(0.26239807376901575, -0.10391948299409226, 0.3577974313938376, 0.47660339368858656)","(223, 90)",0.6678678212842913,5.906099519585134
,,22,"(0.03280237183500638, -0.028844626476378463, 0.17181187548213037, 0.17727754688975977)","(111, 90)",0.24896142909854158,5.561899288492283
,,22,"(0.017039845405290938, -0.3206731537959742, 0.5240865598484489, 0.6146448975714963)","(111, 90)",0.5497300332875842,4.7654767874239
,,,,,,
,,-13,"(-1.1270918195768656, -1.4414384589390696, 16.55829546713566, 16.659423567855853)","(14, 2)",0.1100585645687633,4.048769091790044
,,39,"(0.27460970486682496, -0.46484258263330114, 3.3735596735471645, 3.4188072348665903)","(39, 39)",0.15869219131499673,5.245985544343837
,,-211,"(0.24357268652919398, 0.5456160486906887, 0.6210498269184315, 0.8730447861520639)","(1, 2101)",0.7660872481991272,1.1509253962593111
,,2212,"(0.4309837235074143, 0.5848366625629039, 1.188996216498292, 1.6798343631302717)","(1, 2101)",0.5484737738146395,0.9357125816270555
,,22,"(0.1641581928400038, 0.6728029306961187, 6.070071748121613, 6.109450279949414)","(111, 90)",0.11359971385941546,1.3314806730000293
,,22,"(0.013767511833423306, 0.1030253996226576, 0.5568716891913041, 0.5664890604171171)","(111, 90)",0.1845286349429205,1.4379511499313982
,,,,,,
,,-13,"(-0.4232835267519708, -0.7832682150374695, 8.926777904858806, 8.971689129644593)","(14, 2)",0.09940765457876108,4.2169407558497
,,39,"(-0.849505423105546, -1.0171507977757583, 10.511196058524217, 10.59515675729212)","(39, 39)",0.12541694456796018,4.016561035138704
,,-211,"(-0.420969736998239, 0.49286106548246383, 0.9238172241878074, 1.1371216284738153)","(1, 2101)",0.6118151621809165,2.2776859036193566
,,2212,"(1.1845315001183478, 0.018735641231022546, 3.964231538325831, 4.242516727295503)","(1, 2101)",0.290394251375275,0.015815602259066197
,,22,"(-0.16377809057976472, 0.423718771836872, 1.2865674552999842, 1.3644107437271147)","(111, 90)",0.33942182806006993,1.9396330211688686
,,22,"(-0.033230173532128204, 0.14316378715680103, 0.23991831453053952, 0.28135549049774755)","(111, 90)",0.5496200433129357,1.7988706072726632
,,22,"(0.01989090131650234, 0.002102978884014492, 0.023429528603432476, 0.03080605924081354)","(111, 90)",0.7066375260653182,0.10533436091887863
,,22,"(0.6863445495328006, 0.7198367682220543, 2.4929065970818574, 2.6839927561996144)","(111, 90)",0.3796206896819567,0.8092115131791959
,,,,,,
,,-13,"(2.1111244087168908, -0.1969789236661332, 11.576322846106176, 11.769369636404864)","(14, 2)",0.18114996474856648,6.190149450832202
,,39,"(0.14026461486130345, 0.11188586754340028, 4.204938123638144, 4.210646762044977)","(39, 39)",0.04264372331385447,0.6733229179594661
,,2212,"(-0.826030460248244, -0.5795770083612111, 1.5449360452853764, 2.0701241042026624)","(1, 2101)",0.5785872365327428,3.753419249476611
,,-211,"(-0.04725218580456249, 0.05785071065299677, 0.2909266075162182, 0.3312062041195205)","(-213, 90)",0.2513229570800238,2.255694706412286
,,22,"(-0.018574542443520456, 0.05954562391673113, 0.09713166644497975, 0.11543507084503365)","(111, 90)",0.5708539850988138,1.8731691073155197
,,22,"(0.10068576954836743, -0.011102074558324761, 0.10988845942373823, 0.14945351706657298)","(111, 90)",0.7447336206709557,6.173364366489172
,,22,"(-0.09800306787824005, 0.049207507709930126, 0.5454675692961755, 0.5563819275304039)","(111, 90)",0.19839928857992228,2.676265092575475
,,22,"(-1.362214536751999, 0.5091682967626062, 9.999233303701688, 10.104432070157312)","(111, 90)",0.14442483518489418,2.7838921639527507
,,,,,,
,,-13,"(-1.1776726053491076, -1.8346356442452345, 11.960344992834836, 12.157870582291713)","(14, -1)",0.18029728433726822,4.141721337160136
,,39,"(0.07080150796329054, -0.5769937716587253, 2.6154386425435296, 2.6822197673809334)","(39, 39)",0.21871007916715104,4.834486187301201
,,2112,"(-0.6929349603551248, 0.7735926849049457, 2.980447595370872, 3.2930934021179565)","(2212, 90)",0.33529985657603495,2.301250729099623
,,211,"(0.6124814590310652, -0.1232355581133065, 3.4855757547549913, 3.5438733989063644)","(2, -2)",0.1773571886394109,6.084629438391476
,,-211,"(1.1873245987098766, 1.7612722891123207, 7.327037635908249, 7.629992141674358)","(2, -2)",0.2821647055496199,0.977645320264278
,,,,,,
,,-13,"(-0.2166560582899012, -0.4535466860738216, 9.926685191200637, 9.939964153096541)","(14, 2)",0.05059177023600728,4.2667457258314165
,,39,"(-0.8655299329385738, 2.3072962248133737, 11.583443591309784, 11.84334295241266)","(39, 39)",0.20961789091366434,1.9296786471993879
,,2212,"(0.5185906714681454, -0.9165968661278091, 3.858064090523718, 4.1078090533784195)","(2114, 90)",0.2664769483546365,5.227265337851198
,,-211,"(0.620910579854338, -0.7844014102149683, 2.297514197906731, 2.5097543296118223)","(2114, 90)",0.41067207051917837,5.381970032277264
,,22,"(0.08044104308503891, -0.0094640384515213, 0.05671135966591358, 0.09887622439989073)","(111, 90)",0.9599522350837418,6.1660718256078715
,,22,"(-0.05249648015291913, 0.0038280727030849332, 0.007059102804661956, 0.05310711347336354)","(111, 90)",1.4374797826391223,3.0688009327691472
,,22,"(-0.01565431787494536, -0.008092562662321643, -0.02943401067097868, 0.03430609599987613)","(111, 90)",2.6021243731086687,3.6187113082014073
,,22,"(-0.010468130714239732, -0.09481321216782321, 0.14187501493193294, 0.1709609511677074)","(111, 90)",0.5919253408969194,4.60242641612877
,,22,"(-0.07704405445632487, -0.05637885138406072, 0.20352983188076218, 0.2248082598034743)","(111, 90)",0.43859656753686316,3.773326847840956
,,22,"(0.017906680019384204, 0.012169329565867748, 0.3233962518593147, 0.3241201590275626)","(111, 90)",0.06684736290032425,0.5969011674661716
,,,,,,
,,-13,"(0.41670241123963936, 0.3538463235545018, 1.3435749378233866, 1.454374700472022)","(14, 2)",0.3864209154252417,0.7040052283353971
