Energy,Cross_section_pb,pid,momentum,parent_pids,theta,phi
,,2212,"(-0.11450201111962185, 0.18198331367299161, 0.9182755406800895, 1.3303417600440692)","(3122, 90)",0.2300003461908471,2.1324027278602156
,,-211,"(0.09385365428438772, 0.06460851953103763, 0.17681625922184444, 0.2524411686784316)","(3122, 90)",0.5724346366906734,0.6028958004363745
,,-211,"(-0.18718631282237805, -0.2432336858233153, 1.3920727383131823, 1.4323224620461674)","(-411, 90)",0.21700684799595893,4.056477774132446
,,321,"(-0.6504199084041812, 0.005418868361444448, 4.233037709752569, 4.3110791706915)","(333, 90)",0.1524660673496389,3.133261507940757
,,-321,"(-0.532320942522306, -0.0571944646630219, 4.9442101595085015, 4.997556486566512)","(333, 90)",0.10786489931847973,3.248625620844378
,,22,"(0.011802525104808982, 0.0037865410080432163, 0.054823377852804285, 0.056207119218534815)","(111, 90)",0.22235240055815497,0.31045081679415015
,,22,"(-0.32157574492575475, 0.4294834035001561, 1.7499923980916212, 1.8303934951220449)","(111, 90)",0.2974927815180855,2.213497024928786
,,,,,,
,,-13,"(-0.7540066883804198, 0.4287118068123088, 6.613758542447583, 6.671228222210738)","(-13, 90)",0.13040116663435264,2.6245978779060177
,,39,"(1.5815792423020414, 2.043998589246757, 21.567996480983542, 21.722652790527174)","(39, 39)",0.11925885076831125,0.9122568632653142
,,22,"(-4.703888098653345e-10, 6.424825374121753e-10, 2.808789529791586e-09, 2.919477361788056e-09)","(22, 22)",0.2762448300795003,2.202770375336606
,,-211,"(-0.09067614108322106, -1.4578235364231205, 2.3082065871079527, 2.7350994606374917)","(1, 2103)",0.5641910333120217,4.650269338604607
,,2212,"(-0.3375871569907454, -0.8833987175441139, 3.543084549801431, 3.785255222922926)","(2214, 90)",0.26083496627289127,4.34736821721317
,,22,"(-0.18793839026782969, -0.11229044669784209, 1.0402544273159542, 1.0630424528242077)","(111, 90)",0.20743017126601998,3.6801611413555784
,,22,"(-0.21137086510943448, -0.019197696036480145, 0.6409443516434498, 0.6751709828286921)","(111, 90)",0.31977325290540154,3.2321688439023584
,,,,,,
,,-13,"(-0.31395880218822425, -0.281595202194672, 3.552807278423819, 3.5793113276986377)","(14, 2)",0.11815367540046702,3.8727022068321957
,,39,"(-2.2185965531922887, -1.3249513268915785, 23.68220087809643, 23.823101268234076)","(39, 39)",0.1086864761513949,3.67995260266118
,,2112,"(0.44518932307561215, 1.0836774695502585, 2.838891802190669, 3.211642701303612)","(1, 2101)",0.39139092664878633,1.1810028732847175
,,22,"(1.5991081022300253, 0.343592042271923, 4.232357083415909, 4.537405502671225)","(111, 90)",0.3687731322916435,0.21164692975080782
,,22,"(0.48825793007486884, 0.17927701726406162, 1.407987899981838, 1.5009883349631201)","(111, 90)",0.3538646114754291,0.3518944560511152
,,,,,,
,,-13,"(1.4487326652265125, 1.5515539468188644, 20.5238207285701, 20.633577666494656)","(14, 2)",0.10306302929876004,0.8196552427534787
,,39,"(-0.00020614234491073136, -0.017857010223148173, 7.93366700887734, 7.934685881912008)","(39, 39)",0.002250935142906346,4.700845436092392
,,-321,"(-0.5942534707705688, -1.5753891232656911, 5.416260192912583, 5.693380585992487)","(3, 2103)",0.3013974262371518,4.351681662907184
,,2212,"(-0.9328474526364969, -0.006107446285027483, 1.4259036017862063, 1.9451975080380406)","(2214, 90)",0.5793423923694517,3.1481396608263372
,,22,"(0.0931200607880045, -0.01833835472253238, 0.22122392399920696, 0.24072321351439702)","(111, 90)",0.4052672729248208,6.08874111937386
,,22,"(-0.014545660262538708, 0.06613798767753726, 0.19336948596324602, 0.20488427891909444)","(111, 90)",0.3368558028742032,1.7872788907879573
,,,,,,
,,-13,"(-0.06214584875645017, -0.17057301179923084, 0.49261572127641007, 0.5355292179896425)","(14, 2)",0.3530821474836967,4.363000396077359
,,39,"(-2.020316290786192, 0.07017391491056382, 25.071112894924926, 25.15279612696722)","(39, 39)",0.08045796128583181,3.106872488740657
,,-211,"(1.9447096936517707, 1.1741960351111775, 6.760974783861052, 7.133785245881666)","(1, 2101)",0.32415061752913304,0.5432015189614331
,,211,"(0.2236515806524656, -0.5694090765819558, 1.8660696426529126, 1.968741329416597)","(1, 2101)",0.31679108321414595,5.086654371552484
,,2112,"(-0.08589913476159694, -0.5043878616405518, 1.5234718993933658, 1.8615972146155428)","(1, 2101)",0.32400913180291174,4.543703638229108
,,,,,,
,,-13,"(2.0708890602360164, 0.8179427336661484, 18.9084541869897, 19.039391156033606)","(-13, 90)",0.11721544525719467,0.3761642012433429
,,39,"(0.35337907821380016, 0.300870490261467, 3.355266526498506, 3.3895519187979724)","(39, 39)",0.13745119189734384,0.7053120877692087
,,22,"(1.887089866239337e-05, 5.349652781805261e-06, 6.0958287962536765e-05, 6.403625904544823e-05)","(22, 22)",0.31130736371372,0.27623917924530167
,,-211,"(-0.3598137013821265, 0.1945169678562335, 3.7807585397426156, 3.8053800954993973)","(2, -2)",0.10776724018112169,2.645991351499201
,,2212,"(-0.4657524781503206, 0.32794282216801846, 1.450892356637799, 1.8193161047395463)","(2114, 90)",0.3741132111222338,2.5281109746977712
,,-211,"(-0.10604183295070976, -0.0324413993401866, 0.8528666681427374, 0.8712971096334419)","(2114, 90)",0.1292987464744014,3.43848108123108
,,211,"(-0.6688954866406996, -0.9691593455280573, 4.993214618136672, 5.132091485617383)","(213, 90)",0.23160381207703612,4.108283307950408
,,22,"(-0.31132500372088706, -0.2579764658640034, 1.08298684183132, 1.1559998332444812)","(111, 90)",0.357313117560383,3.8335549113263916
,,22,"(-0.512458506503732, -0.381701152872385, 1.289744245841352, 1.4393573950457967)","(111, 90)",0.45999302471021575,3.781785131306854
,,,,,,
,,-13,"(-0.26673191803631136, 2.445078168965472, 7.027839482002255, 7.446559271827532)","(14, 2)",0.3366545528432505,1.6794559735417096
,,39,"(0.31003322035658465, -0.2992618483046153, 13.313477336572905, 13.321043726546803)","(39, 39)",0.032354704292622806,5.515463719063215
,,-211,"(0.030659642685553323, -0.09063871469195511, 1.6373029260020644, 1.6460243153384875)","(1, 2101)",0.05837349811095742,5.0385688535135085
,,211,"(0.618077794345155, -1.2937426086356907, 5.988663250342374, 6.1594932752754366)","(1, 2101)",0.23499600985459443,5.15807380846409
,,2212,"(-0.09674646781952637, -0.07789843617214555, 4.3066130901241095, 4.40938713953787)","(1, 2101)",0.028833623299659213,3.819484883489323
,,-211,"(-0.5945908171033114, -0.6870234973354892, 1.7730089834173646, 1.9971430008523046)","(-213, 90)",0.47356400615941835,3.99898822821069
,,22,"(0.02127147832040488, 0.06157278719011085, 0.5716179361358446, 0.5753179545473065)","(111, 90)",0.1134739065374641,1.23816387992441
,,22,"(-0.021972932748544227, -0.058085851015682935, 1.0957219375117515, 1.0974804509449336)","(111, 90)",0.05661707820645981,4.350742530596329
,,,,,,
