Energy,Cross_section_pb,pid,momentum,parent_pids,theta,phi
,,,,,,
,,-13,"(-1.3494235441951137, -1.052037519734662, 21.843194931137486, 21.910364115637783)","(14, 2)",0.07817414963608742,3.803782614841997
,,39,"(1.4891811210282226, -1.2720171257633917, 37.66608654596983, 37.71717927668384)","(39, 39)",0.051949360716110546,5.576274042798938
,,-211,"(-0.02099004029561602, 0.1729717459036178, 0.19130385939505357, 0.2940012894393488)","(1, 2101)",0.7387531602610704,1.691555413602673
,,211,"(-0.5535782263334386, 0.06180246830109602, 0.9404056530213702, 1.1018670404786293)","(1, 2101)",0.5347504192337645,3.0304112482913363
,,2112,"(0.6482996316909062, 0.4897381459085669, 1.6747968477655668, 2.085155181322005)","(1, 2101)",0.45167774173208747,0.6469605386004262
,,22,"(-0.026374619416743662, 0.290414985633942, 1.918402606979291, 1.9404393953161947)","(111, 90)",0.15085196572216514,1.6613648828630732
,,22,"(-0.18711432247821919, 1.3091272997508308, 7.025028530083499, 7.148416041691789)","(111, 90)",0.18606829003023728,1.7127653477347926
,,,,,,
,,-13,"(2.9801407831288858, -0.4792377048702276, 26.389184272783943, 26.561459268714604)","(-13, 90)",0.1138863161664937,6.123739949402802
,,39,"(-0.19112991207316243, 0.432791489757297, 28.6713683045404, 28.6755479196659)","(39, 39)",0.01649985616140212,1.9866606623096508
,,22,"(5.633257253708435e-07, 5.167490810702301e-08, 3.965176251835851e-06, 4.005325065099644e-06)","(22, 22)",0.14170850426070405,0.09147583666490458
,,2112,"(0.12982148625207576, 0.13845750667297171, 2.7740650000086715, 2.935004686302888)","(1, 2101)",0.06831304230383761,0.817577497407651
,,-211,"(-0.41488191976971267, -0.3467560119062613, 3.7164957154904643, 3.758215923454095)","(-213, 90)",0.14447538014533212,3.8377816436040972
,,211,"(-0.0005376942721107003, -0.39449562863505444, 1.6101421303850414, 1.663629933328977)","(213, 90)",0.2402738190479538,4.711025989517072
,,211,"(-1.7058876600816673, 0.5685968214390688, 5.184013225905004, 5.488791120586347)","(113, 90)",0.33387930470668703,2.819859192285595
,,-211,"(-0.1306535760242411, -0.10257843582395922, 1.0568827966883776, 1.0789224825073669)","(113, 90)",0.1558948871078472,3.8071929205758908
,,22,"(-0.014672912565252657, 0.001530806986050912, -0.013606116223856442, 0.020068984325899094)","(111, 90)",2.315790265888121,3.037639948096286
,,22,"(-0.22796455146720232, 0.07454079754513365, 0.32636445916777806, 0.40501595947836877)","(111, 90)",0.6337603383825353,2.8255671969652028
,,22,"(-0.39713493785999987, 0.13460234214302466, 1.412470826830922, 1.473400076702822)","(111, 90)",0.2885862636424682,2.814810427808247
,,22,"(-0.027099668593336422, -0.027452034982952362, 0.13183439359910398, 0.13736198017725781)","(111, 90)",0.2846536385817889,3.933450037617955
,,,,,,
,,-13,"(1.465273042668241, 2.6934984687314576, 48.83564123706668, 48.93192187275824)","(14, 2)",0.06270505554583776,1.0725684804207214
,,39,"(-0.8229366661726036, -0.3321426024248645, 15.429429206607113, 15.455441696313104)","(39, 39)",0.05745253535218552,3.52520422630499
,,-211,"(-0.48159816705366887, -2.0391972681121113, 6.14656549941723, 6.495383708166251)","(1, 2101)",0.3285349832358923,4.480468100547839
,,2212,"(-0.1607382094419661, -0.3221585981944824, 0.8475830312610666, 1.314675063331979)","(1, 2101)",0.4016798248714918,4.249588740574045
,,,,,,
,,-13,"(2.072002686023127, 0.8150941053320631, 18.907542902680802, 19.038485133637845)","(14, 2)",0.1172205945945811,0.3747905350378393
,,39,"(-2.5236540106726815, 2.067399690691283, 34.27974339274004, 34.4348606362842)","(39, 39)",0.09488287822071476,2.45524825221693
,,2112,"(-0.4675023794904049, -0.6270270421012938, 2.661976498915365, 2.92927159069165)","(1, 2101)",0.2857720279433335,4.0717190318800185
,,321,"(-0.4136690907323807, -0.3522719105691789, 2.896482564188511, 2.9880677372930258)","(313, 90)",0.18543094148189604,3.84700269464775
,,-211,"(-0.0546785254492449, -0.6679547304940309, 1.8801772858379697, 2.000924704784188)","(313, 90)",0.34240922317472294,4.630711468277968
,,130,"(1.3875013203215831, -1.2352401128588413, 10.633296329989392, 10.805812537878657)","(-311, -311)",0.172958577583578,5.555776275184732
,,,,,,
,,-13,"(-2.3447753337512722, 0.9234118920061571, 22.307322908492957, 22.449465032990013)","(14, 2)",0.11249277608865792,2.766427969652537
,,39,"(0.25355509764029427, -0.3003591994063598, 16.55202647021038, 16.557171709815314)","(39, 39)",0.023743221917425714,5.413490372615273
,,2212,"(0.33043220104586923, 0.16777133134884994, 1.303016435982161, 1.6478880679373331)","(1, 2101)",0.2770886439904251,0.4698148507133159
,,321,"(1.5726733882202795, -1.0924612226566082, 21.867250535686043, 21.95648284771234)","(313, 90)",0.08734567758295467,5.676057411721129
,,-211,"(0.10614562203498945, 0.02979027401800155, 3.5681492480535026, 3.572579347584605)","(313, 90)",0.030887643556721155,0.27361575804601135
,,-211,"(-0.49910618266831996, 0.20715335774990468, 0.5275353915060005, 0.7679797324123806)","(-213, 90)",0.7974329840261064,2.748180972703651
,,22,"(-0.042898178303751346, 0.06099757429211201, 0.4795665560723569, 0.48532982545316866)","(111, 90)",0.1542629650359188,2.1837180959130706
,,22,"(0.009802028245871505, -0.06198111404578535, 0.5526670749614225, 0.5562181532478997)","(111, 90)",0.11305866922696155,4.869235416581702
,,211,"(0.337016081082576, -0.04744419958586864, 1.1918012840357624, 1.2472773855529866)","(310, 90)",0.2781635707827829,6.14332713121289
,,-211,"(0.049993951113659785, 0.039290777710086586, 2.019983466604898, 2.0257976578666885)","(310, 90)",0.03146801033779576,0.6660906259548286
,,22,"(0.16417233262077677, 0.07265400518684181, 0.41494368469089776, 0.4521166008152056)","(111, 90)",0.408342531760613,0.4166389129132259
,,22,"(0.06298899271902877, 0.001176523382666654, 0.4749559180557356, 0.4791159791816534)","(111, 90)",0.13187402690637218,0.018676066087734124
,,,,,,
,,-13,"(1.7166851913836938, 1.2032074311127536, 20.223920600131745, 20.332556274227645)","(-13, 90)",0.10328845560536425,0.6113230095322558
,,39,"(0.6925026174070843, 0.6789697869900696, 19.301113393651537, 19.32587351202817)","(39, 39)",0.05020485955115987,0.7755311101552497
,,22,"(-0.1548478529833054, 1.3386570240332798, 10.801197873951208, 10.884937115014274)","(22, 22)",0.12412102778735296,1.6859585350457957
,,22,"(4.2819735434941125e-06, 3.2275141812113856e-06, 4.879589518765836e-05, 4.9089627543729076e-05)","(22, 22)",0.1094492563611878,0.6458933104831089
,,211,"(-1.4591567116618394, -1.34029237261515, 8.547471972148463, 8.775208194273327)","(1, 2103)",0.22777605683840843,3.8845564017240353
,,-211,"(-0.7319332872364954, -0.9463872751455071, 5.825890991312157, 5.9491058856835215)","(1, 2103)",0.20254338931212063,4.054081036024609
,,-211,"(-0.13500132369647158, -0.19447259240830667, 0.21160913989586316, 0.34684745866918776)","(-213, 90)",0.8413876535871748,4.105571627557625
,,2112,"(-0.07454947454610077, -0.47575903539364184, 2.521981167810639, 2.734060182147661)","(2214, 90)",0.18867566766513205,4.556957027061703
,,211,"(0.0564667761404548, -0.07646276644358992, 1.388475845999224, 1.3987065493816646)","(2214, 90)",0.0683517929695671,5.348481104413267
,,22,"(0.1063304156519034, -0.07790975123969182, 1.5697788058852844, 1.5753036488364922)","(111, 90)",0.08377604177132454,5.650839538341593
,,22,"(-0.016500632432470012, -0.10955367640439635, 0.8677303876707989, 0.8747744306801073)","(111, 90)",0.12699008527738323,4.562895786280143
,,,,,,
,,-13,"(2.868245338583772, 1.5485790110111148, 27.21414739524427, 27.40886555042606)","(14, 2)",0.11920768273702301,0.49505944150933434
,,39,"(0.2070200677525027, 0.6904592021827489, 25.880958769300413, 25.891300990064504)","(39, 39)",0.027844426804285227,1.2794959212888322
,,2112,"(-0.7213425735168671, -0.6477879036082521, 2.438996753044789, 2.7877340659919745)","(1, 2103)",0.3783551335017302,3.8733187760696723
,,211,"(-0.77152156005918, -0.8801603136989727, 6.542124512282242, 6.647465728723315)","(223, 90)",0.17703511005622088,3.992670832491152
,,-211,"(-0.12096501499091863, -0.0477419348749078, 0.9092634229792877, 0.929059516105058)","(223, 90)",0.1420594816744553,3.5175005846410015
,,211,"(0.1214928844935621, 0.08888554289528011, 0.8842950128429773, 0.9078097902960266)","(223, 90)",0.16861665985583207,0.6316279656375648
,,-211,"(-0.4237706421419806, -0.19032770504291424, 1.39376571469072, 1.4757604293365716)","(223, 90)",0.32172529277617523,3.5637220592363645
,,22,"(-0.9935330677857427, -0.5289685721087715, 4.906056914415483, 5.033518665361886)","(111, 90)",0.2255224785978555,3.6308321255639573
,,22,"(-0.018857827406382685, -0.035807544140120086, 0.22360826748139034, 0.22724096276390118)","(111, 90)",0.179046745630016,4.227654089946447
,,22,"(-0.1395679182081948, 0.029450089021889222, 0.835433908568775, 0.8475236439904591)","(111, 90)",0.16910836850477254,2.9336342583421313
,,22,"(-0.007199686720570522, -0.026579871637092255, 0.030568303501741764, 0.041142997509822456)","(111, 90)",0.733288966257412,4.447866546213149
,,,,,,
,,-13,"(-1.4273218245512818, -0.9248120930116907, 39.0251430679403, 39.06232815011197)","(14, 2)",0.043553126255825914,3.7165149957118713
,,39,"(0.8197679031903808, -0.8223204668645312, 24.83270213149661, 24.86015234141814)","(39, 39)",0.04672419937071118,5.4962326832154975
,,2212,"(0.2308975793882387, 1.3649855915431472, 3.4731200311929604, 3.8547908764628893)","(1, 2103)",0.3792967217147048,1.4032250983258268
,,-211,"(-0.27536311264223423, -0.29818090197118124, 0.05628521875040787, 0.4328793190418646)","(1, 2103)",1.4329998336920529,3.9667536980314764
,,22,"(0.27004226460512354, 0.2140530132620745, 1.6017765299095845, 1.6384228907485479)","(111, 90)",0.21189965247398576,0.6702522635314043
,,22,"(0.3819771900097741, 0.4662748570421815, 2.2701919950622265, 2.3488487627861616)","(111, 90)",0.25952247653116245,0.8844510241236433
,,,,,,
,,-13,"(-0.2592581969461392, 2.310228882421669, 17.24232782523973, 17.39866101659824)","(14, 2)",0.13401877801230228,1.68255062325291
,,39,"(-0.3368046739085149, -0.34592142173548646, 36.7341697345813, 36.73755808473077)","(39, 39)",0.013142409307349284,3.9403434719685797
,,-211,"(-0.2634068575119677, -0.4739525699983307, 2.1684756198534165, 2.2395938270121687)","(1, 2101)",0.24502721626182558,4.205129463844971
,,211,"(-0.01535366290351156, -0.5830021191027915, 6.028760457072831, 6.0585113385639495)","(1, 2101)",0.09643693597422949,4.686059548094078
,,2112,"(0.13828512993718262, 0.3007204444152204, 1.328041590199191, 1.6601330708861344)","(1, 2101)",0.24425664849318482,1.1397845980976855
,,22,"(0.13604689487499735, 0.17261534526557087, 1.5986585133160895, 1.6136957139511439)","(221, 90)",0.13662352841369654,0.9033224818850939
,,22,"(0.10552280211498666, 0.09598667494930904, 0.035058226091600364, 0.1468930997382546)","(221, 90)",1.3298055444763897,0.7381099757537387
,,22,"(0.15995006630109235, -0.1370300078218784, 0.6999421999189015, 0.7309448200655774)","(111, 90)",0.2922933999105784,5.574811550933295
,,22,"(0.13695573426290913, -0.34462528897871897, 1.3095754520541445, 1.3610699201635363)","(111, 90)",0.2759522358519088,5.090656091462931
,,22,"(-0.02014970909865072, -0.037666704973703315, 0.11950088554583899, 0.12690647377725045)","(111, 90)",0.34331104912548327,4.221175803935851
,,22,"(0.19180210933622743, -0.6499230187892784, 2.4167015078416374, 2.5099072009741796)","(111, 90)",0.2733761324332798,4.999358229838895
,,22,"(0.06607509922429, -0.10958427669896804, 0.7798810080440329, 0.7903094451826529)","(111, 90)",0.16263152779369244,5.254983205153026
,,22,"(-0.03966473568290162, -0.19784593895261343, 0.7981259545933838, 0.8232383289257347)","(111, 90)",0.24763174134293545,4.514529097458092
,,,,,,
,,-13,"(0.31412735533770086, 0.3749967002672443, 18.54668395150785, 18.553434942169105)","(14, 2)",0.026369570508006986,0.8734980951302218
,,39,"(1.7356258858911446, 1.9593104561031403, 28.412453723079725, 28.533045231220473)","(39, 39)",0.09186571416240374,0.8458625099583199
,,-211,"(-1.0168884484243472, -0.6376633094740354, 12.518243662586269, 12.576429572560315)","(-213, 90)",0.09559038987563613,3.7016812906262553
,,211,"(-0.050678412643456225, 0.080188948562091, 0.42845198781966864, 0.4604882840487694)","(323, 90)",0.21788865596052198,2.134404584542659
,,22,"(-0.19310314246400714, 0.0663207145676031, 0.4788520377772626, 0.5205636703551925)","(221, 90)",0.4030418586453011,2.810767491255139
,,22,"(0.30553013355706726, 0.1324700248754344, 0.23380009249184444, 0.40688997683783373)","(221, 90)",0.9586776620473075,0.409110713510394
,,2112,"(-0.27959639876876535, -0.5360475440191148, 2.185708248461612, 2.4547165718156787)","(3122, 90)",0.2698601305790906,4.2316198669173755
,,22,"(-0.09471977597480871, -0.17133396718956653, 1.0709580350177335, 1.0887048622297404)","(111, 90)",0.1808056492800972,4.207370172656656
,,22,"(-0.18149309753847995, -0.3463905616101899, 1.3024801131702155, 1.359919339825209)","(111, 90)",0.2916777544021822,4.2297614675513975
,,22,"(0.06328708996437184, -0.1687651383815785, 0.23722879467667116, 0.29793359782484763)","(111, 90)",0.6497299411754278,5.071160497788488
,,22,"(-0.026008181446621773, -0.012894925674607143, 0.14464627051784976, 0.14753049916894145)","(111, 90)",0.19806102618093913,3.601876760203105
,,22,"(0.023769576333035253, -0.27046897707791123, 1.3714032653874877, 1.3980219514142427)","(111, 90)",0.19545321433821156,4.800046591642402
,,22,"(-0.0679749313225761, -0.10676498057078175, 0.9025230939914557, 0.9113546442261095)","(111, 90)",0.13932886601200192,4.145435928326727
,,22,"(-0.31254995471001734, -0.23896170315419624, 1.7433827471561236, 1.787225104133562)","(111, 90)",0.2219545957871564,3.794344216788392
,,22,"(-0.21932769779024147, -0.12399573722353172, 1.6824029507103546, 1.701164092739581)","(111, 90)",0.14865224445944625,3.656140396700233
,,,,,,
,,-13,"(3.0392970068226752, -0.18982312647768315, 44.422531545742125, 44.52691132431129)","(14, 2)",0.0684441488245712,6.220810066320338
,,39,"(-1.1115157587199684, -0.4401427990045034, 8.722532558368979, 8.804976781273274)","(39, 39)",0.13620885664218413,3.5186324412151104
,,211,"(-0.5903603489654259, 0.5378638775020319, 8.17358764257751, 8.213698170017441)","(1, 2101)",0.09740043977079128,2.402691129261568
,,-211,"(-0.017337487076276664, 0.17946300017643385, -0.023941636092569107, 0.2292608639284854)","(1, 2101)",1.7028128632768293,1.6671050368251255
,,2212,"(-0.009560421215735047, -0.47347369925639643, 1.6530698898805216, 1.958892390937021)","(1, 2101)",0.2790067413202814,4.692199638880446
,,-211,"(-0.3842032111327621, 0.257754732247249, 1.2647260890206222, 1.353906006556576)","(-213, 90)",0.35069328308938885,2.5506779313869465
,,22,"(-0.36781213234243876, -0.007405411471017913, 2.5169442457834292, 2.543688058941124)","(111, 90)",0.14513627731401846,3.1617236129345327
,,22,"(-0.5585076473700642, 0.13576342628388569, 4.529768639071469, 4.566088744604356)","(111, 90)",0.1262131691156523,2.903135115535867
,,,,,,
,,-13,"(-2.2737271588567713, -0.3718215978292912, 9.960135828139116, 10.22367625876894)","(14, 2)",0.22731692898191036,3.303687465210051
,,39,"(-0.14227309187701287, -0.7378085951886165, 19.560944364019377, 19.575775757032567)","(39, 39)",0.03839444169175228,4.521895152334247
,,211,"(0.1655857019466232, 0.5590249160377577, 7.074985024191083, 7.100339453777423)","(1, 2101)",0.08222187818384753,1.282825259419177
,,2112,"(0.5366623989841829, -0.08097154185435881, 1.0323616761992085, 1.497706692399606)","(1, 2101)",0.48401379159199476,6.13343498257459
,,-211,"(0.31604948988775317, 0.27715570461935535, 0.9983790390955567, 1.092219325624083)","(-213, 90)",0.39851386964612645,0.7199263901978478
,,22,"(0.2585680171219766, 0.1596998064252306, 6.029912337736873, 6.037566086465803)","(111, 90)",0.050357833670896406,0.553283214494048
,,22,"(0.2682905386737768, 0.08475838267600178, 8.229446229493101, 8.234254613545414)","(111, 90)",0.034176183437276485,0.30599767811528744
,,22,"(0.21285648596277407, -0.09837814482398738, 1.0412060256505138, 1.0672844657570768)","(223, 90)",0.22151544220625521,5.8502482634006805
,,22,"(0.013778872812232857, -0.009831653739452745, 0.06049601425587767, 0.06281947542025121)","(111, 90)",0.2728244597476248,5.663435702316096
,,22,"(0.6603116724581591, -0.023606816100599226, 7.108032364027761, 7.138675848826374)","(111, 90)",0.09268953845802061,6.247449506615777
,,22,"(-0.0408096718939249, 0.0229395945064818, 0.9502886457089053, 0.9514410987967021)","(111, 90)",0.04922429662569873,2.6294982033551486
,,22,"(0.024706744780230105, 0.218839945271479, 9.213031425834714, 9.215663264155333)","(111, 90)",0.023899655358323522,1.4583736672855403
,,,,,,
,,-13,"(-1.345219225222216, -0.13555939990160198, 12.693311208702097, 12.765551480111284)","(14, 2)",0.10611522512963456,3.2420248446002984
,,39,"(0.11170985949195406, -0.1488832565479513, 48.21925453245548, 48.2197781196064)","(39, 39)",0.0038601094545685443,5.356093888407024
,,-211,"(0.3481354601765153, 0.2868609879899555, 1.5654032277532832, 1.635070205044201)","(1, 2101)",0.2805648255318027,0.689200234289623
,,211,"(-0.6970302625111687, -0.49227297108212037, 1.0304003201561942, 1.3451351120212405)","(1, 2101)",0.6916777118952822,3.756496491288691
,,-211,"(-0.009758598425896329, 0.06070680716328664, 0.22553461938788097, 0.27226126445316223)","(1, 2101)",0.26615592449505665,1.7301824481382482
,,2212,"(0.30266336187675186, 0.23898707989296236, 2.2136604653309546, 2.4350283743002996)","(1, 2101)",0.17247923473707363,0.6683755521452044
,,211,"(0.04674122349843715, 0.1373921728180343, 0.7233219343212504, 0.7508233858212107)","(223, 90)",0.1980081862819706,1.242875904709085
,,-211,"(0.4344217339651867, 0.1682750870044555, 1.5298377360550814, 1.6052794247126618)","(223, 90)",0.29560318615168807,0.3695575247531336
,,22,"(0.5041170641555446, -0.01589981102731388, 2.003037824210902, 2.065562234255617)","(111, 90)",0.24667338449226875,6.2516558409058
,,22,"(0.30421938299489004, -0.09960669630970612, 1.0554571059789795, 1.102932740243506)","(111, 90)",0.2944734605201492,5.966768577115618
,,,,,,
,,-13,"(-0.8009255668815611, 0.5664654702959299, 32.46724514097796, 32.48223415919353)","(14, 2)",0.03020593852859113,2.5260084312974427
,,39,"(1.7862777351648236, 1.133493922767384, 28.70426852919482, 28.782398741900863)","(39, 39)",0.07356893513182547,0.5654418188996184
,,-321,"(0.09256968250860187, -0.7676871878400976, 4.1231319898528, 4.223961424142164)","(1, 2103)",0.18538565811998345,4.832392152004175
,,2212,"(-0.11743322205444126, 0.44788234633344604, 1.0146842659740378, 1.4575060584143424)","(1, 2103)",0.4280980460198213,1.8272207812674766
,,22,"(-0.01441555586301561, -0.10622001416087513, 0.44726779159458924, 0.45993366593137863)","(111, 90)",0.23522674907961263,4.577498979770103
,,22,"(-0.11359528071644415, -0.37595758676702146, 0.8433050943377295, 0.9302749469832544)","(111, 90)",0.4358496385708792,4.418961619167456
,,22,"(-0.37573075356995045, -0.41817786926951306, 1.890666431173305, 1.9724770932739966)","(111, 90)",0.28901912635564125,3.9804059545590014
,,22,"(-0.4567470385880128, -0.47979908135925187, 1.7686497312468503, 1.8886362507300494)","(111, 90)",0.3583715947837135,3.951599737638676
,,,,,,
,,-13,"(-2.4453067084769673, -0.08994968136288374, 39.15341126205399, 39.229942560942355)","(14, 2)",0.06241556186455067,3.1783606972064473
,,39,"(0.1054059090803528, -0.15364390642987563, 11.642846827045915, 11.645018162942531)","(39, 39)",0.016001987863949317,5.313684437388185
,,-211,"(1.007534001154624, 0.15218601743489873, 4.105956685717656, 4.232805858679897)","(1, 2103)",0.24325272689671876,0.14991474956325115
,,211,"(0.514501558766004, -0.27673966333245376, 5.982303182382098, 6.012381212637218)","(113, 90)",0.09734703422205278,5.789695529286865
,,-211,"(0.16511818588881777, 0.322507911841014, 2.993022347213908, 3.0181017087456006)","(113, 90)",0.12046852599412124,1.0976092768972205
,,211,"(-0.12455439895211108, -0.13131719347496765, 0.577321872805542, 0.6209173321144793)","(323, 90)",0.3037977153192983,3.95341508848521
,,-211,"(0.10936617305670196, -0.10810980937516915, 0.1933957462703143, 0.2837787699382315)","(3214, 90)",0.6717851115464876,5.503564102189869
,,130,"(0.4322845341438447, -0.027182656486465742, 4.3941969424732275, 4.443443630408143)","(311, 311)",0.09825313878382033,6.220386590773655
,,22,"(-0.01475216171904891, 0.08884638328920094, 0.12783816278101803, 0.1563774343125716)","(111, 90)",0.6137439216255687,1.7353363981585623
,,22,"(0.09814306753531903, 0.17707445581095113, 0.6512846211027397, 0.6820257196696661)","(111, 90)",0.3013833232611102,1.0646979591823622
,,2112,"(0.2827994200800868, 0.023689001436778465, 1.0350755064124877, 1.4264325324605345)","(3222, 90)",0.2675972797593425,0.08357098777414873
,,211,"(-0.13053958055762094, 0.022639140648972295, 0.40256581809318426, 0.446197417718344)","(3222, 90)",0.31794413335619676,2.9698732593037915
,,,,,,
,,-13,"(-2.3953943328287286, 0.2613856671107522, 43.375860266347175, 43.442866553186775)","(-13, 90)",0.05549490446700032,3.032902591077403
,,39,"(-0.19293854241643077, -2.4046013857143276, 17.40517424763011, 17.572002521546928)","(39, 39)",0.13772102617726975,4.632323282708603
,,22,"(-0.01059297445679698, -0.0043919067578371595, 0.12087171027087412, 0.12141445670354921)","(22, 22)",0.09458890561908798,3.534626332264598
,,-211,"(1.9201476792363041, 0.8526322909769295, 6.4512842781761774, 6.786199050752655)","(1, 2101)",0.3148308011354805,0.41789086035647005
,,2212,"(0.6787781704656509, 1.2949753343844834, 3.9060284719277525, 4.274939758379662)","(1, 2101)",0.3581706195251352,1.088005691543254
,,,,,,
,,-13,"(1.722153194370207, 1.3277602674800197, 10.329691579343965, 10.556630670471888)","(14, 2)",0.2074868702207792,0.656798972994915
,,39,"(-1.0798909888186572, 0.9938838129600108, 45.69920525674593, 45.72293931497784)","(39, 39)",0.03210420304153452,2.3976444652909294
,,-211,"(-0.4826944930849031, -0.39965204709240787, 5.163530410375824, 5.20329144063405)","(1, 2101)",0.12077404195519546,3.833151777286917
,,2212,"(-0.009646111021670345, -0.18351330401024157, 0.7704244192848673, 1.227873999617642)","(1, 2101)",0.23415127387567944,4.6598737584584615
,,211,"(-0.06299871221187717, -0.10945890522588175, 2.00171045113338, 2.01054087368305)","(113, 90)",0.06300935480235403,4.190143934482563
,,-211,"(-0.08692288923310086, -1.629019824111501, 7.294656857468131, 7.476146041185105)","(113, 90)",0.2200143990500673,4.659080522482823
,,,,,,
,,-13,"(-1.5772382412882802, 0.9426084102432506, 22.871117635614535, 22.9450512534307)","(14, 2)",0.08016676569065187,2.60291597813681
,,39,"(-0.8895974713260552, -0.8214553626546103, 34.93325605069738, 34.954461801019974)","(39, 39)",0.03464811728402223,3.8871871843890893
,,2112,"(-0.16739606931981266, -0.40558459183071127, 0.8923127424179287, 1.3680402480686058)","(1, 2101)",0.4570047067486542,4.320958672472511
,,22,"(0.14735267067982694, 0.021066676158075413, 0.7667654676680973, 0.7810799554521309)","(111, 90)",0.1917435027226095,0.14200542381379447
,,22,"(1.932483865779222, -0.21019554595202633, 10.270405590687675, 10.452746388211272)","(111, 90)",0.1870574781741169,6.174841607556395
,,22,"(0.4826383200991202, 0.44902407108246917, 1.2885546014911016, 1.4473891409926607)","(111, 90)",0.4728776645239351,0.749333946506588
,,22,"(0.07175692537597908, 0.02453634295354449, 0.23680688577538525, 0.2486535533942445)","(111, 90)",0.3099240607481961,0.3294737056834861
,,,,,,
,,-13,"(-0.6368069719484466, -2.002525664251845, 42.60502177465067, 42.65694171655497)","(14, 2)",0.04928149423092402,4.404499583030397
,,39,"(0.5986518272125296, -0.4549356650337093, 19.784336022479888, 19.79901894644016)","(39, 39)",0.03798642628089491,5.63335691994938
,,211,"(0.28209916469742335, 0.9830398140652583, 4.422704251319363, 4.541556990096987)","(113, 90)",0.22724780223451016,1.2913396538234285
,,-211,"(-0.021899865063828718, 0.17703216853394435, 0.08426852260912865, 0.2416629090041952)","(113, 90)",1.1294666446415709,1.6938766018510756
,,2212,"(-0.4002171239184076, 0.5292104715051925, 1.1343043034567994, 1.6146932572996282)","(2114, 90)",0.529274976969263,2.218287499736608
,,-211,"(0.03315177673522643, 0.11026836791371661, 0.6041625269965601, 0.6306744779915596)","(2114, 90)",0.18832608664592437,1.2787467027672954
,,22,"(0.04956667258804041, 0.4328137829718351, 1.488709416669155, 1.5511416289434234)","(111, 90)",0.28468276158712735,1.4567711491857551
,,22,"(0.0954545196974673, 0.2250967242956069, 1.135712156170518, 1.161732414238655)","(111, 90)",0.21204678735033794,1.1697221266354925
,,,,,,
,,-13,"(-2.1396582410140295, -1.6207202188423937, 27.020993882375457, 27.15419204916758)","(14, -1)",0.09901234553831985,3.789855453169564
,,39,"(0.3456394723627104, 0.6897662877150392, 24.312492949622175, 24.32505717410563)","(39, 39)",0.031722862444121785,1.1062719028557364
,,-211,"(0.11620063847010742, -0.005060221177658829, 0.1422721942363884, 0.23075822059476706)","(1, -2)",0.6853346380808633,6.239665527915954
,,2212,"(-0.5074321939371644, -0.48703351002209266, 1.2467171391436742, 1.711532438857911)","(2214, 90)",0.5136455715087613,3.906481488574166
,,211,"(0.23900111463154716, 0.1416848811962115, 3.4913784918303374, 3.5051960995741998)","(223, 90)",0.07941208205261739,0.5351241059161973
,,-211,"(1.5784844548598167, 1.1491898999185322, 12.318717944859127, 12.473273114551894)","(223, 90)",0.15719091792478954,0.6292938326240075
,,22,"(0.1377311985210387, -0.08983418828191278, 0.31699242700082514, 0.357105395095321)","(111, 90)",0.478531895316298,5.705235012146198
,,22,"(0.0009350383544770025, 0.03626209802762548, 0.07591399932125775, 0.08413530378525637)","(111, 90)",0.44575659778189736,1.5450164835457858
,,22,"(0.06365555463317027, 0.08549049367221576, 1.3090527073542901, 1.313384804532004)","(111, 90)",0.08124329809030657,0.9307652042771776
,,22,"(0.16544296311834558, 0.10025447779443306, 1.0246872386086854, 1.042787740305142)","(111, 90)",0.18659179998680708,0.5448020918422464
,,,,,,
,,-13,"(-1.385484085298079, 1.2986579432958596, 7.542193358334907, 7.778298226116741)","(14, -3)",0.2466525473168369,2.3885310341069173
,,39,"(-0.7022767697137839, 0.9914071928475304, 17.43694560185964, 17.47967395940433)","(39, 39)",0.0695638064847104,2.187113419376636
,,2112,"(0.30766606294309873, 0.1717674544678951, 1.1485047901459222, 1.5251286839442146)","(3122, 90)",0.2976881094284632,0.5091870147797674
,,211,"(0.07542820180497145, -0.33147326955384626, 6.6358808509501355, 6.646048329267773)","(223, 90)",0.05118386875831353,4.936133405726721
,,-211,"(0.09642566484004816, -0.35231460970199846, 3.9937352630550063, 4.0128324945502465)","(223, 90)",0.0912074403765004,4.979538681056211
,,22,"(-0.07866502147661952, -0.03852017387049556, 0.70675436981508, 0.7121613080276408)","(-423, 90)",0.12330385975891217,3.5969449617422584
,,22,"(0.09301434937580794, -0.033250199092567045, 0.13513887313519363, 0.167391039072437)","(111, 90)",0.6311924342446402,5.93986783286212
,,22,"(-0.007386824409654196, -0.036395113378560426, -0.01938893138614038, 0.04189391498766594)","(111, 90)",2.05195906389259,4.51214698830353
,,22,"(0.13911073984952693, -0.08965281972837981, 2.9190046675249337, 2.9236924727233338)","(111, 90)",0.05663592222322286,5.710706821383353
,,22,"(0.2686745293247004, 0.020449265052975583, 4.515037368193205, 4.5230704848951975)","(111, 90)",0.05960801447370199,0.07596519982527937
,,321,"(0.16085315833232117, -0.14007682567646634, 4.835701794866628, 4.8655140578271245)","(-421, 90)",0.04408005528636179,5.566718181449028
,,-211,"(-0.26053802606575244, -0.33048740582489544, 3.174153689132367, 3.204970111493664)","(-421, 90)",0.1318130106269171,4.044795385701703
