Events for energy 225.357437 GeV:
Cross section pb: 0.4455529478567995
Total number of events: 999424

pid = 14, p = (-2.089393563895413, -1.9538199228443724, 55.63106485279025, 55.70456313814072), Parent_PIDs = (14, 14), theta = 0.051375490183592665, phi = 3.893472214639708
pid = 22, p = (0.11193915770924122, -0.02508377844677337, 0.8969911684462284, 0.9042968136847278), Parent_PIDs = (111, 90), theta = 0.12719838671730838, phi = 6.062742861676275
pid = 22, p = (0.16486280350428606, -0.15161011092226795, 0.9016267011932587, 0.9290296432395434), Parent_PIDs = (111, 90), theta = 0.24348495720814042, phi = 5.539638921283405

pid = 14, p = (-1.7793981758292756, -2.1214717426863006, 73.8216604650851, 73.87357074113493), Parent_PIDs = (14, 14), theta = 0.03749061422985554, phi = 4.014458681742984
pid = 211, p = (-0.9258385851027622, 0.4434711492964711, 14.871664130641301, 14.907706649428897), Parent_PIDs = (2, -4), theta = 0.06891919049560628, phi = 2.6948906001599062
pid = 2212, p = (0.23997703602146273, 0.10852599604559594, 5.552131825197726, 5.637010312826179), Parent_PIDs = (4, 2101), theta = 0.04740136388365567, phi = 0.4247109334558034
pid = 13, p = (0.22067366284135198, 0.3485103431976248, 2.3381870689553286, 2.376644510611013), Parent_PIDs = (-411, 90), theta = 0.1746219469320673, phi = 1.0063284230473653
pid = -14, p = (-0.16296671669831073, -0.4238918465132426, 1.5900157444957392, 1.6535998657583941), Parent_PIDs = (-411, 90), theta = 0.2782118717732976, phi = 4.345356151339638
pid = 22, p = (-0.09476801156138127, 0.0016068371558023153, 0.3671742053293372, 0.3792103044488289), Parent_PIDs = (423, 90), theta = 0.2526232159063404, phi = 3.1246387978152006
pid = 211, p = (0.4063669848231287, 0.155196361519081, 4.4446590000626935, 4.468074915298678), Parent_PIDs = (223, 90), theta = 0.09755830127503871, phi = 0.3648165502597373
pid = -211, p = (0.2801895000787775, 0.4411839020456414, 8.24328546794571, 8.261015947347122), Parent_PIDs = (223, 90), theta = 0.06331678732206288, phi = 1.0049773666348887
pid = -13, p = (0.1621540207447614, 0.24789843562588457, 0.6172004809481878, 0.6927106395257169), Parent_PIDs = (421, 90), theta = 0.4474750927979551, phi = 0.9915339311608633
pid = 14, p = (-0.009746375352296055, 0.5488994804396251, 5.8957719338885495, 5.921276241477619), Parent_PIDs = (421, 90), theta = 0.09284747819936635, phi = 1.5885506727258156
pid = 22, p = (0.1347666152580731, 0.16046735694306746, 1.6103874675645669, 1.623964164912954), Parent_PIDs = (111, 90), theta = 0.12939779525342263, phi = 0.8722313771031505
pid = 22, p = (0.1401057342610664, 0.08657465411237865, 0.6583898068922128, 0.6786765984819835), Parent_PIDs = (111, 90), theta = 0.24511959965040234, phi = 0.5534945513716496
pid = 211, p = (0.7565310027024097, -0.09030040387954696, 5.437794246168333, 5.492684168014049), Parent_PIDs = (310, 90), theta = 0.13920594828768432, phi = 6.164386218447194
pid = -211, p = (0.3321292703791501, 0.19734165204334736, 4.09939629651374, 4.119925164447088), Parent_PIDs = (310, 90), theta = 0.09396403773837998, phi = 0.5361226055953642
pid = -211, p = (0.023022076220383575, 0.07268171402360442, 6.743991673592621, 6.745866595622352), Parent_PIDs = (-213, 90), theta = 0.011304502892455956, phi = 1.2640424788840117
pid = 22, p = (0.11193915770924122, -0.02508377844677337, 0.8969911684462284, 0.9042968136847278), Parent_PIDs = (111, 90), theta = 0.12719838671730838, phi = 6.062742861676275
pid = 22, p = (0.16486280350428606, -0.15161011092226795, 0.9016267011932587, 0.9290296432395434), Parent_PIDs = (111, 90), theta = 0.24348495720814042, phi = 5.539638921283405

pid = 14, p = (0.2235268223510249, 1.1299371515569785, 56.968944839523715, 56.980587907948745), Parent_PIDs = (14, 14), theta = 0.02021588019482859, phi = 1.375495535632256
pid = 211, p = (-0.11179106836489071, -0.5305119146787525, 0.8715647562630346, 1.0358788750824695), Parent_PIDs = (2, -4), theta = 0.5564797905111533, phi = 4.50470441341666
pid = 2112, p = (0.16023000324801417, 0.48084728288551815, 1.2747828511473132, 1.6627540004097145), Parent_PIDs = (4, 2101), theta = 0.3784271003408293, phi = 1.2491438981176348
pid = -211, p = (0.09732973113576068, -0.30150969688091966, 2.0972822982201267, 2.1256655421781856), Parent_PIDs = (-411, 90), theta = 0.14993318193625463, phi = 5.024636981425008
pid = 211, p = (-0.04806875720650404, -0.04350655070767849, 6.046036356481806, 6.047994612611163), Parent_PIDs = (413, 90), theta = 0.01072294974579089, phi = 3.877212794687352
pid = 22, p = (0.05007350422315195, 0.05695343067133945, 2.523477237704521, 2.5246164893510588), Parent_PIDs = (111, 90), theta = 0.030043010942640395, phi = 0.8495920363550922
pid = 22, p = (-0.003911673276713226, -0.0390163252769186, 5.567894672906676, 5.568032746258636), Parent_PIDs = (111, 90), theta = 0.007042387840876728, phi = 4.612465535006682
pid = 22, p = (-0.07391229343277202, 0.02414039068538633, 0.2424155485117674, 0.25458021082400795), Parent_PIDs = (111, 90), theta = 0.31038261672526074, phi = 2.825906519425448
pid = 22, p = (0.02624414313967633, 0.006878537939865696, 0.5900180826092992, 0.5906415216857683), Parent_PIDs = (111, 90), theta = 0.04595028706312013, phi = 0.256332226179845
pid = 130, p = (0.3782585000428851, 0.7863014626541031, 5.486247743648945, 5.5774438141338365), Parent_PIDs = (-311, -311), theta = 0.1577227445112095, phi = 1.1224148706510766
pid = 22, p = (-0.05365762067868267, -0.1368352981032338, 0.527434103298027, 0.5475306131949993), Parent_PIDs = (111, 90), theta = 0.27177437395432247, phi = 4.338682939429595
pid = 22, p = (0.05204157981151808, -0.4106963246725598, 1.8899032742560162, 1.9347129459360206), Parent_PIDs = (111, 90), theta = 0.2156425270451009, phi = 4.838432699733043
pid = -13, p = (-0.30612774033938106, -0.05209677587237882, 34.140361743869974, 34.14193744217457), Parent_PIDs = (421, 90), theta = 0.00909540594703997, phi = 3.3101576132051296
pid = 14, p = (-0.45328417353549977, -0.640863443901383, 33.05377157153675, 33.06309101700924), Parent_PIDs = (421, 90), theta = 0.023743706159732203, phi = 4.096778952747844
pid = -211, p = (0.07824440839605981, -0.15079459157070346, 26.36727205503615, 26.368188724398244), Parent_PIDs = (-323, 90), theta = 0.006442967706083439, phi = 5.191026834667286
pid = 130, p = (-0.01519536551364745, -0.1792273347286348, 11.673886864811855, 11.685871964948692), Parent_PIDs = (-311, -311), theta = 0.015406702411897403, phi = 4.627808616665105

pid = 14, p = (0.2235268223510249, 1.1299371515569785, 56.968944839523715, 56.980587907948745), Parent_PIDs = (14, 14), theta = 0.02021588019482859, phi = 1.375495535632256
pid = 211, p = (-0.11179106836489071, -0.5305119146787525, 0.8715647562630346, 1.0358788750824695), Parent_PIDs = (2, -4), theta = 0.5564797905111533, phi = 4.50470441341666
pid = 2112, p = (0.16023000324801417, 0.48084728288551815, 1.2747828511473132, 1.6627540004097145), Parent_PIDs = (4, 2101), theta = 0.3784271003408293, phi = 1.2491438981176348
pid = -211, p = (0.09732973113576068, -0.30150969688091966, 2.0972822982201267, 2.1256655421781856), Parent_PIDs = (-411, 90), theta = 0.14993318193625463, phi = 5.024636981425008
pid = 211, p = (-0.04806875720650404, -0.04350655070767849, 6.046036356481806, 6.047994612611163), Parent_PIDs = (413, 90), theta = 0.01072294974579089, phi = 3.877212794687352
pid = 22, p = (0.05007350422315195, 0.05695343067133945, 2.523477237704521, 2.5246164893510588), Parent_PIDs = (111, 90), theta = 0.030043010942640395, phi = 0.8495920363550922
pid = 22, p = (-0.003911673276713226, -0.0390163252769186, 5.567894672906676, 5.568032746258636), Parent_PIDs = (111, 90), theta = 0.007042387840876728, phi = 4.612465535006682
pid = 22, p = (-0.07391229343277202, 0.02414039068538633, 0.2424155485117674, 0.25458021082400795), Parent_PIDs = (111, 90), theta = 0.31038261672526074, phi = 2.825906519425448
pid = 22, p = (0.02624414313967633, 0.006878537939865696, 0.5900180826092992, 0.5906415216857683), Parent_PIDs = (111, 90), theta = 0.04595028706312013, phi = 0.256332226179845
pid = 130, p = (0.3782585000428851, 0.7863014626541031, 5.486247743648945, 5.5774438141338365), Parent_PIDs = (-311, -311), theta = 0.1577227445112095, phi = 1.1224148706510766
pid = 22, p = (-0.05365762067868267, -0.1368352981032338, 0.527434103298027, 0.5475306131949993), Parent_PIDs = (111, 90), theta = 0.27177437395432247, phi = 4.338682939429595
pid = 22, p = (0.05204157981151808, -0.4106963246725598, 1.8899032742560162, 1.9347129459360206), Parent_PIDs = (111, 90), theta = 0.2156425270451009, phi = 4.838432699733043
pid = -13, p = (-0.30612774033938106, -0.05209677587237882, 34.140361743869974, 34.14193744217457), Parent_PIDs = (421, 90), theta = 0.00909540594703997, phi = 3.3101576132051296
pid = 14, p = (-0.45328417353549977, -0.640863443901383, 33.05377157153675, 33.06309101700924), Parent_PIDs = (421, 90), theta = 0.023743706159732203, phi = 4.096778952747844
pid = -211, p = (0.07824440839605981, -0.15079459157070346, 26.36727205503615, 26.368188724398244), Parent_PIDs = (-323, 90), theta = 0.006442967706083439, phi = 5.191026834667286
pid = 130, p = (-0.01519536551364745, -0.1792273347286348, 11.673886864811855, 11.685871964948692), Parent_PIDs = (-311, -311), theta = 0.015406702411897403, phi = 4.627808616665105

pid = 14, p = (0.2235268223510249, 1.1299371515569785, 56.968944839523715, 56.980587907948745), Parent_PIDs = (14, 14), theta = 0.02021588019482859, phi = 1.375495535632256
pid = 211, p = (-0.11179106836489071, -0.5305119146787525, 0.8715647562630346, 1.0358788750824695), Parent_PIDs = (2, -4), theta = 0.5564797905111533, phi = 4.50470441341666
pid = 2112, p = (0.16023000324801417, 0.48084728288551815, 1.2747828511473132, 1.6627540004097145), Parent_PIDs = (4, 2101), theta = 0.3784271003408293, phi = 1.2491438981176348
pid = -211, p = (0.09732973113576068, -0.30150969688091966, 2.0972822982201267, 2.1256655421781856), Parent_PIDs = (-411, 90), theta = 0.14993318193625463, phi = 5.024636981425008
pid = 211, p = (-0.04806875720650404, -0.04350655070767849, 6.046036356481806, 6.047994612611163), Parent_PIDs = (413, 90), theta = 0.01072294974579089, phi = 3.877212794687352
pid = 22, p = (0.05007350422315195, 0.05695343067133945, 2.523477237704521, 2.5246164893510588), Parent_PIDs = (111, 90), theta = 0.030043010942640395, phi = 0.8495920363550922
pid = 22, p = (-0.003911673276713226, -0.0390163252769186, 5.567894672906676, 5.568032746258636), Parent_PIDs = (111, 90), theta = 0.007042387840876728, phi = 4.612465535006682
pid = 22, p = (-0.07391229343277202, 0.02414039068538633, 0.2424155485117674, 0.25458021082400795), Parent_PIDs = (111, 90), theta = 0.31038261672526074, phi = 2.825906519425448
pid = 22, p = (0.02624414313967633, 0.006878537939865696, 0.5900180826092992, 0.5906415216857683), Parent_PIDs = (111, 90), theta = 0.04595028706312013, phi = 0.256332226179845
pid = 130, p = (0.3782585000428851, 0.7863014626541031, 5.486247743648945, 5.5774438141338365), Parent_PIDs = (-311, -311), theta = 0.1577227445112095, phi = 1.1224148706510766
pid = 22, p = (-0.05365762067868267, -0.1368352981032338, 0.527434103298027, 0.5475306131949993), Parent_PIDs = (111, 90), theta = 0.27177437395432247, phi = 4.338682939429595
pid = 22, p = (0.05204157981151808, -0.4106963246725598, 1.8899032742560162, 1.9347129459360206), Parent_PIDs = (111, 90), theta = 0.2156425270451009, phi = 4.838432699733043
pid = -13, p = (-0.30612774033938106, -0.05209677587237882, 34.140361743869974, 34.14193744217457), Parent_PIDs = (421, 90), theta = 0.00909540594703997, phi = 3.3101576132051296
pid = 14, p = (-0.45328417353549977, -0.640863443901383, 33.05377157153675, 33.06309101700924), Parent_PIDs = (421, 90), theta = 0.023743706159732203, phi = 4.096778952747844
pid = -211, p = (0.07824440839605981, -0.15079459157070346, 26.36727205503615, 26.368188724398244), Parent_PIDs = (-323, 90), theta = 0.006442967706083439, phi = 5.191026834667286
pid = 130, p = (-0.01519536551364745, -0.1792273347286348, 11.673886864811855, 11.685871964948692), Parent_PIDs = (-311, -311), theta = 0.015406702411897403, phi = 4.627808616665105

pid = 14, p = (0.2235268223510249, 1.1299371515569785, 56.968944839523715, 56.980587907948745), Parent_PIDs = (14, 14), theta = 0.02021588019482859, phi = 1.375495535632256
pid = 211, p = (-0.11179106836489071, -0.5305119146787525, 0.8715647562630346, 1.0358788750824695), Parent_PIDs = (2, -4), theta = 0.5564797905111533, phi = 4.50470441341666
pid = 2112, p = (0.16023000324801417, 0.48084728288551815, 1.2747828511473132, 1.6627540004097145), Parent_PIDs = (4, 2101), theta = 0.3784271003408293, phi = 1.2491438981176348
pid = -211, p = (0.09732973113576068, -0.30150969688091966, 2.0972822982201267, 2.1256655421781856), Parent_PIDs = (-411, 90), theta = 0.14993318193625463, phi = 5.024636981425008
pid = 211, p = (-0.04806875720650404, -0.04350655070767849, 6.046036356481806, 6.047994612611163), Parent_PIDs = (413, 90), theta = 0.01072294974579089, phi = 3.877212794687352
pid = 22, p = (0.05007350422315195, 0.05695343067133945, 2.523477237704521, 2.5246164893510588), Parent_PIDs = (111, 90), theta = 0.030043010942640395, phi = 0.8495920363550922
pid = 22, p = (-0.003911673276713226, -0.0390163252769186, 5.567894672906676, 5.568032746258636), Parent_PIDs = (111, 90), theta = 0.007042387840876728, phi = 4.612465535006682
pid = 22, p = (-0.07391229343277202, 0.02414039068538633, 0.2424155485117674, 0.25458021082400795), Parent_PIDs = (111, 90), theta = 0.31038261672526074, phi = 2.825906519425448
pid = 22, p = (0.02624414313967633, 0.006878537939865696, 0.5900180826092992, 0.5906415216857683), Parent_PIDs = (111, 90), theta = 0.04595028706312013, phi = 0.256332226179845
pid = 130, p = (0.3782585000428851, 0.7863014626541031, 5.486247743648945, 5.5774438141338365), Parent_PIDs = (-311, -311), theta = 0.1577227445112095, phi = 1.1224148706510766
pid = 22, p = (-0.05365762067868267, -0.1368352981032338, 0.527434103298027, 0.5475306131949993), Parent_PIDs = (111, 90), theta = 0.27177437395432247, phi = 4.338682939429595
pid = 22, p = (0.05204157981151808, -0.4106963246725598, 1.8899032742560162, 1.9347129459360206), Parent_PIDs = (111, 90), theta = 0.2156425270451009, phi = 4.838432699733043
pid = -13, p = (-0.30612774033938106, -0.05209677587237882, 34.140361743869974, 34.14193744217457), Parent_PIDs = (421, 90), theta = 0.00909540594703997, phi = 3.3101576132051296
pid = 14, p = (-0.45328417353549977, -0.640863443901383, 33.05377157153675, 33.06309101700924), Parent_PIDs = (421, 90), theta = 0.023743706159732203, phi = 4.096778952747844
pid = -211, p = (0.07824440839605981, -0.15079459157070346, 26.36727205503615, 26.368188724398244), Parent_PIDs = (-323, 90), theta = 0.006442967706083439, phi = 5.191026834667286
pid = 130, p = (-0.01519536551364745, -0.1792273347286348, 11.673886864811855, 11.685871964948692), Parent_PIDs = (-311, -311), theta = 0.015406702411897403, phi = 4.627808616665105

pid = 14, p = (0.2235268223510249, 1.1299371515569785, 56.968944839523715, 56.980587907948745), Parent_PIDs = (14, 14), theta = 0.02021588019482859, phi = 1.375495535632256
pid = 211, p = (-0.11179106836489071, -0.5305119146787525, 0.8715647562630346, 1.0358788750824695), Parent_PIDs = (2, -4), theta = 0.5564797905111533, phi = 4.50470441341666
pid = 2112, p = (0.16023000324801417, 0.48084728288551815, 1.2747828511473132, 1.6627540004097145), Parent_PIDs = (4, 2101), theta = 0.3784271003408293, phi = 1.2491438981176348
pid = -211, p = (0.09732973113576068, -0.30150969688091966, 2.0972822982201267, 2.1256655421781856), Parent_PIDs = (-411, 90), theta = 0.14993318193625463, phi = 5.024636981425008
pid = 211, p = (-0.04806875720650404, -0.04350655070767849, 6.046036356481806, 6.047994612611163), Parent_PIDs = (413, 90), theta = 0.01072294974579089, phi = 3.877212794687352
pid = 22, p = (0.05007350422315195, 0.05695343067133945, 2.523477237704521, 2.5246164893510588), Parent_PIDs = (111, 90), theta = 0.030043010942640395, phi = 0.8495920363550922
pid = 22, p = (-0.003911673276713226, -0.0390163252769186, 5.567894672906676, 5.568032746258636), Parent_PIDs = (111, 90), theta = 0.007042387840876728, phi = 4.612465535006682
pid = 22, p = (-0.07391229343277202, 0.02414039068538633, 0.2424155485117674, 0.25458021082400795), Parent_PIDs = (111, 90), theta = 0.31038261672526074, phi = 2.825906519425448
pid = 22, p = (0.02624414313967633, 0.006878537939865696, 0.5900180826092992, 0.5906415216857683), Parent_PIDs = (111, 90), theta = 0.04595028706312013, phi = 0.256332226179845
pid = 130, p = (0.3782585000428851, 0.7863014626541031, 5.486247743648945, 5.5774438141338365), Parent_PIDs = (-311, -311), theta = 0.1577227445112095, phi = 1.1224148706510766
pid = 22, p = (-0.05365762067868267, -0.1368352981032338, 0.527434103298027, 0.5475306131949993), Parent_PIDs = (111, 90), theta = 0.27177437395432247, phi = 4.338682939429595
pid = 22, p = (0.05204157981151808, -0.4106963246725598, 1.8899032742560162, 1.9347129459360206), Parent_PIDs = (111, 90), theta = 0.2156425270451009, phi = 4.838432699733043
pid = -13, p = (-0.30612774033938106, -0.05209677587237882, 34.140361743869974, 34.14193744217457), Parent_PIDs = (421, 90), theta = 0.00909540594703997, phi = 3.3101576132051296
pid = 14, p = (-0.45328417353549977, -0.640863443901383, 33.05377157153675, 33.06309101700924), Parent_PIDs = (421, 90), theta = 0.023743706159732203, phi = 4.096778952747844
pid = -211, p = (0.07824440839605981, -0.15079459157070346, 26.36727205503615, 26.368188724398244), Parent_PIDs = (-323, 90), theta = 0.006442967706083439, phi = 5.191026834667286
pid = 130, p = (-0.01519536551364745, -0.1792273347286348, 11.673886864811855, 11.685871964948692), Parent_PIDs = (-311, -311), theta = 0.015406702411897403, phi = 4.627808616665105

pid = 14, p = (0.2235268223510249, 1.1299371515569785, 56.968944839523715, 56.980587907948745), Parent_PIDs = (14, 14), theta = 0.02021588019482859, phi = 1.375495535632256
pid = 211, p = (-0.11179106836489071, -0.5305119146787525, 0.8715647562630346, 1.0358788750824695), Parent_PIDs = (2, -4), theta = 0.5564797905111533, phi = 4.50470441341666
pid = 2112, p = (0.16023000324801417, 0.48084728288551815, 1.2747828511473132, 1.6627540004097145), Parent_PIDs = (4, 2101), theta = 0.3784271003408293, phi = 1.2491438981176348
pid = -211, p = (0.09732973113576068, -0.30150969688091966, 2.0972822982201267, 2.1256655421781856), Parent_PIDs = (-411, 90), theta = 0.14993318193625463, phi = 5.024636981425008
pid = 211, p = (-0.04806875720650404, -0.04350655070767849, 6.046036356481806, 6.047994612611163), Parent_PIDs = (413, 90), theta = 0.01072294974579089, phi = 3.877212794687352
pid = 22, p = (0.05007350422315195, 0.05695343067133945, 2.523477237704521, 2.5246164893510588), Parent_PIDs = (111, 90), theta = 0.030043010942640395, phi = 0.8495920363550922
pid = 22, p = (-0.003911673276713226, -0.0390163252769186, 5.567894672906676, 5.568032746258636), Parent_PIDs = (111, 90), theta = 0.007042387840876728, phi = 4.612465535006682
pid = 22, p = (-0.07391229343277202, 0.02414039068538633, 0.2424155485117674, 0.25458021082400795), Parent_PIDs = (111, 90), theta = 0.31038261672526074, phi = 2.825906519425448
pid = 22, p = (0.02624414313967633, 0.006878537939865696, 0.5900180826092992, 0.5906415216857683), Parent_PIDs = (111, 90), theta = 0.04595028706312013, phi = 0.256332226179845
pid = 130, p = (0.3782585000428851, 0.7863014626541031, 5.486247743648945, 5.5774438141338365), Parent_PIDs = (-311, -311), theta = 0.1577227445112095, phi = 1.1224148706510766
pid = 22, p = (-0.05365762067868267, -0.1368352981032338, 0.527434103298027, 0.5475306131949993), Parent_PIDs = (111, 90), theta = 0.27177437395432247, phi = 4.338682939429595
pid = 22, p = (0.05204157981151808, -0.4106963246725598, 1.8899032742560162, 1.9347129459360206), Parent_PIDs = (111, 90), theta = 0.2156425270451009, phi = 4.838432699733043
pid = -13, p = (-0.30612774033938106, -0.05209677587237882, 34.140361743869974, 34.14193744217457), Parent_PIDs = (421, 90), theta = 0.00909540594703997, phi = 3.3101576132051296
pid = 14, p = (-0.45328417353549977, -0.640863443901383, 33.05377157153675, 33.06309101700924), Parent_PIDs = (421, 90), theta = 0.023743706159732203, phi = 4.096778952747844
pid = -211, p = (0.07824440839605981, -0.15079459157070346, 26.36727205503615, 26.368188724398244), Parent_PIDs = (-323, 90), theta = 0.006442967706083439, phi = 5.191026834667286
pid = 130, p = (-0.01519536551364745, -0.1792273347286348, 11.673886864811855, 11.685871964948692), Parent_PIDs = (-311, -311), theta = 0.015406702411897403, phi = 4.627808616665105

pid = 14, p = (0.2235268223510249, 1.1299371515569785, 56.968944839523715, 56.980587907948745), Parent_PIDs = (14, 14), theta = 0.02021588019482859, phi = 1.375495535632256
pid = 211, p = (-0.11179106836489071, -0.5305119146787525, 0.8715647562630346, 1.0358788750824695), Parent_PIDs = (2, -4), theta = 0.5564797905111533, phi = 4.50470441341666
pid = 2112, p = (0.16023000324801417, 0.48084728288551815, 1.2747828511473132, 1.6627540004097145), Parent_PIDs = (4, 2101), theta = 0.3784271003408293, phi = 1.2491438981176348
pid = -211, p = (0.09732973113576068, -0.30150969688091966, 2.0972822982201267, 2.1256655421781856), Parent_PIDs = (-411, 90), theta = 0.14993318193625463, phi = 5.024636981425008
pid = 211, p = (-0.04806875720650404, -0.04350655070767849, 6.046036356481806, 6.047994612611163), Parent_PIDs = (413, 90), theta = 0.01072294974579089, phi = 3.877212794687352
pid = 22, p = (0.05007350422315195, 0.05695343067133945, 2.523477237704521, 2.5246164893510588), Parent_PIDs = (111, 90), theta = 0.030043010942640395, phi = 0.8495920363550922
pid = 22, p = (-0.003911673276713226, -0.0390163252769186, 5.567894672906676, 5.568032746258636), Parent_PIDs = (111, 90), theta = 0.007042387840876728, phi = 4.612465535006682
pid = 22, p = (-0.07391229343277202, 0.02414039068538633, 0.2424155485117674, 0.25458021082400795), Parent_PIDs = (111, 90), theta = 0.31038261672526074, phi = 2.825906519425448
pid = 22, p = (0.02624414313967633, 0.006878537939865696, 0.5900180826092992, 0.5906415216857683), Parent_PIDs = (111, 90), theta = 0.04595028706312013, phi = 0.256332226179845
pid = 130, p = (0.3782585000428851, 0.7863014626541031, 5.486247743648945, 5.5774438141338365), Parent_PIDs = (-311, -311), theta = 0.1577227445112095, phi = 1.1224148706510766
pid = 22, p = (-0.05365762067868267, -0.1368352981032338, 0.527434103298027, 0.5475306131949993), Parent_PIDs = (111, 90), theta = 0.27177437395432247, phi = 4.338682939429595
pid = 22, p = (0.05204157981151808, -0.4106963246725598, 1.8899032742560162, 1.9347129459360206), Parent_PIDs = (111, 90), theta = 0.2156425270451009, phi = 4.838432699733043
pid = -13, p = (-0.30612774033938106, -0.05209677587237882, 34.140361743869974, 34.14193744217457), Parent_PIDs = (421, 90), theta = 0.00909540594703997, phi = 3.3101576132051296
pid = 14, p = (-0.45328417353549977, -0.640863443901383, 33.05377157153675, 33.06309101700924), Parent_PIDs = (421, 90), theta = 0.023743706159732203, phi = 4.096778952747844
pid = -211, p = (0.07824440839605981, -0.15079459157070346, 26.36727205503615, 26.368188724398244), Parent_PIDs = (-323, 90), theta = 0.006442967706083439, phi = 5.191026834667286
pid = 130, p = (-0.01519536551364745, -0.1792273347286348, 11.673886864811855, 11.685871964948692), Parent_PIDs = (-311, -311), theta = 0.015406702411897403, phi = 4.627808616665105

pid = 14, p = (0.2235268223510249, 1.1299371515569785, 56.968944839523715, 56.980587907948745), Parent_PIDs = (14, 14), theta = 0.02021588019482859, phi = 1.375495535632256
pid = 211, p = (-0.11179106836489071, -0.5305119146787525, 0.8715647562630346, 1.0358788750824695), Parent_PIDs = (2, -4), theta = 0.5564797905111533, phi = 4.50470441341666
pid = 2112, p = (0.16023000324801417, 0.48084728288551815, 1.2747828511473132, 1.6627540004097145), Parent_PIDs = (4, 2101), theta = 0.3784271003408293, phi = 1.2491438981176348
pid = -211, p = (0.09732973113576068, -0.30150969688091966, 2.0972822982201267, 2.1256655421781856), Parent_PIDs = (-411, 90), theta = 0.14993318193625463, phi = 5.024636981425008
pid = 211, p = (-0.04806875720650404, -0.04350655070767849, 6.046036356481806, 6.047994612611163), Parent_PIDs = (413, 90), theta = 0.01072294974579089, phi = 3.877212794687352
pid = 22, p = (0.05007350422315195, 0.05695343067133945, 2.523477237704521, 2.5246164893510588), Parent_PIDs = (111, 90), theta = 0.030043010942640395, phi = 0.8495920363550922
pid = 22, p = (-0.003911673276713226, -0.0390163252769186, 5.567894672906676, 5.568032746258636), Parent_PIDs = (111, 90), theta = 0.007042387840876728, phi = 4.612465535006682
pid = 22, p = (-0.07391229343277202, 0.02414039068538633, 0.2424155485117674, 0.25458021082400795), Parent_PIDs = (111, 90), theta = 0.31038261672526074, phi = 2.825906519425448
pid = 22, p = (0.02624414313967633, 0.006878537939865696, 0.5900180826092992, 0.5906415216857683), Parent_PIDs = (111, 90), theta = 0.04595028706312013, phi = 0.256332226179845
pid = 130, p = (0.3782585000428851, 0.7863014626541031, 5.486247743648945, 5.5774438141338365), Parent_PIDs = (-311, -311), theta = 0.1577227445112095, phi = 1.1224148706510766
pid = 22, p = (-0.05365762067868267, -0.1368352981032338, 0.527434103298027, 0.5475306131949993), Parent_PIDs = (111, 90), theta = 0.27177437395432247, phi = 4.338682939429595
pid = 22, p = (0.05204157981151808, -0.4106963246725598, 1.8899032742560162, 1.9347129459360206), Parent_PIDs = (111, 90), theta = 0.2156425270451009, phi = 4.838432699733043
pid = -13, p = (-0.30612774033938106, -0.05209677587237882, 34.140361743869974, 34.14193744217457), Parent_PIDs = (421, 90), theta = 0.00909540594703997, phi = 3.3101576132051296
pid = 14, p = (-0.45328417353549977, -0.640863443901383, 33.05377157153675, 33.06309101700924), Parent_PIDs = (421, 90), theta = 0.023743706159732203, phi = 4.096778952747844
pid = -211, p = (0.07824440839605981, -0.15079459157070346, 26.36727205503615, 26.368188724398244), Parent_PIDs = (-323, 90), theta = 0.006442967706083439, phi = 5.191026834667286
pid = 130, p = (-0.01519536551364745, -0.1792273347286348, 11.673886864811855, 11.685871964948692), Parent_PIDs = (-311, -311), theta = 0.015406702411897403, phi = 4.627808616665105

pid = 14, p = (-0.6223952265747874, 4.316900005530526, 137.19791307404597, 137.26722242891523), Parent_PIDs = (14, 14), theta = 0.0317794062313654, phi = 1.7139860422144133
pid = -211, p = (0.7048900478406239, -0.04449722931316661, 4.72213479596577, 4.776702502682368), Parent_PIDs = (4, 2101), theta = 0.1484700930128656, phi = 6.220142476716478
pid = 2212, p = (0.1402247675086697, -0.5259706182571512, 1.1274087566794806, 1.5645156356618002), Parent_PIDs = (4, 2101), theta = 0.44981397848545, phi = 4.972930906725642
pid = 211, p = (-0.15902788716536723, -0.032224824219227, 0.6735727478200144, 0.7067590393465408), Parent_PIDs = (213, 90), theta = 0.23639063601115662, phi = 3.3415218368345667
pid = -211, p = (0.09793719021290612, -0.13439228798706251, 1.4716487561056497, 1.4875761582334204), Parent_PIDs = (-411, 90), theta = 0.11251969575322406, phi = 5.34214502256989
pid = -13, p = (0.09721666897519093, -0.46465485656174743, 9.503804285979623, 9.516239549226244), Parent_PIDs = (411, 90), theta = 0.04990861561952755, phi = 4.9186372601785555
pid = 14, p = (0.08242249973777432, -1.3421441771570766, 23.52397875858747, 23.562379359801806), Parent_PIDs = (411, 90), theta = 0.057099648893185126, phi = 4.773723016720516
pid = 22, p = (0.0986859619987442, 0.08930336424905697, 0.3647251185332398, 0.38825046304016564), Parent_PIDs = (111, 90), theta = 0.3499006266007523, phi = 0.7355292757984293
pid = 22, p = (0.25815283240626763, 0.300090810593359, 1.9543465932459858, 1.9940330955162566), Parent_PIDs = (111, 90), theta = 0.19984494708078973, phi = 0.8603821762821561
pid = 321, p = (0.24329016517707538, -0.3856032469716581, 7.4650195135998905, 7.495206217935176), Parent_PIDs = (313, 90), theta = 0.06100089681894148, phi = 5.2752440032528245
