PdfType: central
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
7.32984248e+00 8.07090254e+00 8.14094051e+00 8.29286212e+00 8.29283910e+00 8.29892934e+00 8.29847290e+00 8.14094051e+00 8.07090254e+00 7.32984248e+00 2.41360554e+02
8.64196847e+00 9.37506902e+00 9.44470062e+00 9.59567783e+00 9.59565181e+00 9.60208937e+00 9.60161392e+00 9.44470062e+00 9.37506902e+00 8.64196847e+00 2.78257310e+02
1.01001400e+01 1.08253371e+01 1.08945623e+01 1.10446082e+01 1.10445811e+01 1.10513735e+01 1.10508761e+01 1.08945623e+01 1.08253371e+01 1.01001400e+01 3.18534049e+02
1.17129753e+01 1.24303250e+01 1.24991438e+01 1.26482658e+01 1.26482368e+01 1.26554120e+01 1.26548935e+01 1.24991438e+01 1.24303250e+01 1.17129753e+01 3.62239819e+02
1.34887280e+01 1.41983144e+01 1.42666988e+01 1.44149034e+01 1.44148734e+01 1.44225156e+01 1.44219750e+01 1.42666988e+01 1.41983144e+01 1.34887280e+01 4.09395638e+02
0.00000000e+00 0.00000000e+00 7.58468684e-02 2.41017390e-01 2.41015189e-01 2.43218364e-01 2.42998850e-01 7.58468684e-02 0.00000000e+00 0.00000000e+00 1.69498923e-02
0.00000000e+00 4.61069517e-02 1.21436543e-01 2.85453363e-01 2.85450126e-01 2.87846331e-01 2.87613478e-01 1.21436543e-01 4.61069517e-02 0.00000000e+00 1.20505334e+00
0.00000000e+00 1.10580606e-01 1.85418485e-01 3.48337629e-01 3.48333355e-01 3.50923433e-01 3.50677369e-01 1.85418485e-01 1.10580606e-01 0.00000000e+00 2.96755516e+00
0.00000000e+00 1.95441301e-01 2.69809224e-01 4.31673662e-01 4.31668352e-01 4.34456900e-01 4.34197497e-01 2.69809224e-01 1.95441301e-01 0.00000000e+00 5.39788880e+00
0.00000000e+00 3.03114058e-01 3.77028706e-01 5.37877354e-01 5.37871138e-01 5.40862624e-01 5.40589881e-01 3.77028706e-01 3.03114058e-01 0.00000000e+00 8.59490990e+00
